fips,county,state,state_code,male,female,median_age,population,female_percentage,lat,long
31027,Cedar County,Nebraska,NE,4329,4194,43.6,8523,49.208025343189014,42.599254220998276,-97.2524182083718
31029,Chase County,Nebraska,NE,1865,1869,45.6,3734,50.053561863952865,40.524176600053806,-101.69798368082202
31031,Cherry County,Nebraska,NE,2847,2943,43.6,5790,50.829015544041454,42.544986725713045,-101.11859469191396
31033,Cheyenne County,Nebraska,NE,4903,4949,41,9852,50.23345513601299,41.21976731173324,-102.9949571277756
31035,Clay County,Nebraska,NE,3165,3067,42.5,6232,49.21373555840822,40.52443473793173,-98.05128639270409
31037,Colfax County,Nebraska,NE,5870,4890,34.3,10760,45.446096654275095,41.57401084664914,-97.0864674690928
31039,Cuming County,Nebraska,NE,4505,4486,43.6,8991,49.894338783227674,41.916398531739034,-96.78738587984375
31041,Custer County,Nebraska,NE,5366,5464,43.2,10830,50.45244690674053,41.3942786171931,-99.72615089265051
31043,Dakota County,Nebraska,NE,10219,10098,33.8,20317,49.7022198159177,42.391129034983706,-96.56456903631862
31045,Dawes County,Nebraska,NE,4571,4325,34.9,8896,48.61735611510791,42.71971563363532,-103.13543406382837
31047,Dawson County,Nebraska,NE,12241,11563,35.9,23804,48.575869601747605,40.86994882065427,-99.81957621607552
31049,Deuel County,Nebraska,NE,892,1002,47,1894,52.9039070749736,41.111556153920425,-102.33378428012983
31051,Dixon County,Nebraska,NE,2884,2862,42,5746,49.80856247824574,42.4932126530821,-96.86775695385563
31053,Dodge County,Nebraska,NE,18126,18557,39,36683,50.5874655835128,41.577904555650655,-96.65400619543995
31055,Douglas County,Nebraska,NE,273743,281249,34.5,554992,50.6762259636175,41.29534195940786,-96.15428468773783
31057,Dundy County,Nebraska,NE,1013,1010,42.3,2023,49.925852694018786,40.17620051868395,-101.68794739598594
31059,Fillmore County,Nebraska,NE,2782,2792,47.7,5574,50.08970218873341,40.524656889845566,-97.59649990043216
31061,Franklin County,Nebraska,NE,1490,1516,50.7,3006,50.43246839654025,40.176326760244415,-98.95279855630152
31063,Frontier County,Nebraska,NE,1326,1283,45.5,2609,49.175929474894595,40.53009375177961,-100.39414992409365
31065,Furnas County,Nebraska,NE,2349,2437,46.5,4786,50.91934809862097,40.17644373250202,-99.91230950063614
31067,Gage County,Nebraska,NE,10826,10769,44,21595,49.868025005788375,40.26188993468661,-96.68944160809717
31069,Garden County,Nebraska,NE,937,923,50.3,1860,49.623655913978496,41.619401069064146,-102.33545837767801
31071,Garfield County,Nebraska,NE,969,1006,51.4,1975,50.936708860759495,41.914356213479245,-98.99140271554687
31073,Gosper County,Nebraska,NE,1000,1015,50.4,2015,50.37220843672456,40.51481873658771,-99.83070272142194
31075,Grant County,Nebraska,NE,380,338,45.3,718,47.07520891364902,41.91497070098233,-101.74054369810973
31077,Greeley County,Nebraska,NE,1207,1203,45.7,2410,49.91701244813278,41.56744423005232,-98.52121831463886
31079,Hall County,Nebraska,NE,30830,30513,36,61343,49.741616810394014,40.872577838714065,-98.50216662464125
31081,Hamilton County,Nebraska,NE,4564,4614,41.5,9178,50.272390499019394,40.87302316716448,-98.02286284673283
31083,Harlan County,Nebraska,NE,1781,1657,47.9,3438,48.196625945317045,40.17649190875214,-99.4046460197213
31085,Hayes County,Nebraska,NE,495,448,44.4,943,47.50795334040297,40.52477449166454,-101.06185726697684
31087,Hitchcock County,Nebraska,NE,1414,1429,46.8,2843,50.26380583890256,40.17633760054593,-101.04225560693165
31089,Holt County,Nebraska,NE,5142,5103,43.2,10245,49.80966325036603,42.455711530280304,-98.78383057921613
31091,Hooker County,Nebraska,NE,324,367,55.9,691,53.111432706222864,41.916065673038666,-101.13532015377785
31093,Howard County,Nebraska,NE,3227,3178,43.1,6405,49.61748633879781,41.22004845981357,-98.5171094376379
31095,Jefferson County,Nebraska,NE,3486,3702,45.7,7188,51.50250417362271,40.17573210524341,-97.14272179032824
31097,Johnson County,Nebraska,NE,3097,2100,40.6,5197,40.407927650567636,40.39263236725096,-96.26508490650427
31099,Kearney County,Nebraska,NE,3240,3312,40.1,6552,50.54945054945055,40.50670322034536,-98.948014282701
31101,Keith County,Nebraska,NE,4141,3958,49.5,8099,48.87023089270281,41.19883824121414,-101.66128214457484
31103,Keya Paha County,Nebraska,NE,416,376,45.4,792,47.474747474747474,42.87887591532898,-99.71239991842086
31105,Kimball County,Nebraska,NE,1855,1812,45.6,3667,49.41368966457595,41.197767991816484,-103.71491727076256
31107,Knox County,Nebraska,NE,4150,4310,46.9,8460,50.945626477541374,42.63681867109078,-97.89190471016444
31109,Lancaster County,Nebraska,NE,155699,154395,33.3,310094,49.78974117525654,40.784171818294354,-96.68775309564668
31111,Lincoln County,Nebraska,NE,17497,17936,40.3,35433,50.619479016735816,41.04774160681442,-100.74529606162203
31113,Logan County,Nebraska,NE,462,424,38.9,886,47.855530474040634,41.56650349884408,-100.48284317543795
31115,Loup County,Nebraska,NE,291,294,56.9,585,50.256410256410255,41.91385120585617,-99.45438349124089
31117,McPherson County,Nebraska,NE,241,213,50.9,454,46.91629955947136,41.568165022240926,-101.06050404264165
31119,Madison County,Nebraska,NE,17490,17674,36.8,35164,50.26163121374133,41.91669510908631,-97.60076428208107
31121,Merrick County,Nebraska,NE,3919,3884,43.6,7803,49.7757272843778,41.16903980627557,-98.03801991520743
31123,Morrill County,Nebraska,NE,2445,2396,42.5,4841,49.49390621772361,41.71601483918396,-103.0106143450342
31125,Nance County,Nebraska,NE,1769,1785,44.3,3554,50.22509848058525,41.39732360595795,-97.99220456501746
31127,Nemaha County,Nebraska,NE,3465,3539,39.3,7004,50.52826956025128,40.387650662617006,-95.84983384847209
31129,Nuckolls County,Nebraska,NE,2140,2135,49.3,4275,49.941520467836256,40.176389236244965,-98.04718735246178
31131,Otoe County,Nebraska,NE,7742,8154,41.5,15896,51.29592350276799,40.64850041119673,-96.13476497555833
31133,Pawnee County,Nebraska,NE,1277,1399,50,2676,52.279521674140504,40.13146338948652,-96.2370616797055
31135,Perkins County,Nebraska,NE,1499,1408,42.7,2907,48.43481252149983,40.85096590539524,-101.64979642902458
31137,Phelps County,Nebraska,NE,4578,4542,42.6,9120,49.80263157894737,40.51110579337716,-99.41454784261569
31139,Pierce County,Nebraska,NE,3566,3591,41.5,7157,50.174654184714264,42.26436079726192,-97.60130057419028
31141,Platte County,Nebraska,NE,16860,16203,38.5,33063,49.00644224662009,41.571296345510895,-97.52113913448461
31143,Polk County,Nebraska,NE,2540,2715,45.2,5255,51.66508087535681,41.18690327833263,-97.56843547859646
31145,Red Willow County,Nebraska,NE,5401,5405,41.1,10806,50.01850823616509,40.175828178396074,-100.47687711801605
31147,Richardson County,Nebraska,NE,3974,4035,48,8009,50.38082157572731,40.125043570442394,-95.7175477459433
31149,Rock County,Nebraska,NE,674,676,50.9,1350,50.07407407407407,42.421313754016246,-99.44991302943127
31151,Saline County,Nebraska,NE,7257,7031,35.8,14288,49.20912653975364,40.52406581063271,-97.14092156087635
31153,Sarpy County,Nebraska,NE,89176,89175,34.4,178351,49.99971965394083,41.112907954518924,-96.1119539515953
31155,Saunders County,Nebraska,NE,10628,10396,40.8,21024,49.448249619482496,41.22636520025663,-96.63737948989281
31157,Scotts Bluff County,Nebraska,NE,17575,18680,39.5,36255,51.52392773410565,41.8505871982942,-103.70799024105894
31159,Seward County,Nebraska,NE,8726,8401,37.9,17127,49.05120569860454,40.87237944762774,-97.13951979691856
31161,Sheridan County,Nebraska,NE,2566,2668,45.9,5234,50.97439816583874,42.50475031369803,-102.40891935271014
31163,Sherman County,Nebraska,NE,1527,1515,49.9,3042,49.802761341222876,41.22058938172891,-98.97620431845897
31165,Sioux County,Nebraska,NE,643,623,47,1266,49.21011058451817,42.487654662371284,-103.75887815591868
31167,Stanton County,Nebraska,NE,3002,2990,41.2,5992,49.89986648865153,41.91693530992208,-97.19391196363753
31169,Thayer County,Nebraska,NE,2545,2553,47,5098,50.07846214201648,40.176239664898276,-97.5949502303654
31171,Thomas County,Nebraska,NE,321,324,41.1,645,50.23255813953489,41.913585268588164,-100.55579398379255
31173,Thurston County,Nebraska,NE,3545,3595,27.8,7140,50.35014005602241,42.158198287770695,-96.54402726866543
31175,Valley County,Nebraska,NE,2073,2151,45.5,4224,50.92329545454546,41.567320760844794,-98.98187889830619
31177,Washington County,Nebraska,NE,9911,10308,41.4,20219,50.981749839260104,41.53106394858523,-96.22200507171702
31179,Wayne County,Nebraska,NE,4716,4651,31.8,9367,49.65303725846055,42.20928623535172,-97.119262785794
31181,Webster County,Nebraska,NE,1769,1802,45.2,3571,50.4620554466536,40.176440847188985,-98.49996270651889
31183,Wheeler County,Nebraska,NE,435,387,49.8,822,47.08029197080292,41.914767067865114,-98.52818128079188
31185,York County,Nebraska,NE,6693,7106,40.2,13799,51.496485252554535,40.87274207933923,-97.59711776254863
32001,Churchill County,Nevada,NV,12138,11872,39.5,24010,49.44606413994169,39.5808926738266,-118.33581765165621
32003,Clark County,Nevada,NV,1069779,1071795,37.1,2141574,50.04706818442883,36.21523781771883,-115.01353696805764
32005,Douglas County,Nevada,NV,24102,23726,51.5,47828,49.606924813916535,38.91219010608723,-119.61638942462943
32007,Elko County,Nevada,NV,27199,25053,33.9,52252,47.94649008650387,41.14581553726847,-115.35776453771656
32009,Esmeralda County,Nevada,NV,406,575,48.3,981,58.613659531090725,37.784658444462636,-117.63231124433098
32011,Eureka County,Nevada,NV,921,909,47.3,1830,49.67213114754098,39.983861552633506,-116.26858451880447
32013,Humboldt County,Nevada,NV,8779,8125,35.6,16904,48.065546616185514,41.40684197956766,-118.11199881835867
32015,Lander County,Nevada,NV,3347,2399,37.2,5746,41.750783153498084,39.93366329075819,-117.03802593373345
32017,Lincoln County,Nevada,NV,2673,2501,45.2,5174,48.33784306146115,37.64332831003535,-114.87754031834122
32019,Lyon County,Nevada,NV,26757,26398,44.1,53155,49.66230834352366,39.020283360842626,-119.18912155353827
32021,Mineral County,Nevada,NV,2205,2243,50.1,4448,50.42715827338129,38.538761977652975,-118.43508006683241
32023,Nye County,Nevada,NV,22243,21462,52.7,43705,49.10650955268276,38.0422474054656,-116.47191346910246
32027,Pershing County,Nevada,NV,4286,2325,43.4,6611,35.1686582967781,40.44040933752209,-118.40441353626106
32029,Storey County,Nevada,NV,1963,1978,52.9,3941,50.19030702867292,39.44693227241752,-119.52934998813632
32031,Washoe County,Nevada,NV,226751,223735,38.1,450486,49.665250418436976,40.66566754140098,-119.66426822932192
32033,White Pine County,Nevada,NV,5704,4033,39.2,9737,41.419328335216186,39.442104310398406,-114.90154514702303
32510,Carson City,Nevada,NV,27912,26555,42.8,54467,48.75429158940276,39.15114750489134,-119.74741903538444
33001,Belknap County,New Hampshire,NH,29736,30904,47.1,60640,50.96306068601583,43.517904633485536,-71.42266290893873
33003,Carroll County,New Hampshire,NH,23845,23995,51.7,47840,50.15677257525084,43.87381081161628,-71.20309837460371
33005,Cheshire County,New Hampshire,NH,37221,39042,42.7,76263,51.19389481137642,42.919378132709234,-72.25118842778632
33007,Coos County,New Hampshire,NH,16874,15164,48.1,32038,47.331294088270184,44.689570261572,-71.30563479998192
33009,Grafton County,New Hampshire,NH,44161,45650,42.9,89811,50.82896304461592,43.94066039232836,-71.8207475995904
33011,Hillsborough County,New Hampshire,NH,204293,206794,40.5,411087,50.304193516214326,42.91533315606714,-71.7160846564973
33013,Merrimack County,New Hampshire,NH,73538,75914,42.8,149452,50.7949040494607,43.29746511957454,-71.68023961553038
33015,Rockingham County,New Hampshire,NH,151201,153928,44.3,305129,50.44686018044827,42.98755540207753,-71.12536673387795
33017,Strafford County,New Hampshire,NH,62703,65534,36.9,128237,51.10381559144397,43.29695699997593,-71.02886799741374
33019,Sullivan County,New Hampshire,NH,21411,21714,46.1,43125,50.35130434782609,43.36142640863237,-72.22217146106598
34001,Atlantic County,New Jersey,NJ,130026,138513,41.5,268539,51.58021739859014,39.4777384640199,-74.66097651364294
34003,Bergen County,New Jersey,NJ,450784,479215,41.8,929999,51.52855003069896,40.959622415306804,-74.07423081251477
34005,Burlington County,New Jersey,NJ,219534,226833,41.5,446367,50.8176007634973,39.877722211380735,-74.66806253724705
34007,Camden County,New Jersey,NJ,245068,262299,38.7,507367,51.69808048217563,39.80350989810045,-74.95972885981364
34009,Cape May County,New Jersey,NJ,45829,47876,49.3,93705,51.09225761698949,39.14899692972397,-74.80020059675329
34011,Cumberland County,New Jersey,NJ,78687,74713,37.2,153400,48.704693611473274,39.37383947046901,-75.11075138928764
34013,Essex County,New Jersey,NJ,381576,411979,37.5,793555,51.91562021535999,40.78722695607274,-74.24704974624888
34015,Gloucester County,New Jersey,NJ,141229,149623,40.3,290852,51.44300193913055,39.717279239154635,-75.14141017900222
34017,Hudson County,New Jersey,NJ,332268,336363,35.1,668631,50.30622271477093,40.735102362186204,-74.07770569139788
34019,Hunterdon County,New Jersey,NJ,62447,62604,46.2,125051,50.06277438804968,40.56730052881388,-74.91223437600411
34021,Mercer County,New Jersey,NJ,180369,188393,38.7,368762,51.08796459505046,40.283433555719135,-74.70176112770625
34023,Middlesex County,New Jersey,NJ,407247,419451,38.4,826698,50.73811718426802,40.43915316766266,-74.41170264140762
34025,Monmouth County,New Jersey,NJ,303154,320233,43.2,623387,51.36985532261661,40.260482760895734,-74.22097068640325
34027,Morris County,New Jersey,NJ,242484,251899,42.6,494383,50.952196980883244,40.86199709635146,-74.54452423341132
34029,Ocean County,New Jersey,NJ,285371,306568,42.9,591939,51.79047165332914,39.88512428065273,-74.28090727718174
34031,Passaic County,New Jersey,NJ,245463,258578,37,504041,51.300985435708604,41.03444981496492,-74.3008349141255
34033,Salem County,New Jersey,NJ,30982,32354,42,63336,51.083112290008835,39.587612804249815,-75.3490497754243
34035,Somerset County,New Jersey,NJ,161296,168880,41.6,330176,51.14847838728436,40.56350042664697,-74.6163454818374
34037,Sussex County,New Jersey,NJ,70730,71568,44.5,142298,50.29445248703425,41.139250633718476,-74.69089801939094
34039,Union County,New Jersey,NJ,269450,283616,38.5,553066,51.28067897863908,40.66001624477928,-74.30850500177282
34041,Warren County,New Jersey,NJ,51936,54357,44,106293,51.13883322514182,40.85716227662425,-74.99732738849798
35001,Bernalillo County,New Mexico,NM,332271,345421,37.3,677692,50.97020475378196,35.051341272308875,-106.67016462788453
35003,Catron County,New Mexico,NM,1930,1609,59.1,3539,45.464820570782706,33.915276134970675,-108.4046109984945
35005,Chaves County,New Mexico,NM,32600,32859,35.6,65459,50.19783375853588,33.36327779046805,-104.46690786770924
35006,Cibola County,New Mexico,NM,13648,13330,36.8,26978,49.41063088442434,34.912528219867525,-107.99970396310803
35007,Colfax County,New Mexico,NM,6309,6044,49,12353,48.92738606006638,36.60613869403223,-104.64684020416188
35009,Curry County,New Mexico,NM,26109,24090,31.1,50199,47.989003765015234,34.574231821726926,-103.3469954700585
35011,De Baca County,New Mexico,NM,1052,1008,37,2060,48.932038834951456,34.34245187056054,-104.41202331344374
35013,Do�a Ana County,New Mexico,NM,105774,109564,32.9,215338,50.88001188828725,32.35264734068167,-106.83278150181381
35015,Eddy County,New Mexico,NM,28989,28448,35.3,57437,49.529049219144454,32.471485388307805,-104.30430758944144
35017,Grant County,New Mexico,NM,13869,14192,45.8,28061,50.575531876982296,32.73887360838214,-108.38240247886898
35019,Guadalupe County,New Mexico,NM,2507,1875,42.6,4382,42.78868096759471,34.86330572264929,-104.79065638542853
35021,Harding County,New Mexico,NM,266,193,60.1,459,42.0479302832244,35.85791979250809,-103.82026979175099
35023,Hidalgo County,New Mexico,NM,2149,2222,43.3,4371,50.83504918782887,31.914038052854487,-108.71477735549637
35025,Lea County,New Mexico,NM,36137,33989,31.7,70126,48.468471037846165,32.79210291911856,-103.4124725939301
35027,Lincoln County,New Mexico,NM,9228,10254,51,19482,52.633199876809364,33.74529938621553,-105.45929278017437
35028,Los Alamos County,New Mexico,NM,9353,9003,42.5,18356,49.04663325343212,35.869365430649715,-106.30736883329581
35029,Luna County,New Mexico,NM,12020,12244,37.8,24264,50.46158918562479,32.182226457684955,-107.74980809748074
35031,McKinley County,New Mexico,NM,35158,37691,32,72849,51.73852763936362,35.58066510157788,-108.26179435292354
35033,Mora County,New Mexico,NM,2230,2333,49.2,4563,51.12864343633574,36.01039817368948,-104.94481687726959
35035,Otero County,New Mexico,NM,33886,31859,35.6,65745,48.45843790402312,32.61319476955468,-105.74146231733677
35037,Quay County,New Mexico,NM,3881,4492,43.8,8373,53.64863250925595,35.10430372802943,-103.54975690302386
35039,Rio Arriba County,New Mexico,NM,19250,20057,40.6,39307,51.026534713918636,36.50957666143901,-106.69314275188553
35041,Roosevelt County,New Mexico,NM,9523,9594,29.8,19117,50.18569859287545,34.02116946655203,-103.48004909109237
35043,Sandoval County,New Mexico,NM,68955,71814,39.9,140769,51.01549346802208,35.68857594929248,-106.86594121840264
35045,San Juan County,New Mexico,NM,63123,64332,35,127455,50.47428504177945,36.50852406821773,-108.32062184002274
