county,state,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,lat,long,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
Park,WY,0.76,0.173,14634,11115,2535,0.766,0.204,16717,12813,3410,44.52157546,-109.5852825,709,3,29276,14360,14916,5.7,90.7,0.5,0.5,0.5,0,22883,60828,3674,32557,2685,7,8.4,33.6,20.7,22.3,13.3,10.1,73.1,10.8,0.2,8,1.6,6.2,17.6,15092,75.4,17.7,6.5,0.4,3.3
Parke,IN,0.74,0.219,6576,4863,1441,0.769,0.214,7020,5398,1503,39.77202286,-87.20375833,283,4,17062,8178,8884,1.5,94.8,1,0.2,0,0.5,13298,44643,4328,21636,1997,13.9,16.6,22,17.7,22.1,14.6,23.6,82,9,0.5,2.3,2.3,4,27,6734,79.2,11.8,8.3,0.7,6.3
Parker,TX,0.823,0.148,56413,46433,8329,0.816,0.17,75434,61584,12789,32.77757172,-97.80500621,2528,52,125963,62545,63418,11.5,84.4,1.3,0.5,0.5,0,91539,70608,2107,33367,1047,9.2,12.7,38.3,14,24.3,12.1,11.3,82.8,9.5,0.2,1,1.5,5.1,31.7,58626,76.6,14.6,8.5,0.3,5.5
Parmer,TX,0.678,0.301,2818,1911,848,0.806,0.184,2648,2133,488,34.52993409,-102.7844668,579,19,9871,5065,4806,62.4,35.1,1.6,0.1,0.2,0,5688,50410,4309,21876,1537,17.3,27.6,26.2,13,17.2,16.7,26.9,76.7,13.2,0.9,1.7,4.7,2.9,14.2,4411,75.9,14.2,9.6,0.3,2.8
Pasco,FL,0.589,0.374,240814,141943,89998,0.595,0.394,301734,179545,118918,28.30810945,-82.40227529,11063,244,498136,242448,255688,14,76.4,5,0.3,2.4,0.1,378439,48289,813,26624,330,13.6,17.9,36.1,18.8,27.5,9.1,8.5,80.6,8.7,0.4,1,1.9,7.5,31.6,202690,81.8,12.5,5.5,0.3,7
Pasquotank,NC,0.476,0.498,16964,8082,8455,0.493,0.495,19512,9626,9653,36.26723798,-76.25134778,904,35,39546,19203,20343,4.9,54.9,36.2,0.1,1.7,0.3,30066,47264,1826,23714,1160,18.1,27.8,32.6,19.2,24.8,12.9,10.5,80.8,11.3,0.4,2.3,2.1,3,28.3,16333,71.5,23.3,5.1,0.1,7
Passaic,NJ,0.378,0.595,189099,71488,112608,0.412,0.574,195726,80593,112287,41.03238628,-74.29954144,21282,1262,510563,248308,262255,40.5,42,10.6,0.2,5.2,0,327162,63339,1461,29393,404,17,26.3,32.3,17.2,24.2,7.8,18.4,70.7,11.5,9.1,3.5,1.9,3.2,27.6,238552,84.5,11.2,4.2,0.1,6
Patrick,VA,0.76,0.208,8489,6454,1768,0.785,0.205,9534,7485,1954,36.6801638,-80.2865648,337,27,17958,8867,9091,2.8,89.9,5.5,0.3,0.3,0,14550,37757,4017,21785,1237,20.2,41.5,24.2,16.4,18.3,16.6,24.4,88.1,8.2,0,1.1,0.6,2,28,7383,76.5,14.5,8.7,0.4,6.6
Paulding,GA,0.691,0.279,64601,44646,18004,0.639,0.348,85385,54525,29704,33.91969522,-84.86848792,3251,61,152399,74560,77839,5.8,73,17.9,0.2,0.9,0,107261,63669,2428,26636,734,9.7,12.9,34.6,14.4,28.3,11.1,11.7,84.3,8.4,0.5,0.5,0.6,5.8,37.7,74446,80.8,13.9,5.3,0.1,5.2
Paulding,OH,0.719,0.234,8842,6359,2068,0.746,0.234,9280,6927,2172,41.11676341,-84.5801017,295,2,18951,9493,9458,4.6,92.5,0.8,0.2,0.3,0.1,14233,49866,2873,24319,1094,10.7,13.3,25.5,17.1,17,10.7,29.7,84.7,7.7,0.2,3,1.3,3.1,22.4,8721,82.7,10.7,6.5,0,5
Pawnee,KS,0.719,0.218,2602,1872,567,0.748,0.234,2712,2028,635,38.18108732,-99.23692334,431,1,6776,3842,2934,7.7,84.5,4.9,0.3,0.1,0,5426,46224,6312,24404,2686,7.8,4.7,41.2,19.1,19.3,12.8,7.6,84.8,8.7,0,3.3,1.1,2.1,14.8,2799,54.1,36.2,8.8,0.9,1.2
Pawnee,NE,0.738,0.212,1314,970,279,0.749,0.225,1429,1071,322,40.13141096,-96.23705437,33,0,2704,1317,1387,1.8,95.4,0,0.2,0,0,2128,42176,3981,27196,3445,20.5,35.7,35.5,16.9,19,12.8,15.8,73.8,10,0,4.2,0.3,11.7,20.8,1205,64.6,14.4,21,0,2.7
Pawnee,OK,0.743,0.211,6346,4716,1341,0.776,0.201,6786,5267,1363,36.31743373,-96.7033176,349,5,16448,8214,8234,2.8,77.2,1,12.2,0.4,0.1,12434,46460,2028,22965,947,15,18.8,27.8,16.2,19.9,14.6,21.5,79.3,12.3,0.4,2.3,1.5,4.1,26.7,6606,75.7,15.9,8.3,0.2,5.2
Payette,ID,0.755,0.156,5703,4306,892,0.785,0.191,11293,8862,2161,44.00545243,-116.7647695,1174,10,22839,11451,11388,17,78.8,0.4,0.6,0.6,0,15793,48447,2426,23361,1712,15.5,18.1,23.8,18,24.1,14.2,19.9,77.5,14.6,0.1,3.4,1.3,3,19.1,9679,78.8,13.5,7.7,0,6.1
Payne,OK,0.6,0.317,27749,16644,8785,0.601,0.368,29643,17813,10904,36.07695283,-96.97584944,2917,14,80634,41317,39317,4.6,77.3,3.9,4.9,4.4,0.1,60719,39149,2201,22785,928,26.3,21.7,39.4,18.4,22.8,10.4,9,78.7,9.9,1.2,4.8,2.2,3.2,17.5,36377,68.2,26.3,5.1,0.4,4.5
Peach,GA,0.505,0.475,10699,5405,5083,0.518,0.472,12545,6502,5920,32.56934316,-83.82937,805,26,27027,12992,14035,7.5,46,44.4,0.1,1.1,0.1,20338,43645,3747,22388,1171,18.7,26.3,29,17.9,23,17.7,12.5,79.2,13.4,1.8,3.2,0.8,1.7,22.7,11282,73.2,23.9,2.9,0,8.6
Pearl River,MS,0.822,0.155,18893,15530,2919,0.815,0.172,23656,19283,4068,30.77090935,-89.58677275,1202,60,55049,27106,27943,3,81.9,12.9,0.1,0.3,0,41951,44734,3994,22136,1037,17.9,25,29.4,17.5,24.1,12.9,16.1,82.3,12.3,0,1.3,1.6,2.6,34.5,21083,75.3,17.5,6.9,0.2,10
Pecos,TX,0.591,0.372,4167,2463,1551,0.689,0.296,4662,3213,1378,30.78097267,-102.7241261,519,8,15804,9058,6746,68.5,25.9,4.1,0.6,0.4,0.1,10542,50543,6324,19088,1217,11.5,11.5,21.3,22.3,18.5,20,17.9,79.2,14.3,0.6,1.6,1.1,3.1,19.2,6103,68.3,22.6,8.1,1,3.7
Pembina,ND,0.713,0.22,3093,2204,681,0.739,0.236,3331,2460,786,48.76623521,-97.5523809,257,0,7050,3667,3383,3.3,91.6,0.2,2.3,0.5,0,5461,61393,3909,34824,2160,5.6,4.9,32.7,15.6,21.7,15.4,14.5,77.8,10.3,0,4.6,1.3,6,16.9,3519,69.1,17.1,13.1,0.7,3.1
Pemiscot,MO,0.658,0.323,6025,3964,1946,0.719,0.272,5727,4116,1556,36.2130572,-89.78742322,761,14,17344,8210,9134,2.4,68.9,26.7,0.1,0,0,12655,32468,2812,18883,1505,28.5,39,24.7,22.8,18.4,9.4,24.7,85.2,9.6,0.4,2.5,0.6,1.8,17.4,6326,79,16,4.9,0.2,10.7
Pend Oreille,WA,0.644,0.285,6563,4227,1871,0.671,0.306,8422,5655,2578,48.53234021,-117.2741804,148,1,13066,6636,6430,3.6,88.9,0.2,3.7,0.7,0.2,10297,49184,3109,26128,1156,16.6,18.5,33.9,18,17,17.3,13.8,75.3,12.1,0,2.3,3.1,7.2,29.2,4401,64.6,27,8.2,0.3,8
Pender,NC,0.64,0.336,27072,17317,9086,0.643,0.343,33971,21833,11655,34.52265624,-77.90352133,1455,15,57630,28562,29068,6.8,74.5,15.6,0.3,0.5,0.1,43128,49357,2049,25997,1055,15.8,18.5,32,18.7,22.9,15.4,11,81.3,11.4,0.2,0.9,1.6,4.6,28.9,24768,77.9,14.2,7.8,0.1,8.3
Pendleton,KY,0.766,0.194,6007,4604,1164,0.796,0.191,6925,5515,1322,38.69607718,-84.35599463,142,0,14530,7307,7223,0.6,96.6,0.9,0.1,0.4,0,11208,49706,5202,23191,1880,15.1,22.3,24.6,12.9,22.2,14.9,25.4,88.4,8.2,0.4,0.2,0,2.9,33.9,6415,81.8,12.4,5.8,0,4.8
Pendleton,WV,0.743,0.226,3212,2388,726,0.76,0.224,3659,2782,820,38.68314479,-79.35084086,79,1,7138,3583,3555,1.1,94.7,3.3,0,0.1,0,5834,39554,2700,23697,2204,18.7,30.6,25.2,18,16,20.3,20.4,69.9,18.2,0.3,2.3,0.9,8.5,32.1,2726,66.1,23.2,9.8,0.8,5
Pennington,MN,0.6,0.322,6671,4000,2146,0.624,0.354,7263,4532,2568,48.06642577,-96.0370814,235,2,14197,7115,7082,3.5,91.1,1.5,1.7,0.9,0,10813,53893,3312,28562,1261,10.3,14.9,30,13,28.3,9.2,19.5,79.4,9.8,0.7,3.5,2,4.7,14.5,7502,82.9,10.7,6.2,0.1,3.2
Pennington,SD,0.624,0.295,47741,29804,14074,0.61,0.358,57518,35063,20606,44.0025835,-102.8240777,4914,49,108126,54305,53821,4.8,80.5,1.1,8,1.1,0.1,81301,52245,1085,28910,771,14,21.6,32.1,19.7,27.5,11.3,9.3,83,7.9,0.4,3.2,1.3,4.1,17.3,54142,80.7,13.1,6,0.1,4.2
Penobscot,ME,0.519,0.409,80228,41601,32832,0.36,0.602,851,306,512,45.40194593,-68.65020455,311,6,152284,75404,76880,1.3,94,0.8,1,1,0,121923,47886,1189,26347,674,15.9,19.2,35.5,20.2,24.5,9.9,10,79.7,10.8,0.6,3.4,1.4,4.1,22.5,72746,78.2,15.5,6.2,0.1,6.5
Peoria,IL,0.456,0.483,77465,35299,37436,0.457,0.518,82264,37612,42600,40.78702156,-89.76078901,5083,79,186145,90211,95934,4.6,70.4,17.4,0.2,3.9,0,136050,53063,1092,29683,583,15.9,22.1,38.4,18.8,24.4,7.5,10.9,82.5,8.2,2.5,2.5,1.5,2.8,18.9,84233,86.4,9.6,3.9,0.2,8.3
Pepin,WI,0.595,0.359,3746,2228,1345,0.624,0.359,4144,2584,1489,44.58307413,-91.99949611,172,0,7282,3701,3581,1.7,96.6,0.4,0.2,0.3,0,5644,51470,2722,27901,1485,13.1,18.7,32.8,14.2,21,15.1,16.9,77.9,8.1,0.1,3.8,1.8,8.2,26.3,3686,75.5,12.5,11.7,0.3,3.4
Perkins,NE,0.848,0.113,1418,1202,160,0.856,0.129,1544,1321,199,40.85082525,-101.6502942,51,10,2904,1474,1430,3.8,95.5,0.1,0,0,0,2197,58125,4387,30923,3070,4.8,4.9,37.7,14.2,19.3,19.9,8.9,79.1,7.7,0.1,1.9,0.3,10.8,13.7,1464,63.4,21.1,14.8,0.7,1.1
Perkins,SD,0.83,0.117,1606,1333,188,0.839,0.143,1669,1401,239,45.49049506,-102.4755586,82,0,2964,1485,1479,1.6,94.7,0.1,2.6,0,0,2326,50450,7549,30120,2677,12,13.3,39.9,13.1,18.9,16.4,11.8,60.6,4.7,0.9,8.2,0.7,24.9,13.3,1529,57.6,13,27.1,2.4,3.8
Perquimans,NC,0.628,0.347,6595,4143,2291,0.656,0.333,7457,4894,2485,36.17847453,-76.40603143,259,4,13506,6485,7021,2.5,72,23.4,0.2,0.3,0.1,10713,44039,2588,25848,1890,18.8,30.7,34.5,19.6,21.5,13.9,10.5,81,10.2,0,2.1,0.5,6.2,29.6,5209,66.6,23.5,9.9,0,8.4
Perry,AL,0.267,0.727,5255,1403,3823,0.256,0.738,5215,1336,3849,32.64048341,-87.29770589,606,6,9680,4630,5050,0.7,29.4,69.6,0.1,0.2,0,7492,22973,3833,13449,1725,41.9,60.8,23.4,21.9,27.3,5.1,22.3,84.7,8.8,0,2,4.3,0.2,26.1,2478,77,19.3,3.8,0,11.8
Perry,AR,0.699,0.243,4262,2979,1035,0.752,0.218,4607,3466,1005,34.9459153,-92.94372564,152,2,10320,5116,5204,2.8,92.2,2.1,0.5,0.1,0,7985,46168,3448,21781,1487,17.8,29.1,28.7,18.4,24.1,15.1,13.7,77.3,11.4,0,1.2,0.9,9.2,33.3,3943,73.5,17.1,8.7,0.6,6.5
Perry,IL,0.702,0.251,9706,6816,2433,0.726,0.259,10060,7305,2609,38.08510853,-89.36856219,507,16,21467,11832,9635,3,86.3,8.7,0.3,0.6,0,17213,45864,3207,23929,2316,14.7,19.5,24.1,20.8,18,16.8,20.3,84.8,11.2,0.4,1,0.3,2.3,25,8236,80,15.3,4.7,0,6.7
Perry,IN,0.568,0.382,8025,4556,3062,0.612,0.367,8734,5343,3202,38.07809328,-86.63741946,505,14,19229,10336,8893,1.3,94.3,2.7,0.2,0.3,0,15055,49689,3628,23003,902,14.5,22.1,23.7,18.3,18.5,11.9,27.6,83.6,11.9,0.2,0.9,1.1,2.2,23.5,8199,82,12,5.7,0.2,3.9
Perry,KY,0.772,0.202,10572,8158,2136,0.765,0.222,10606,8118,2350,37.25023553,-83.22922731,578,9,27329,13516,13813,1,95.6,1.6,0.1,0.9,0.1,21026,31820,3677,19890,1637,26.2,30.7,31.8,17,26.1,12.7,12.4,83.9,8.5,0.3,0.3,4.6,2.5,22.7,8819,75.2,20.5,4.4,0,13.1
Perry,MO,0.791,0.174,8732,6907,1520,0.81,0.176,9429,7634,1661,37.70660776,-89.82741088,876,8,19135,9429,9706,2.1,95.6,0.3,0.5,0.7,0,14409,54935,2993,24846,841,8.2,10.2,29.3,14.6,20.7,13.9,21.4,84.1,11.9,0.2,0.6,0.4,2.8,23.2,9166,84.1,9.5,6.4,0,4.1
Perry,MS,0.761,0.225,5432,4135,1220,0.76,0.23,5825,4426,1340,31.17161885,-88.99281835,542,23,12047,5858,6189,1.4,77.4,19.8,0,0.1,0,9220,35374,5679,19308,1884,19.9,23.8,24.5,19.9,18.8,15.7,21,85.3,5.1,0,1.7,6.4,1.6,31.1,4282,74.1,18.7,6.7,0.5,10.2
Perry,OH,0.681,0.278,14647,9978,4072,0.739,0.248,16179,11959,4006,39.73508655,-82.23804971,432,11,35983,18012,17971,0.8,96.9,0.3,0.2,0.2,0,27324,46477,2387,21557,700,19.2,27.1,26.6,18.4,19,14.1,21.9,84.4,10.9,0.8,1.6,1,1.4,31.8,15036,79.6,16.4,4,0,7.6
Perry,PA,0.738,0.219,21153,15613,4630,0.742,0.241,24652,18293,5950,40.40206612,-77.26297447,382,6,45878,23135,22743,1.8,95.8,0.9,0.2,0.4,0,35551,60847,2069,28900,706,8.4,11.4,30.4,14.1,23.5,14.7,17.3,79.2,12.3,0.4,2.1,0.8,5.2,32.6,22983,76.2,16.3,7.2,0.3,4.3
Perry,TN,0.759,0.209,2855,2167,597,0.81,0.179,3428,2775,615,35.63708728,-87.86139634,355,9,7882,3960,3922,2.3,92.6,3.3,0.3,0.3,0,6119,31503,4703,20204,3710,29.4,43.8,21.5,17.5,18.1,20.5,22.4,74.7,7.6,0,3.5,4.6,9.5,29.7,2745,67.3,18.8,13.8,0,6.2
Pershing,NV,0.708,0.217,1982,1403,430,0.747,0.235,2232,1668,525,40.44003782,-118.4005641,24,0,6661,4337,2324,23.8,66.1,4.7,2.8,1.3,0.5,5112,52308,8717,19201,2065,15,22.8,35.1,14.4,16.9,22.8,10.7,74.4,13.4,1,5.6,0.7,4.8,16.7,2211,64.9,28.9,6.2,0,4.2
Person,NC,0.576,0.403,19303,11116,7772,0.603,0.387,21827,13154,8451,36.38989032,-78.97217358,713,10,39240,18973,20267,4.1,66.5,26.9,0.8,0.2,0,30018,44921,2487,24477,1776,18.1,29.1,29.5,18.7,20.4,13.3,18.1,84.5,11.1,0.2,1.1,0.7,2.4,30.7,16908,78.7,15.7,5.5,0.2,10.9
Petersburg city,VA,0.106,0.875,13717,1448,12005,0.112,0.88,14081,1584,12389,,,,,32037,14703,17334,4.7,15,75.6,0.3,1.1,0,24822,33939,1600,21992,1311,27.6,43,25.1,25.5,24.2,5.1,20.1,78.6,11,2.5,1.9,3.2,2.8,22.5,13348,76.7,20.2,2.9,0.2,12.2
Petroleum,MT,0.862,0.094,320,276,30,0.849,0.111,351,298,39,47.1182463,-108.2508876,4,0,453,235,218,0,98.5,0,0,1.5,0,377,46429,12226,31549,5128,10.1,16.2,54.7,6.6,14.8,21.5,2.3,39.7,11.1,0,22.2,0.8,26.2,14,256,59.4,19.5,17.6,3.5,5.2
Pettis,MO,0.709,0.24,18045,12792,4322,0.726,0.25,19069,13835,4776,38.72798918,-93.28471706,1795,24,42309,20777,21532,8.6,85.3,2.8,0.1,0.6,0.1,30029,43097,2031,22304,931,17.2,22.8,27.9,18.6,20.8,10,22.7,83.7,9,0.6,1.8,0.5,4.3,18.3,18739,82.1,10.6,7.2,0.2,5.8
Phelps,MO,0.686,0.257,18499,12699,4761,0.689,0.288,19495,13438,5619,37.87736118,-91.79351727,932,27,44873,23605,21268,2.4,89.1,2.5,0.8,3.7,0,33922,41681,1892,23691,1201,20.4,20,39.4,19.1,21.2,7.4,12.9,80.5,10.2,0.7,3.6,2.2,2.8,19.6,19096,75.7,19.3,4.9,0,6.3
Phelps,NE,0.831,0.124,4609,3832,571,0.83,0.15,5009,4157,752,40.51156033,-99.41461667,329,2,9163,4603,4560,5.4,92.7,0.1,0.2,0.2,0,6795,56408,3628,30166,2081,7.1,6.9,33.9,17.6,18.2,16.2,14.2,83,9,0,3,0.9,4.2,13.8,4780,74.9,13.3,11,0.8,0.7
Philadelphia,PA,0.155,0.824,680227,105418,560542,0.181,0.812,709271,128325,576275,40.00338507,-75.1379271,44505,1875,1569657,742412,827245,14.1,34.9,41.3,0.2,7,0,1128642,40649,466,24811,226,25.8,36,37.7,23.1,22.4,5.9,10.9,51,8.4,25.3,8.3,3.5,3.5,32.9,665765,83.5,12.4,4,0.1,11.3
Phillips,AR,0.352,0.619,6932,2443,4292,0.389,0.579,6155,2393,3561,34.43268455,-90.84800154,781,16,19518,9210,10308,1.7,34.6,62.8,0,0.1,0,14300,26652,1395,17287,1003,33,53.3,25.9,20.3,25.3,10.3,18.2,75.8,17.8,0.1,2.3,2.1,2,18.2,6718,65.7,27.1,7,0.1,15.7
Phillips,CO,0.768,0.187,2332,1791,436,0.79,0.194,2461,1945,477,40.59414277,-102.3577703,61,0,4327,2249,2078,20.1,77.4,0.2,0.3,0.4,0,2981,50076,8749,27790,2720,8.1,3.2,32.2,20.2,20.4,16.4,10.8,71.5,16.4,0,7.7,1.4,3,15.8,2104,70.9,15.5,13.2,0.5,2
Phillips,KS,0.843,0.113,2611,2200,296,0.871,0.114,3278,2855,373,39.78465501,-99.34668865,209,9,5446,2658,2788,3.2,94.1,0.4,0.3,0.3,0.1,4110,46806,1293,24795,1258,8.1,10.8,32.9,17,21.8,14.3,14.1,79.8,8.2,0,5.5,0.5,6,14.1,2770,71,18.8,10.3,0,1.8
Phillips,MT,0.798,0.147,2149,1715,315,0.812,0.174,2384,1936,414,48.25936577,-107.9128511,193,1,4139,2096,2043,2.3,84.8,0,11,0.4,0,3172,42101,6369,22369,2178,18,20.1,33.4,14.9,21.9,19.6,10.2,71.6,9.8,1.3,7.2,0.7,9.4,19.5,1716,59.4,27.3,11.4,1.9,8.9
Piatt,IL,0.632,0.296,8899,5623,2633,0.635,0.337,9791,6219,3302,40.01360584,-88.59319339,290,2,16433,8122,8311,1.3,92.7,1.1,0.1,0.4,0,12610,67360,4426,33672,1653,5.4,8.1,36.3,16.3,21.9,12,13.5,84.8,9.1,0.8,1.4,0.8,3.2,23.2,8673,73.9,17.9,7.6,0.5,4.5
Pickaway,OH,0.692,0.266,23814,16482,6325,0.726,0.259,27630,20059,7167,39.64170392,-83.0243386,3243,46,57075,30052,27023,1.3,92.9,3.2,0.2,0.4,0,44301,60314,2665,25460,836,12,17,32.4,16.1,24.2,10.6,16.7,86.6,8.4,0.1,1.5,0.6,2.8,28.1,24736,79.6,15.5,4.5,0.3,5.2
Pickens,AL,0.574,0.418,9494,5454,3972,0.579,0.416,9659,5590,4017,33.28094866,-88.08818103,929,18,20170,9601,10569,4.1,54.1,40.5,0.1,0.1,0,15585,36220,2410,20089,1105,22.9,34.8,22.6,17.4,22.4,12.7,24.9,82.6,10.6,0.9,1.6,0.3,4,29.5,6903,77,18.1,4.6,0.3,12.2
Pickens,GA,0.833,0.141,13982,11651,1977,0.822,0.164,17116,14075,2808,34.46589159,-84.46406611,820,10,30343,15046,15297,3,93.6,0.5,0,0.5,0,23726,61542,3961,29460,1768,9.8,10.6,31,15.5,25.7,14.9,12.8,78.5,10.4,0.5,0.9,1.7,8,31.7,12994,80.5,12,7.5,0.1,7
Pickens,SC,0.739,0.211,48871,36096,10327,0.746,0.237,57546,42907,13645,34.88807695,-82.72791551,4670,67,121449,60358,61091,3.5,86.1,6.5,0.2,1.8,0.1,94713,45332,1330,23501,597,18.3,17.2,33.9,17.9,22,9.9,16.2,84.7,8.2,1.1,1.8,1,3.2,24.8,53267,77.7,17,5.1,0.2,6.8
Pickett,TN,0.774,0.205,2609,2019,536,0.812,0.179,2922,2373,524,36.55606529,-85.077633,289,9,5071,2566,2505,0.9,96.8,0.8,0,0,0,4144,39313,2983,21300,2490,18.8,32.7,28.9,18.4,22.8,15.5,14.4,85.8,8.1,0,1,0,5.1,25.8,2220,64.8,25.2,9.9,0.1,3.9
Pierce,GA,0.864,0.124,7297,6301,903,0.873,0.122,9048,7899,1100,31.35928155,-82.21598442,688,24,19141,9640,9501,5.1,84.1,8.9,0.4,0.1,0,14044,39863,6160,23754,3398,21,28.3,30.9,16.9,17.7,16,18.4,84.4,9.8,0,1.3,1.3,3.2,27.1,7555,76.8,17.2,5.7,0.3,6.2
Pierce,ND,0.709,0.213,2020,1433,431,0.745,0.234,2128,1585,497,48.24977025,-99.96407787,150,1,4272,2155,2117,1,94.1,0.8,3.6,0,0,3388,45996,5775,26619,2814,17.6,26.2,41.9,15.9,21.4,15,5.7,83.2,4.6,0,5.2,0,6.9,14.9,2003,68.7,8.9,21.1,1.3,1.6
Pierce,NE,0.853,0.107,3580,3052,382,0.864,0.12,4006,3462,480,42.26434853,-97.60122773,234,11,7175,3598,3577,1.6,96.7,0.3,0.1,0.4,0.1,5374,55417,3949,28766,1462,6.8,7.1,33.3,13.4,20.6,12.9,19.9,80.5,7.8,0,3,1.6,7.1,19.2,3706,75.3,13,11,0.8,3.8
Pierce,WA,0.422,0.499,298470,125964,148918,0.429,0.542,458080,196592,248142,47.03892768,-122.1405958,10514,227,845193,420170,425023,10.4,68,6.5,1,6,1.4,610627,63881,771,31157,329,12.2,16.1,33.9,17.9,24.3,10.4,13.4,78.9,9.5,3.5,2.2,1.4,4.5,31.2,383286,76.7,18.5,4.6,0.1,6.9
Pierce,WI,0.534,0.397,21089,11260,8380,0.55,0.419,23458,12903,9839,44.71850291,-92.4224416,819,7,41226,20501,20725,1.9,94.6,0.6,0.2,1.2,0,32109,66772,2287,31109,885,10.7,10.8,32.3,17.1,20.8,11,18.8,82.1,7.2,0.1,4.7,1.1,4.8,25.9,23358,79.5,14.2,5.9,0.4,2.7
Pike,AL,0.59,0.387,13025,7681,5039,0.581,0.407,13796,8020,5613,31.80396383,-85.9408295,1385,14,33287,15897,17390,0.8,56.4,37.9,0.6,2.2,0,25869,35684,2430,20808,1650,26.3,34.4,31.5,16.2,24.4,8.9,18.9,84.6,7.9,0,2.2,0.8,4.6,20.4,14352,76.1,18.2,5.6,0.2,8.7
Pike,AR,0.791,0.172,3980,3150,684,0.829,0.152,4246,3519,644,34.16250414,-93.65789349,276,1,10893,5415,5478,6.5,87.6,2.8,0.4,0.7,0,8161,36893,2512,20180,1132,17.3,22.8,26.9,17.6,19.1,18.9,17.6,79.5,14,0.4,1.8,2.7,1.7,27.7,4466,72.7,17.8,9.2,0.3,5.1
Pike,GA,0.838,0.143,8675,7273,1239,0.851,0.14,10720,9127,1505,33.09310242,-84.38790389,395,11,17919,8817,9102,1.5,86.7,10.3,0,0.2,0,13421,52377,5466,25176,2019,12.3,15,33.2,14.1,22.6,14,16,84.3,11.9,0,0.1,0.7,3,33.7,7456,73.1,21.2,5.6,0.1,9
Pike,IL,0.771,0.189,7458,5749,1412,0.796,0.186,7836,6235,1458,39.62265059,-90.8877017,441,8,15930,7907,8023,1.3,95.5,1.6,0.2,0.3,0,12350,41387,1354,23218,964,14.9,20.1,28.3,16.1,22.3,13.6,19.7,82.1,9.5,0.1,2.4,1.3,4.7,24.3,6950,78.1,14.1,7.5,0.3,6.7
Pike,IN,0.736,0.217,5977,4398,1297,0.754,0.227,6220,4692,1415,38.40112197,-87.23574907,383,18,12471,6256,6215,0.5,96.8,1,0,1,0,9635,50196,3188,25648,1151,10.6,18.9,24.4,15.7,17.2,14.2,28.5,85.9,10.7,0.1,1,0.5,1.7,25.2,5922,88.8,9.5,1.7,0.1,3.8
Pike,KY,0.801,0.174,24650,19740,4277,0.799,0.192,25368,20279,4862,37.47088263,-82.39487445,1033,5,61586,30063,31523,0.9,97,0.8,0.1,0.5,0,48465,32972,1465,20576,1029,26.4,35.2,29.6,17.5,25.2,13.8,13.8,82.8,10.1,0.7,2.5,1.1,2.7,24.1,20158,76.3,18.7,4.9,0.1,10.9
Pike,MO,0.715,0.245,7375,5274,1806,0.762,0.223,7686,5856,1717,39.34310674,-91.16980779,386,8,18517,10202,8315,2.2,88.3,5.9,0.5,0.6,0.1,14300,45112,3523,20947,1313,15.1,20.9,26.5,16.6,24.5,14.8,17.6,81.2,7.1,0.2,2.6,1.6,7.4,23,7527,73.2,17,9.6,0.1,4.8
Pike,MS,0.496,0.488,15633,7748,7636,0.485,0.501,14640,7106,7328,31.17507789,-90.40392572,1423,56,39763,18890,20873,1.6,44,53.1,0.5,0.5,0,28914,30949,1440,17470,905,32.3,44.1,24.1,18.3,23.6,10.9,23,85.8,6.8,0.4,1.6,4.1,1.4,24.4,14021,80.2,14.1,5.4,0.4,7.7
Pike,OH,0.666,0.299,11513,7669,3443,0.735,0.253,12063,8872,3051,39.07634001,-83.06769584,384,0,28291,14102,14189,1,95.4,1.2,0.4,0.1,0,21629,43562,3478,21983,1066,20,27,31.2,17,19.6,10.9,21.3,83.9,10.4,0.5,1.1,0.8,3.2,28.2,10317,73.2,20.5,5.9,0.4,9.9
Pike,PA,0.615,0.355,26066,16035,9247,0.59,0.4,32616,19241,13052,41.33155042,-75.03208106,634,23,55687,27956,27731,10.3,81.1,5.7,0.1,1.2,0,43397,63417,3058,31156,1331,9.9,16.4,32.5,19.6,24.7,13.4,9.7,81,7,3,2.4,0.9,5.7,44.2,24832,78.6,14.1,7,0.3,7.8
Pima,AZ,0.408,0.542,360762,147019,195649,0.397,0.588,511127,202928,300743,32.0971334,-111.7890033,28824,641,1007257,495714,511543,36.6,52.6,3.2,2.4,2.6,0.1,726019,48676,534,27323,309,18.3,25.8,36.4,21.5,24.9,8.7,8.5,76.5,10,2.7,2.3,3.6,4.8,24.5,433478,75.7,17.6,6.5,0.2,8.4
