,STOP_ID,STOP_NAME,TRACT_ID,income,income_level,route_ids,revenue_annual,impacted_pop,total_employed
343,38815,Gallivan Blvd @ Hallet St,100700,87063,2,202,2297.8,500,2277
344,1731,Blue Hill Ave @ Morton St,101102,46821,2,"28,29",259738.6,915,2539
345,3133,E Squantum St @ Atlantic St,417501,86071,2,211,507.9,970,2931
346,11712,Blue Hill Ave @ Morton St,101101,53523,2,"28,31,29",155644.80000000002,685,1690
347,10426,American Legion Hwy @ Army Reserve,110301,74087,2,14,2725.1,496,1672
348,526,Morton St @ Blue Hill Ave,101102,46821,2,21,96579.6,915,2539
349,439,247 Norfolk St opp Capen St,100300,51736,2,26,5837.2,753,1938
350,447,Norfolk St @ Capen St,100300,51736,2,26,6466.1,753,1938
351,6430,Cummins Hwy. @ Sycamore St.,110401,57875,2,"27,14,30",22292.6,703,1965
352,853,Vermont St @ Baker St,130100,104829,2,"37,38",25412.7,755,3777
353,334,Ashmont Station,100800,88425,2,"15,22,24,26,217,215,21,18,45,23,27,240",2873540.0,1251,3889
354,6463,Cummins Hwy @ Sycamore St,110401,57875,2,"27,14,30",7780.200000000002,703,1965
355,3160,E Squantun St @ Atlantic St,417502,82300,2,211,20317.3,1199,3184
356,840,Lagrange St @ Pender St,130200,109034,2,"37,38",4821.299999999998,567,2989
357,848,Lagrange St opp Pender St,130200,109034,2,"37,38",0.0,567,2989
358,543,Morton St @ Blue Hill Ave,100100,29483,0,"31,21",280370.3,1170,3222
359,490,Washington St @ Armandine St,100500,46741,2,26,4756.8,1512,3087
360,10422,American Legion Hwy opp Shopping Center,110301,74087,2,14,2249.4,496,1672
361,81438,Highland Ave @ Oakland Ave,457200,158818,3,59,1346.4,442,3012
362,517,Washington St opp Armandine St,100500,46741,2,26,13085.3,1512,3087
363,4062,North St @ Seton Way,420301,63333,2,238,1604.4,410,3396
364,4054,North St opp Seton Way,420301,63333,2,238,129.0,410,3396
365,39081,Washington St @ Water St,419600,100827,2,230,7409.4,486,3604
366,3890,Washington St @ Roosevelt St,419600,100827,2,230,661.1,486,3604
367,4282,N Main St @ Roel St,420301,63333,2,240,12617.7,410,3396
368,4185,N Main St opp Roel St,420301,63333,2,240,290.2,410,3396
369,61848,Washington St @ Morse St,413500,90455,2,"34E,70A",1144.9,261,2869
370,36618,1297 Washington St opp. Morse St.,413500,90455,2,"34E,70A",120.9,261,2869
371,3889,Washington St @ Main St,419600,100827,2,230,40.3,486,3604
372,3909,2052 Washington St,419600,100827,2,230,0.0,486,3604
373,4283,N Main St @ Mt Pleasant Sq,420301,63333,2,240,6361.2,410,3396
374,4053,North St opp Cochato Pk,420301,63333,2,238,588.6,410,3396
375,4065,North St @ Cochato Pk,420301,63333,2,238,1749.5,410,3396
376,4184,N Main St @ Wales Ave,420301,63333,2,240,112.9,410,3396
377,111672,Washington St - Chapman St to Pleasant St (FLAG),415101,130242,3,,0.0,492,2539
378,111791,Washington St - Pleasant St to Chapman St (FLAG),415101,130242,3,,0.0,492,2539
379,13830,Pleasant St @ Main St,422200,77769,2,225,17527.7,344,4217
380,3888,Washington St @ Olympus Specialty Hospital,419600,100827,2,230,1717.3,486,3604
381,49618,Washington St @ Short St,413500,90455,2,"34E,70A",12770.9,261,2869
382,26623,Walpole St @ Garden Pkwy,413402,90547,2,"34E,70A",483.7,343,2635
383,26636,Walpole St opp Garden Pkwy,413402,90547,2,"34E,70A",1491.5,343,2635
384,3910,Washington St @ Virginia Rd,419600,100827,2,230,4515.0,486,3604
385,4183,N Main St @ Jasper Ln,420301,63333,2,240,491.8,410,3396
386,4052,362 North St,420301,63333,2,238,56.4,410,3396
387,4284,N Main St @ School Ln,420301,63333,2,240,5474.4,410,3396
388,35618,Washington St @ Alandale Pkwy,413500,90455,2,"34E,70A",741.7,261,2869
389,4182,N Main St @ Grove St,420201,79265,2,240,2039.8,340,2015
390,4285,N Main St @ Liberty St,420201,79265,2,240,13657.7,340,2015
391,4066,North St @ Central Cemetery,420301,63333,2,238,112.9,410,3396
392,34618,Washington St @ Concord Ave,413500,90455,2,"34E,70A",838.5,261,2869
393,50618,Washington St @ Saint John Ave,413500,90455,2,"34E,70A",4184.4,261,2869
394,4067,North St opp Liberty St,420301,63333,2,238,0.0,410,3396
395,13831,Opp 861 Main St,422100,100245,2,225,3216.9,253,3146
396,13829,Opp 41 Columbian St,422200,77769,2,225,9989.3,344,4217
397,3887,Washington St @ South St,419600,100827,2,230,120.9,486,3604
398,4051,North St @ Liberty St,420100,82632,2,238,104.8,459,4469
399,3911,Washington St @ Brewster Ave,419600,100827,2,230,4498.8,486,3604
400,51618,1182 Washington St @ Balch School,413500,90455,2,"34E,70A",12899.9,261,2869
401,4050,North St @ Truman Dr,420100,82632,2,238,5611.4,459,4469
402,4228,701 S Main St,420302,74141,2,"238,240",145.1,463,4397
403,111640,"Cobbs Corner, Canton",415102,86987,2,,0.0,679,4538
404,4001,S Franklin St opp Hillsdale Rd,421100,70288,2,230,2741.2,502,2534
405,3976,S Franklin St @ Hillsdale Rd,421100,70288,2,230,233.8,502,2534
406,4237,S Main St @ Karen Dr,420302,74141,2,"238,240",3305.6,463,4397
407,4002,S Franklin St @ Dresser Ave,421100,70288,2,230,3281.4,502,2534
408,3975,S Franklin St @ Dresser Ave,421100,70288,2,230,661.1,502,2534
409,4238,S Main St @ Frederickson Dr,420302,74141,2,"238,240",2483.2000000000007,463,4397
410,4227,625 S Main St opp Frederickson Dr,420302,74141,2,"238,240",225.7,463,4397
411,4239,S Main St @ Woodlawn Rd,420302,74141,2,"238,240",596.6,463,4397
412,14225,S Main St opp Woodlawn Rd,420302,74141,2,"238,240",8.1,463,4397
413,4003,S Franklin St opp Walsh Rd,421100,70288,2,230,709.5,502,2534
414,111815,Washington St from High St to Cobbs Corner (FLAG),415102,86987,2,,0.0,679,4538
415,111642,Washington St from Cobbs Corner to High St (FLAG),415102,86987,2,,0.0,679,4538
416,3973,S Franklin St @ Walsh Rd,421200,70431,2,230,177.4,391,2955
417,4240,S Main St @ Centre St,420302,74141,2,"238,240",8199.4,463,4397
418,4225,S Main St opp Centre St,420302,74141,2,"238,240",0.0,463,4397
419,79618,625 Washington St,411200,119323,2,"34E,70A",217.7,590,3873
420,91618,624 Washington St opp Bird Middle School,411200,119323,2,"34E,70A",3813.5,590,3873
421,4004,S Franklin St opp King Rd,421100,70288,2,230,4273.1,502,2534
422,4224,Opp 530 S Main St,420302,74141,2,"238,240",40.3,463,4397
423,4241,498 S Main St,420302,74141,2,"238,240",854.6,463,4397
424,3972,S Franklin St @ King Rd,421100,70288,2,230,185.4,502,2534
425,98618,Main St @ Stone St,411302,103731,2,"34E,70A",34353.9,267,1921
426,86618,Main St @ Glenwood St,411302,103731,2,"34E,70A",0.0,267,1921
427,87618,Walpole Station Elm St Lot,411301,131107,3,70A,0.0,266,2536
428,87619,Walpole Station Elm St Lot,411301,131107,3,70A,0.0,266,2536
429,85618,935 East St,411200,119323,2,"34E,70A",274.1,590,3873
430,97618,East St @ Main St,411200,119323,2,"34E,70A",2765.4,590,3873
431,96618,East St @ School St,411200,119323,2,"34E,70A",628.9,590,3873
432,84618,East St @ School St,411200,119323,2,"34E,70A",120.9,590,3873
433,95618,East St @ Diamond St,411200,119323,2,"34E,70A",2507.4,590,3873
434,83618,East St @ Hartshorn Ave,411100,102621,2,"34E,70A",0.0,573,4427
435,94618,East St @ Eastover Rd,411100,102621,2,"34E,70A",16.1,573,4427
436,3971,261 S Franklin St,421200,70431,2,230,2410.7,391,2955
437,82618,777 East St opp. Eastover Rd.,411100,102621,2,"34E,70A",0.0,573,4427
438,93618,710 East St opp Kendall St,411200,119323,2,"34E,70A",709.5,590,3873
439,81618,East St @ Kendall St,411200,119323,2,"34E,70A",0.0,590,3873
440,80618,High Plain St opp Peach St,411200,119323,2,70A,0.0,590,3873
441,92618,High Plain St @ Peach St,411200,119323,2,"34E,70A",0.0,590,3873
442,4223,S Main St @ Selwyn Rd,420302,74141,2,"238,240",80.6,463,4397
443,4242,S Main St opp Selwyn Rd,420302,74141,2,"238,240",1080.4,463,4397
444,26630,Main St @ Hanson Ave,411302,103731,2,"34E,70A",362.8,267,1921
445,3970,S Franklin St @ Technical Park Dr,421100,70288,2,230,524.1,502,2534
446,90618,Washington St @ Morse St,411200,119323,2,"34E,70A",0.0,590,3873
447,26629,Main St @ Neponset View Terr,411302,103731,2,"34E,70A",0.0,267,1921
448,78618,Washington St @ Lewis Park Dr,411200,119323,2,"34E,70A",16.1,590,3873
449,4006,S Franklin St @ Holbrook HS,421100,70288,2,230,6570.9,502,2534
450,4243,S Main St @ Woodland Pkwy,420302,74141,2,"238,240",2467.1,463,4397
451,111648,Washington St from High St to Church St (FLAG),415102,86987,2,,0.0,679,4538
452,4007,S Franklin St opp Adams St,421200,70431,2,230,3483.0,391,2955
453,111810,Washington St from Church St to High St (FLAG),415102,86987,2,,0.0,679,4538
454,4222,S Main St @ Stoughton St,420302,74141,2,"238,240",16.1,463,4397
455,3969,S Franklin St @ Adams St,421100,70288,2,230,435.4,502,2534
456,89618,Washington St @ Pilgrim Way,411200,119323,2,"34E,70A",1290.0,590,3873
457,77618,Washington St @ Laffayette Dr,411200,119323,2,"34E,70A",0.0,590,3873
458,42430,S Main St @ Richard Rd,420302,74141,2,"238,240",1781.8,463,4397
459,4008,S Franklin St opp Chandler St,421100,70288,2,230,774.0,502,2534
460,4221,309 S Main opp Rtichard Rd,420302,74141,2,"238,240",0.0,463,4397
461,3968,S Franklin St @ Chandler St,421100,70288,2,230,64.5,502,2534
462,4009,S Franklin St @ Holbrook Park,421100,70288,2,230,56.4,502,2534
463,26631,745 Main St,411301,131107,3,"34E,70A",201.6,266,2536
464,4220,S Main St @ Fitch Terr,420302,74141,2,"238,240",40.3,463,4397
465,4244,S Main St opp Fitch Terr,420302,74141,2,"238,240",3063.7,463,4397
466,26628,Main St @ Spear Ave,411301,131107,3,"34E,70A",0.0,266,2536
467,3967,S Franklin St opp Norfolk Rd,421200,70431,2,230,1926.9,391,2955
468,111653,Washington St - Church St to Canton Ctr Sta (FLAG),415102,86987,2,,0.0,679,4538
469,111806,Washington St - Canton Ctr Sta to Church St (FLAG),415102,86987,2,,0.0,679,4538
470,88618,Washington St @ Polley Ln,411200,119323,2,"34E,70A",2983.1,590,3873
471,76618,Washington St @ Short St,411200,119323,2,"34E,70A",8.1,590,3873
472,4245,S Main St opp Cole Terr,420302,74141,2,"238,240",1588.2,463,4397
473,4219,S Main St @ Cole Terr,420302,74141,2,"238,240",8.1,463,4397
474,4010,S Franklin St @ Plymouth St,421100,70288,2,230,14125.3,502,2534
475,3966,N Franklin St @ Union St,421200,70431,2,230,1064.2,391,2955
476,4246,S Main St opp Martin Terr,420302,74141,2,"238,240",378.9,463,4397
477,3900,N Franklin St @ Jewel Rd,421200,70431,2,230,5103.5,391,2955
478,4256,316 Union St opp Fencourt Ave,420301,63333,2,"238,240",3628.1,410,3396
479,4218,S Main St @ Fairmount St,420302,74141,2,"238,240",40.3,463,4397
480,4254,Union St @ Fencourt Ave,420301,63333,2,"238,240",483.7000000000001,410,3396
481,111656,Washington St opp Canton Center Station,415102,86987,2,,0.0,679,4538
482,111803,Washington St @ Canton Center Station,415102,86987,2,,0.0,679,4538
483,3897,N Franklin St @ Linfield St,421200,70431,2,230,201.6,391,2955
484,4255,Holbrook/Randolph Comm Rail Sta,420301,63333,2,"238,240",26726.9,410,3396
485,89619,Washington St opp Washington Green,411200,119323,2,"34E,70A",774.0,590,3873
486,4247,S Main St @ Darrell Dr,420302,74141,2,"238,240",5006.7,463,4397
487,75618,Washington St @ Washington Green,411200,119323,2,"34E,70A",370.9,590,3873
488,4217,S Main St @ Fairview Ave,420302,74141,2,"238,240",153.2,463,4397
489,26632,565 Main St @ Stop & Shop Plaza,411301,131107,3,"34E,70A",685.3,266,2536
490,4257,Union St @ Prospect Ave,420302,74141,2,"238,240",5724.4,463,4397
491,4253,Union St opp Prospect Ave,420302,74141,2,"238,240",40.3,463,4397
492,3901,N Franklin St @ School St,421200,70431,2,230,2523.5,391,2955
493,4248,S Main St @ Van Beal Rd,420302,74141,2,"238,240",1548.0,463,4397
494,89617,238 Washington St opp May St,411200,119323,2,"34E,70A",5498.6,590,3873
495,111660,Washington St - Canton Ctr Sta to Pequit St (FLAG),415102,86987,2,,0.0,679,4538
496,26627,Main St @ Sherwood Dr.,411200,119323,2,"34E,70A",120.9,590,3873
497,3896,N Franklin St. @ Elm Ave,421200,70431,2,230,145.1,391,2955
498,73619,205 Washington St @ East Walpole Loop,411200,119323,2,"34E,70A",919.1,590,3873
499,4216,S Main St @ Woodlawn St,420302,74141,2,"238,240",40.3,463,4397
500,111801,Washington St - Lewis St to Canton Ctr sta (FLAG),415101,130242,3,,0.0,492,2539
501,4249,S Main St @ Maple St,420302,74141,2,"238,240",1886.6,463,4397
502,4215,S Main St @ Elgin Court,420302,74141,2,"238,240",153.2,463,4397
503,42618,Washington St @ Rhoades Ave,411200,119323,2,"34E,70A",5724.3,590,3873
504,4214,Opp 32 S Main St,420302,74141,2,"238,240",4740.700000000002,463,4397
505,3895,N Franklin St @ Noonans Lane,421200,70431,2,230,40.3,391,2955
506,73618,Washington St @ East St,411200,119323,2,"34E,70A",467.6,590,3873
507,3902,N Franklin St @ Belcher St,421200,70431,2,230,1378.7,391,2955
508,26633,Main St @ Davis St,411301,131107,3,"34E,70A",120.9,266,2536
509,43618,Washington St @ Chestnut St,411200,119323,2,"34E,70A",10158.6,590,3873
510,26626,Main St opp Chapman St,411301,131107,3,"34E,70A",201.6,266,2536
511,4250,32 S Main St,420302,74141,2,"238,240",3950.6,463,4397
512,61842,Washington St opp Chestnut St,411200,119323,2,"34E,70A",435.4,590,3873
513,4258,Union St @ Howard St,420302,74141,2,"238,240",4313.4000000000015,463,4397
514,4252,Union St @ South St,420302,74141,2,"238,240",645.0,463,4397
515,3903,N Franklin St opp Cedarcrest Rd,421200,70431,2,230,741.7,391,2955
516,41618,123 Washington St,411200,119323,2,"34E,70A",217.7,590,3873
517,44618,Opp 123 Washington St,411200,119323,2,"34E,70A",1152.9,590,3873
518,3894,N Franklin St @ Cedarcrest Rd,421200,70431,2,230,129.0,391,2955
519,4275,North St @ Union St,420301,63333,2,238,61475.9,410,3396
520,2924,Columbia Rd @ Seaver St,90100,32702,1,16,15504.0,937,2061
521,347,Dorchester Ave @ Kimball St,91600,46769,2,18,4103.8,814,1671
522,111152,Main St from Pemberton Pnt to Spring St (FLAG),500101,97151,2,,0.0,380,2342
523,111907,Main St from Spring St to Pemberton Pnt (FLAG),500101,97151,2,,0.0,380,2342
524,2920,Columbia Rd @ Seaver St,90100,32702,1,16,17914.7,937,2061
525,2007,South St @ St Rose St,120104,89800,2,"32,37,36,21,38,34,39",8126.9000000000015,719,1479
526,1514,Bowdoin St @ Eunice St,91700,43125,2,"15,17",6353.1,832,1505
527,5243,Centre St @ Rambler Rd,120105,158542,3,"35,38",0.0,371,1229
528,1469,169 Bowdoin St opp Eunice St,91700,43125,2,"15,17",10336.0,832,1505
529,5229,Centre St opp Rambler Rd,981000,-666666666,-1,"35,38",1402.9,0,0
530,319,Dorchester Ave @ Ellet St,91600,46769,2,18,9013.8,814,1671
531,111146,Pemberton Point,500101,97151,2,,0.0,380,2342
532,5234,Washington St @ Brookley Rd,120201,71743,2,42,3071.8,1215,2467
533,71187,Washington St opp Brookley Rd,120201,71743,2,42,6707.9,1215,2467
534,8540,Dedham St opp Meadowbrook Rd,374000,129848,3,52,0.0,528,2701
535,563,Geneva Ave @ Olney St,91900,50758,2,19,24146.9,743,1946
536,551,Geneva Ave opp Olney St,91800,38403,1,19,14512.3,597,1486
537,550,191 Geneva Ave,91900,50758,2,19,7780.2,743,1946
538,8492,Dedham St @ Meadowbrook Rd,373900,159525,3,52,524.1,327,3065
539,10522,Circuit Dr @ Glen Ln,980300,-666666666,-1,"16,32,36,34",2152.7000000000007,19,62
540,11587,Circuit Dr @ Glen Ln,980300,-666666666,-1,"32,36,38,16,34",2434.8,19,62
541,564,198 Geneva Ave,91800,38403,1,19,8989.6,597,1486
542,473,Washington St @ Columbia Rd,90100,32702,1,23,88726.8,937,2061
543,1513,Bowdoin St @ Olney St,91800,38403,1,"15,17",36974.2,597,1486
544,5235,Washington St @ Rossmore Rd,120201,71743,2,42,8409.1,1215,2467
545,2925,Columbia Rd @ Washington St,90200,30500,0,"19,16",120404.0,445,916
546,2919,Columbia Rd @ Washington St,90200,30500,0,16,88541.4,445,916
547,468,Washington St @ Columbia Rd,90100,32702,1,"23,19",143776.9,937,2061
548,81835,Grove St opp Allandale Rd,401200,153182,3,51,378.9,595,3047
549,1470,Bowdoin St @ Norton St,91700,43125,2,"15,17",45649.3,832,1505
550,9448,Seaver St @ Blue Hill Ave,82100,20386,0,"22,32,36,29,34",131377.0,1298,2282
551,31916,Grove St @ Allendale Rd,401200,153182,3,51,1177.1,595,3047
552,414,Blue Hill Ave @ Seaver St,82100,20386,0,"28,66,22,10,45,23,14",45101.1,1298,2282
553,5230,Centre St opp Louders Ln,120105,158542,3,"35,38",2725.1,371,1229
554,15241,Centre St @ Louders Ln,120105,158542,3,"35,38",225.7,371,1229
555,85287,Winchester St @ Goddard St,374000,129848,3,52,80.6,528,2701
556,384,Blue Hill Ave @ Pasadena Rd,90100,32702,1,"28,14,45",95539.6,937,2061
557,549,Geneva Ave @ Columbia Rd,90200,30500,0,19,14391.4,445,916
558,348,Dorchester Ave @ Linden St,91600,46769,2,18,1443.2,814,1671
559,565,Geneva Ave @ Columbia Rd,90200,30500,0,19,8868.7,445,916
560,2006,South St @ Jamaica St,120104,89800,2,"32,37,36,21,38,34,39",50075.6,719,1479
561,84882,Winchester St @ Rachel Rd,374000,129848,3,52,201.6,528,2701
562,2926,Columbia Rd @ Geneva Ave,90200,30500,0,16,48680.8,445,916
563,469,Washington St @ Joe L Smith Way,90100,32702,1,23,66047.3,937,2061
564,318,Dorchester Ave @ Linden St,91600,46769,2,18,2523.5,814,1671
565,2918,Columbia Rd @ Geneva Ave,90200,30500,0,16,57122.2,445,916
566,1471,Bowdoin St @ Hamilton St,91800,38403,1,"15,17",84566.6,597,1486
567,566,Geneva Ave @ Columbia Rd,90200,30500,0,19,11045.5,445,916
568,82136,Webster St @ Central Ave,403500,122871,2,59,741.7,433,3256
569,472,Washington St @ Jeremiah Burke HS,90100,32702,1,"23,19",46971.7,937,2061
570,8539,Dedham St opp Country Club Rd,373900,159525,3,52,0.0,327,3065
571,1512,Bowdoin St @ Hamilton St,91700,43125,2,"15,17",35273.0,832,1505
572,81445,Webster St @ Central Ave,403500,122871,2,59,3192.7,433,3256
573,3159,E Squantum St @ Windsor Rd,417501,86071,2,211,9763.6,970,2931
574,448,Norfolk St. @ Stanton St. opp. #227,100300,51736,2,26,5732.4,753,1938
575,635,Washington St @ Poplar St.,110502,97734,2,"40,70A,34E,34,50",52381.5,1045,3130
576,489,Washington St opp Ashmont St,100500,46741,2,26,2628.3,1512,3087
577,3080,Adams St @ Franconia St,100800,88425,2,"201,19",3660.3,1251,3889
578,96500,American Legion Hwy @ Canterbury St,110301,74087,2,14,18229.1,496,1672
579,1732,Blue Hill Ave @ Woodrow Ave,100200,44750,2,"28,29",115316.6,620,1547
580,518,Washington St @ Ashmont St,100500,46741,2,26,6982.0,1512,3087
581,438,227 Norfolk St opp Stanton St,100300,51736,2,26,9078.3,753,1938
582,795,Corinth St @ Washington St,110502,97734,2,"35,37,36,51,27,14,30",139802.2,1045,3130
583,6022,Poplar St @ Washington St,110502,97734,2,"40,70A,34E,34,50",226118.4,1045,3130
584,5257,W Roxbury Pkwy @ Belgrade Ave,130300,118036,2,38,201.6,457,2415
585,839,Lagrange St @ Burard St,130200,109034,2,"37,38",1709.2,567,2989
586,849,Lagrange St opp Burard St,130200,109034,2,"37,38",0.0,567,2989
587,833,Baker St @ Lasell St,130100,104829,2,"37,38,52",4095.7,755,3777
588,85564,Baker St @ Capital St,130100,104829,2,52,80.6,755,3777
589,804,Belgrade Ave @ West Roxbury Pkwy,130300,118036,2,"35,37,36,38,27",4144.1,457,2415
590,787,Belgrade Ave @ West Roxbury Pkwy,130300,118036,2,"35,27,37,36",14367.2,457,2415
591,10419,American Legion Hwy @ Canterbury St,110301,74087,2,14,4119.9,496,1672
592,803,Belgrade Ave @ McGraw St,110607,107465,2,"35,27,37,36",4095.6,1145,3164
593,788,Belgrade Ave @ Iona St,110607,107465,2,"35,27,37,36",31395.0,1145,3164
594,807,Centre St @ Corey St,130200,109034,2,"35,37,36,38,27",11448.6,567,2989
595,802,277 Belgrade Ave opp Rexhame St,110501,86786,2,"35,27,37,36",2846.100000000001,556,2240
596,789,Belgrade Ave @ Rexhame St,110501,86786,2,"35,27,37,36",17834.0,556,2240
597,4171,N Main St @ Reed St,420202,70855,2,240,13238.5,406,3637
598,3921,Hancock St opp Highland Ave,419700,97841,2,230,1007.8,455,2262
599,58618,Washington St @ Day St,413401,88030,2,"34E,70A",6151.6,366,1819
600,3877,Hancock St @ Highland Ave,419700,97841,2,230,338.6,455,2262
601,14039,Pond St @ Messina Dr,419800,80434,2,238,0.0,374,2280
602,4297,N Main St @ Charles St,420202,70855,2,240,10698.8,406,3637
603,3922,Hancock St opp Smith St,419700,97841,2,230,1048.1,455,2262
604,3876,Hancock St @ Smith St,419700,97841,2,230,685.3,455,2262
605,26618,Washington St @ Cottage St,413401,88030,2,"34E,70A",11279.3,366,1819
606,59618,Washington St @ Cottage St,413401,88030,2,"34E,70A",34386.2,366,1819
607,4169,N Main St @ Royal St,420100,82632,2,240,2620.3,459,4469
608,4298,N Main St @ Bennington St,420100,82632,2,240,7627.0,459,4469
609,4079,Pond St @ Ida Rd,419800,80434,2,238,4692.3,374,2280
610,3667,North St opp Colasanti Rd,422700,77434,2,222,88.7,346,2033
611,19618,Washington St @ Harmony Hill Way,402500,121650,2,"34E,70A",7578.7,293,1595
612,4414,Opp 129 Howard St,419300,70568,2,225,161.2,440,2207
613,4308,Randolph Ave @ Nahanton Ave,416101,147422,3,240,169.3,424,2705
614,4159,Randolph Ave opp Nahanton Ave,416101,147422,3,240,137.1,424,2705
615,39673,Franklin St opp Norman Rd,418002,81064,2,236,282.2,1421,4343
616,4092,Willard St @ Ames St,418200,91486,2,238,959.4,976,3840
617,38483,Franklin St @ Norman Rd,418002,81064,2,236,725.6,1421,4343
