"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
716633,"December 2, 2016",Massachusetts,Boston,"McGreevy St",0,0,N/A
717397,"December 2, 2016",Massachusetts,Boston,"6 Kenilworth St",0,1,N/A
716636,"December 1, 2016",Massachusetts,Boston,"Normandy St and Devonshire St",1,0,N/A
717424,"December 1, 2016",Massachusetts,Boston,"630 Adams St",0,0,N/A
716634,"December 1, 2016",Massachusetts,Boston,"25 Wayne St",0,1,N/A
716627,"December 1, 2016",Massachusetts,Boston,N/A,0,0,N/A
715760,"November 30, 2016",Massachusetts,Boston,"94 Ocean St",0,1,N/A
712741,"November 27, 2016",Massachusetts,Boston,"158 Bowdoin St",0,0,N/A
712731,"November 27, 2016",Massachusetts,Boston,"American Legion Highway",0,0,N/A
710118,"November 23, 2016",Massachusetts,Boston,"Dudley St and Hampden St",0,0,N/A
708171,"November 22, 2016",Massachusetts,Boston,"416 Warren St",0,1,N/A
704498,"November 19, 2016",Massachusetts,Boston,"195 Normandy St",1,0,N/A
705362,"November 19, 2016",Massachusetts,Boston,"Parker St and Heath St",0,0,N/A
704502,"November 18, 2016",Massachusetts,Boston,"Norfolk St and Clarkwood St",0,0,N/A
703611,"November 17, 2016",Massachusetts,Boston,"20 West Cottage St",1,0,N/A
703623,"November 17, 2016",Massachusetts,Boston,"10 Wendover St",0,0,N/A
703646,"November 16, 2016",Massachusetts,Boston,"1 Congress St",0,0,N/A
703634,"November 15, 2016",Massachusetts,Boston,"Columbia Rd and Bird St",0,0,N/A
700298,"November 14, 2016",Massachusetts,Boston,"482 Washington St",0,1,N/A
701892,"November 14, 2016",Massachusetts,Boston,"Wendover Street",0,1,N/A
701887,"November 12, 2016",Massachusetts,Boston,"51 Ames Street",1,1,N/A
699293,"November 12, 2016",Massachusetts,Boston,"33 Smith St",0,1,N/A
699311,"November 12, 2016",Massachusetts,Boston,"659 Hyde Park Ave",0,1,N/A
698933,"November 11, 2016",Massachusetts,Boston,"51 Ames St",1,1,N/A
699298,"November 11, 2016",Massachusetts,Boston,"Woodward Ave",0,2,N/A
698545,"November 11, 2016",Massachusetts,Boston,"82 River St",0,1,N/A
698549,"November 10, 2016",Massachusetts,Boston,"510 Washington St",0,0,N/A
696259,"November 8, 2016",Massachusetts,Boston,"148 Savannah Ave",1,0,N/A
693574,"November 5, 2016",Massachusetts,Boston,"2 Bentham Road",1,0,N/A
693571,"November 5, 2016",Massachusetts,Boston,"33 Nazing Street",1,0,N/A
694000,"November 4, 2016",Massachusetts,Boston,"Claybourne St and Bowdoin St",0,0,N/A
694002,"November 2, 2016",Massachusetts,Boston,"Mass Ave and Washington St",0,0,N/A
691537,"November 1, 2016",Massachusetts,Boston,"357 Seaver St",0,0,N/A
690314,"October 31, 2016",Massachusetts,Boston,"135 Humboldt Ave",0,0,N/A
688817,"October 30, 2016",Massachusetts,Boston,"Shawmut Ave",1,0,N/A
689356,"October 30, 2016",Massachusetts,Boston,"604 Tremont St",0,0,N/A
689374,"October 30, 2016",Massachusetts,Boston,"Taunton St and Wood Ave",0,0,N/A
688365,"October 29, 2016",Massachusetts,Boston,"152 Washington Street",1,1,N/A
689349,"October 29, 2016",Massachusetts,Boston,"35 Glendale St",0,0,N/A
687226,"October 27, 2016",Massachusetts,Boston,"26 Meadowbank Ave",0,0,N/A
685872,"October 25, 2016",Massachusetts,Boston,"14 Rill Street",0,0,N/A
683452,"October 24, 2016",Massachusetts,Boston,"Melnea Cass Boulevard and Massachusetts Avenue",0,1,N/A
684022,"October 24, 2016",Massachusetts,Boston,"142 Adams Street",0,0,N/A
682897,"October 23, 2016",Massachusetts,Boston,"36 Williams Ave",1,0,N/A
681383,"October 20, 2016",Massachusetts,Boston,"Talbot Avenue",0,0,N/A
680125,"October 19, 2016",Massachusetts,Boston,"25 Nazing St.",0,1,N/A
680612,"October 19, 2016",Massachusetts,Boston,"39 Cheney Street",0,0,N/A
679212,"October 18, 2016",Massachusetts,Boston,"1631 Dorchester Avenue",1,0,N/A
679239,"October 17, 2016",Massachusetts,Boston,"140 Welles Avenue",0,1,N/A
682883,"October 16, 2016",Massachusetts,Boston,"Crestwood Park and Townsend Street",0,0,N/A
676878,"October 15, 2016",Massachusetts,Boston,"10 Winslow Street",0,1,N/A
676894,"October 14, 2016",Massachusetts,Boston,"Fermoy Heights Avenue and Franklin Hill Avenue",0,0,N/A
675940,"October 13, 2016",Massachusetts,Boston,"151 Cabot Street",0,0,N/A
675525,"October 12, 2016",Massachusetts,Boston,"Dorchester Avenue and Melville Avenue",0,0,N/A
674681,"October 12, 2016",Massachusetts,Boston,"136 Gladstone St",1,2,N/A
673298,"October 9, 2016",Massachusetts,Boston,"156 Standard St.",0,1,N/A
672653,"October 9, 2016",Massachusetts,Boston,"Annunciation Road",0,1,N/A
672659,"October 8, 2016",Massachusetts,Boston,"2044 Columbus Avenue",1,0,N/A
672973,"October 8, 2016",Massachusetts,Boston,"2 Sunderland Street",0,0,N/A
674008,"October 8, 2016",Massachusetts,Boston,"83 Maple Street",0,0,N/A
674123,"October 8, 2016",Massachusetts,Boston,"109 East Canton Street",0,0,N/A
674117,"October 8, 2016",Massachusetts,Boston,"Abbotsford Street",0,0,N/A
671120,"October 6, 2016",Massachusetts,Boston,"Dearborn St and Zeigler St",1,0,N/A
671515,"October 6, 2016",Massachusetts,Boston,"401 Bowdoin Street",0,0,N/A
672689,"October 6, 2016",Massachusetts,Boston,"Aspen and Dunreath streets",0,0,N/A
669577,"October 4, 2016",Massachusetts,Boston,"20 Newburg Street",0,0,N/A
668794,"October 2, 2016",Massachusetts,Boston,"Bowdoin Avenue and Eldon Street",0,0,N/A
671584,"October 2, 2016",Massachusetts,Boston,"43 Mount Bowdoin Terrace",0,1,N/A
669052,"October 2, 2016",Massachusetts,Boston,"Warren Street",0,1,N/A
667918,"October 1, 2016",Massachusetts,Boston,"Hartford Street",0,1,N/A
667867,"October 1, 2016",Massachusetts,Boston,"20 Fowler Street",0,0,N/A
666090,"September 29, 2016",Massachusetts,Boston,"24 Gay Head Street",0,0,N/A
666703,"September 29, 2016",Massachusetts,Boston,"51 Burrell Street",0,0,N/A
666701,"September 29, 2016",Massachusetts,Boston,"55 Downer Avenue",0,0,N/A
666190,"September 28, 2016",Massachusetts,Boston,"20 Supple Road",0,0,N/A
666188,"September 27, 2016",Massachusetts,Boston,"11 Wendover Street",0,0,N/A
666088,"September 27, 2016",Massachusetts,Boston,"267 Centre Street",1,0,N/A
667853,"September 26, 2016",Massachusetts,Boston,"36 Normandy Street",0,0,N/A
663774,"September 25, 2016",Massachusetts,Boston,"Clarendon St and Newbury Street",0,1,N/A
663769,"September 25, 2016",Massachusetts,Boston,"486 Quincy Street",0,0,N/A
663764,"September 25, 2016",Massachusetts,Boston,"Mt Ida Road",0,0,N/A
662908,"September 24, 2016",Massachusetts,Boston,"Eerie and Ellington Street",0,0,N/A
662898,"September 23, 2016",Massachusetts,Boston,"508 Park Street",0,0,N/A
661003,"September 22, 2016",Massachusetts,Boston,"419 Old Colony Avenue",0,0,N/A
662900,"September 22, 2016",Massachusetts,Boston,"194 Humboldt Avenue",0,1,N/A
661001,"September 21, 2016",Massachusetts,Boston,"Cedar Street",0,1,N/A
659491,"September 20, 2016",Massachusetts,Boston,"Dudley Street",0,1,N/A
659483,"September 20, 2016",Massachusetts,Boston,"55 Downer Avenue",1,0,N/A
659531,"September 19, 2016",Massachusetts,Boston,"83 Adams Street",0,0,N/A
659522,"September 19, 2016",Massachusetts,Boston,"Morton Street and Blue Hill Avenue",0,0,N/A
659510,"September 18, 2016",Massachusetts,Boston,"895 Dorchester Avenue",0,0,N/A
659504,"September 18, 2016",Massachusetts,Boston,"1500 Blue Hill Avenue",0,0,N/A
658177,"September 18, 2016",Massachusetts,Boston,"20 Linden Street",0,1,N/A
659498,"September 17, 2016",Massachusetts,Boston,"35 Woodgate Street",0,0,N/A
657215,"September 17, 2016",Massachusetts,Boston,"Wales St and Kingsdale St",1,2,N/A
656800,"September 14, 2016",Massachusetts,Boston,"Harold and Abbotsford Street",0,0,N/A
656795,"September 14, 2016",Massachusetts,Boston,"Bourneside Street",0,0,N/A
656805,"September 13, 2016",Massachusetts,Boston,"15 Humphreys Street",0,0,N/A
654372,"September 13, 2016",Massachusetts,Boston,"Washington Street and Granfield Avenue",0,0,N/A
652897,"September 10, 2016",Massachusetts,Boston,"Bowdoin and Tebroc",0,1,N/A
652263,"September 10, 2016",Massachusetts,Boston,"Harrison Street",0,2,N/A
652907,"September 8, 2016",Massachusetts,Boston,"5 Fairmount Street",0,0,N/A
652896,"September 8, 2016",Massachusetts,Boston,"Walnut Avenue and Abbotsford",0,0,N/A
650464,"September 7, 2016",Massachusetts,Boston,"10 Ripley Road",1,0,N/A
649634,"September 5, 2016",Massachusetts,Boston,"165 Martin Luther King Boulevard",0,0,N/A
648218,"September 5, 2016",Massachusetts,Boston,"57 Horan Way",0,1,N/A
648220,"September 5, 2016",Massachusetts,Boston,"2 Albert Street",0,1,N/A
649623,"September 4, 2016",Massachusetts,Boston,"64 Falcon Street",0,0,N/A
649621,"September 4, 2016",Massachusetts,Boston,"79 Westmore Road",0,0,N/A
647147,"September 2, 2016",Massachusetts,Boston,"Walnut Park and Waldren Road",0,1,N/A
646661,"September 1, 2016",Massachusetts,Boston,"4 Charles Street",0,0,N/A
646659,"September 1, 2016",Massachusetts,Boston,"Amherst Street",0,0,N/A
645788,"August 31, 2016",Massachusetts,Boston,"228 Quincy Street",0,0,N/A
645787,"August 31, 2016",Massachusetts,Boston,"10 East Brookline Street",0,0,N/A
639968,"August 27, 2016",Massachusetts,Boston,"58 Westville St",1,0,N/A
639972,"August 27, 2016",Massachusetts,Boston,"39 Norton St",0,1,N/A
640279,"August 27, 2016",Massachusetts,Boston,"Shawmut Ave and San Juan St",0,0,N/A
640998,"August 27, 2016",Massachusetts,Boston,"28 Supple Rd",0,0,N/A
639970,"August 27, 2016",Massachusetts,Boston,"454 Centre St",1,0,N/A
639977,"August 26, 2016",Massachusetts,Boston,"Standard St",0,1,N/A
639768,"August 25, 2016",Massachusetts,Boston,"23 Page Street",0,1,N/A
639732,"August 25, 2016",Massachusetts,Boston,"79 Fairmount Street",0,0,N/A
639714,"August 25, 2016",Massachusetts,Boston,"Tremont and Winter Street",0,0,N/A
639724,"August 24, 2016",Massachusetts,Boston,"9 Orton Moratta Way",0,0,N/A
636260,"August 22, 2016",Massachusetts,Boston,"15 Edinboro Street",0,0,N/A
636257,"August 21, 2016",Massachusetts,Boston,"Bourneside Street and Paisley Park",0,0,N/A
637238,"August 21, 2016",Massachusetts,Boston,"Shawmut Avenue and Dudley Street",0,0,N/A
636258,"August 21, 2016",Massachusetts,Boston,"Dixwell Street",0,1,N/A
634889,"August 21, 2016",Massachusetts,Boston,"Westview and Stratton Street",0,4,N/A
634232,"August 20, 2016",Massachusetts,Boston,"6 Dudley Terrace",1,1,N/A
635221,"August 19, 2016",Massachusetts,Boston,"95 Chelsea Street",0,0,N/A
634529,"August 19, 2016",Massachusetts,Boston,"99 Armandine Street",0,0,N/A
634517,"August 19, 2016",Massachusetts,Boston,"Dorchester Avenue",0,1,N/A
634507,"August 18, 2016",Massachusetts,Boston,"Walk Hill Street and American Legion Highway",0,2,N/A
634406,"August 18, 2016",Massachusetts,Boston,"10 Orlando Street",0,1,N/A
632274,"August 17, 2016",Massachusetts,Boston,"40 School Street",0,0,N/A
632272,"August 16, 2016",Massachusetts,Boston,"23 Creston Street",0,0,N/A
632263,"August 16, 2016",Massachusetts,Boston,"60 Stockton Street",0,1,N/A
631538,"August 15, 2016",Massachusetts,Boston,"Gavin Way",0,1,N/A
631022,"August 14, 2016",Massachusetts,Boston,"154 Whitfield Street",0,0,N/A
628927,"August 13, 2016",Massachusetts,Boston,"Raynor Circle and Brook Marshall Road",0,0,N/A
628929,"August 12, 2016",Massachusetts,Boston,N/A,0,0,N/A
629628,"August 12, 2016",Massachusetts,Boston,"7 Topliff Street",0,0,N/A
628931,"August 12, 2016",Massachusetts,Boston,"21 Algonquin Street",1,0,N/A
628113,"August 11, 2016",Massachusetts,Boston,"198 Blue Hill Avenue",0,1,N/A
628106,"August 10, 2016",Massachusetts,Boston,"31 Angell Street",0,0,N/A
627225,"August 8, 2016",Massachusetts,Boston,"141 Norfolk Street",0,0,N/A
627223,"August 8, 2016",Massachusetts,Boston,"22 Southern Avenue",0,0,N/A
624804,"August 7, 2016",Massachusetts,Boston,"Mount Pleasant Avenue and Fairland Street",0,0,N/A
623718,"August 7, 2016",Massachusetts,Boston,"64 McGreevy Way",0,0,N/A
623707,"August 7, 2016",Massachusetts,Boston,"700 Harrison Avenue",0,0,N/A
623162,"August 4, 2016",Massachusetts,Boston,"18 Lattimore Court",0,0,N/A
623160,"August 4, 2016",Massachusetts,Boston,"5 Strathcona Street",0,0,N/A
623156,"August 3, 2016",Massachusetts,Boston,"Columbia Road and Holden Street",0,0,N/A
623154,"August 3, 2016",Massachusetts,Boston,"Harvard Street",0,0,N/A
623152,"August 3, 2016",Massachusetts,Boston,"189 Forest Hill Street",0,0,N/A
617939,"July 31, 2016",Massachusetts,Boston,"Nazing Street",1,0,N/A
617893,"July 31, 2016",Massachusetts,Boston,"127 Washington Street",0,3,N/A
617211,"July 30, 2016",Massachusetts,Boston,"144 Ruthven Street",0,0,N/A
617207,"July 30, 2016",Massachusetts,Boston,"47 St James Street",0,1,N/A
617213,"July 30, 2016",Massachusetts,Boston,"25 Dale Street",0,0,N/A
617937,"July 30, 2016",Massachusetts,Boston,"Park Street and Geneva Avenue",0,1,N/A
617936,"July 30, 2016",Massachusetts,Boston,"Humboldt Avenue and Martin Luther King Boulevard",0,0,N/A
616760,"July 29, 2016",Massachusetts,Boston,"Bailey Street and Dorchester Avenue",0,0,N/A
616581,"July 29, 2016",Massachusetts,Boston,"Trull and Ware Street",0,1,N/A
616579,"July 28, 2016",Massachusetts,Boston,"100 Legends Way",0,0,N/A
616576,"July 28, 2016",Massachusetts,Boston,"Blue Hill Avenue and Columbia Road",0,1,N/A
614422,"July 27, 2016",Massachusetts,Boston,"15 Babson Street",0,3,N/A
613653,"July 26, 2016",Massachusetts,Boston,"125 Hutchings Street",0,1,N/A
613751,"July 25, 2016",Massachusetts,Boston,"510 Washington Street",0,0,N/A
613651,"July 25, 2016",Massachusetts,Boston,"Stonehurst and Norton Street",0,2,N/A
644333,"July 24, 2016",Massachusetts,Boston,"Beauford Lane",0,0,N/A
612522,"July 24, 2016",Massachusetts,Boston,"Hancock Street",0,0,N/A
611075,"July 23, 2016",Massachusetts,Boston,"Payson Avenue",0,0,N/A
611073,"July 22, 2016",Massachusetts,Boston,"Evelyn Street",0,0,N/A
611071,"July 22, 2016",Massachusetts,Boston,"156 Fuller Street",0,1,N/A
611061,"July 22, 2016",Massachusetts,Boston,"90 River Street",0,1,N/A
610013,"July 21, 2016",Massachusetts,Boston,"15 Evans St",0,1,N/A
611084,"July 20, 2016",Massachusetts,Boston,N/A,0,0,N/A
611082,"July 20, 2016",Massachusetts,Boston,"Blue Hill Avenue and Warren Street",0,0,N/A
607186,"July 18, 2016",Massachusetts,Boston,"16 Howe Street",0,0,N/A
607180,"July 18, 2016",Massachusetts,Boston,"90 Orton Marotta Way",0,0,N/A
604026,"July 14, 2016",Massachusetts,Boston,"45 Mount Pleasant Street",0,0,N/A
604021,"July 13, 2016",Massachusetts,Boston,"East and West 2nd Street",0,0,N/A
605278,"July 13, 2016",Massachusetts,Boston,"Melnea Cass Boulevard and Shawmut Avenue",0,0,N/A
602626,"July 12, 2016",Massachusetts,Boston,"Logan and Gavin Way",0,0,N/A
601571,"July 11, 2016",Massachusetts,Boston,"563 Norfolk Street",0,1,N/A
601673,"July 11, 2016",Massachusetts,Boston,"Dudley and Monadnock Street",0,1,N/A
601671,"July 11, 2016",Massachusetts,Boston,"15 Gavin Way",0,1,N/A
599752,"July 10, 2016",Massachusetts,Boston,"Columbia Road",0,1,N/A
599738,"July 9, 2016",Massachusetts,Boston,"Harold and Ruthven Street",0,0,N/A
599726,"July 9, 2016",Massachusetts,Boston,"Hansborough Street",0,1,N/A
599728,"July 8, 2016",Massachusetts,Boston,"24 Hillsboro Street",0,0,N/A
598532,"July 8, 2016",Massachusetts,Boston,"Devon Street",0,0,N/A
597786,"July 7, 2016",Massachusetts,Boston,"68 Hancock Street",1,1,N/A
597928,"July 6, 2016",Massachusetts,Boston,"618 Shawmut Avenue",0,0,N/A
595678,"July 5, 2016",Massachusetts,Boston,"51 Bower Street",0,3,N/A
595741,"July 4, 2016",Massachusetts,Boston,"1503 River Street",0,0,N/A
595739,"July 4, 2016",Massachusetts,Boston,"Dabney Street",0,0,N/A
595737,"July 4, 2016",Massachusetts,Boston,"Eustis Street and Harrison Avenue",0,0,N/A
594807,"July 4, 2016",Massachusetts,Boston,"Estabrook Road and Shawmut Avenue",0,0,N/A
595733,"July 3, 2016",Massachusetts,Boston,"Eustis Street and Wheatley Way",0,0,N/A
594801,"July 3, 2016",Massachusetts,Boston,"Hildreth and Wildwood Street",0,0,N/A
594236,"July 2, 2016",Massachusetts,Boston,"934 Parker Street",0,0,N/A
594231,"July 2, 2016",Massachusetts,Boston,"Copeland and Warren Street",0,0,N/A
594227,"July 2, 2016",Massachusetts,Boston,"Clifton Street",0,1,N/A
594229,"July 1, 2016",Massachusetts,Boston,"McGreevey and Turquoise Way",0,0,N/A
592564,"June 30, 2016",Massachusetts,Boston,N/A,0,0,N/A
593132,"June 30, 2016",Massachusetts,Boston,"56 Dunbar Avenue",0,0,N/A
593129,"June 30, 2016",Massachusetts,Boston,"11 Page Street",0,0,N/A
592651,"June 29, 2016",Massachusetts,Boston,"590 Dudley Street",0,0,N/A
590930,"June 27, 2016",Massachusetts,Boston,"Hancock Street and Upham Avenue",0,0,N/A
590927,"June 26, 2016",Massachusetts,Boston,"Lucerne and Arbutus Street",0,0,N/A
587716,"June 24, 2016",Massachusetts,Boston,"17 Doone Avenue",1,0,N/A
586438,"June 21, 2016",Massachusetts,Boston,"31 Baird Street",0,0,N/A
585703,"June 21, 2016",Massachusetts,Boston,"586 Park Street",0,1,N/A
584639,"June 20, 2016",Massachusetts,Boston,"43-47 Keegan Street",0,0,N/A
585626,"June 20, 2016",Massachusetts,Boston,"818 Huntington Avenue",0,2,N/A
585701,"June 20, 2016",Massachusetts,Boston,"O'Callaghan Way",0,1,N/A
583734,"June 19, 2016",Massachusetts,Boston,"Ellington St and Fowler St",0,2,N/A
583735,"June 19, 2016",Massachusetts,Boston,"Norfolk St and Elizabeth St",0,1,N/A
583729,"June 18, 2016",Massachusetts,Boston,"62 Astoria Street",1,1,N/A
582948,"June 16, 2016",Massachusetts,Boston,"Harold and Howland Street",0,0,N/A
580675,"June 14, 2016",Massachusetts,Boston,"1186 Blue Hill Ave",1,0,N/A
580718,"June 14, 2016",Massachusetts,Boston,"1742 Dorchester Avenue",0,1,N/A
581505,"June 14, 2016",Massachusetts,Boston,"904 Morton Street",0,0,N/A
575663,"June 9, 2016",Massachusetts,Boston,N/A,0,0,N/A
575738,"June 8, 2016",Massachusetts,Boston,"269 Washington Street",0,0,N/A
574753,"June 8, 2016",Massachusetts,Boston,"66 Washington St",1,3,N/A
574127,"June 7, 2016",Massachusetts,Boston,"30 Larchmont Street",0,0,N/A
572731,"June 4, 2016",Massachusetts,Boston,"8 York Street",1,0,N/A
573490,"June 3, 2016",Massachusetts,Boston,"1641 Blue Hill Avenue",0,0,N/A
572251,"June 3, 2016",Massachusetts,Boston,"34 Franklin Hill Avenue",0,1,N/A
570895,"June 2, 2016",Massachusetts,Boston,"200 block of Condor Street",0,2,N/A
571640,"June 2, 2016",Massachusetts,Boston,"145 Tremont Street",0,0,N/A
570905,"May 31, 2016",Massachusetts,Boston,"131 Devon Street",0,0,N/A
568247,"May 30, 2016",Massachusetts,Boston,"16 East Brookline Street",0,0,N/A
568222,"May 29, 2016",Massachusetts,Boston,"131 Devon Street",1,0,N/A
569194,"May 29, 2016",Massachusetts,Boston,"Stanwood Street and Columbia Road",1,0,N/A
568240,"May 29, 2016",Massachusetts,Boston,"8 Peacevale Street",0,0,N/A
568238,"May 29, 2016",Massachusetts,Boston,"Maple and Cheney Street",0,0,N/A
568219,"May 28, 2016",Massachusetts,Boston,"Walk Hill Street",0,1,N/A
568234,"May 27, 2016",Massachusetts,Boston,"Beacon and Joy Street",0,0,N/A
568212,"May 27, 2016",Massachusetts,Boston,"Akron and Regent Street",0,0,N/A
568232,"May 26, 2016",Massachusetts,Boston,"980 Massachusetts Avenue",0,0,N/A
568208,"May 26, 2016",Massachusetts,Boston,"960 Parker Street",0,0,N/A
568199,"May 26, 2016",Massachusetts,Boston,"Blue Hill Avenue",0,1,N/A
568160,"May 25, 2016",Massachusetts,Boston,"Sumner Street",0,1,N/A
563677,"May 21, 2016",Massachusetts,Boston,"Broad Street and Franklin",0,1,N/A
563348,"May 21, 2016",Massachusetts,Boston,"955 Blue Hill Avenue",0,0,N/A
563314,"May 20, 2016",Massachusetts,Boston,"7 Speedwell Street",0,0,N/A
563263,"May 19, 2016",Massachusetts,Boston,"87 Southern Avenue",1,0,N/A
562256,"May 19, 2016",Massachusetts,Boston,"469 Blue Hill Avenue",0,2,N/A
562267,"May 18, 2016",Massachusetts,Boston,"San Juan and West Brookline Street",0,0,N/A
561762,"May 17, 2016",Massachusetts,Boston,"Shawmut Avenue and West Newton",0,2,N/A
561839,"May 16, 2016",Massachusetts,Boston,"East Washington and Lenox",0,0,N/A
561101,"May 16, 2016",Massachusetts,Boston,"Centre Street and Highland Avenue",0,0,N/A
560199,"May 15, 2016",Massachusetts,Boston,"3 Walton Street",0,1,N/A
559424,"May 14, 2016",Massachusetts,Boston,"12 Metcalf Court",0,0,N/A
559417,"May 14, 2016",Massachusetts,Boston,"16 Monadnock",0,0,N/A
559409,"May 14, 2016",Massachusetts,Boston,"300 block of Columbia Road",0,1,N/A
559398,"May 14, 2016",Massachusetts,Boston,"Humboldt Avenue and Seaver Street",0,1,N/A
559396,"May 14, 2016",Massachusetts,Boston,"Cabot Street",0,1,N/A
558594,"May 13, 2016",Massachusetts,Boston,"600 block of Washington Street",0,1,N/A
558611,"May 13, 2016",Massachusetts,Boston,"94 Intervale Street",0,0,N/A
561765,"May 13, 2016",Massachusetts,Boston,"Walnut Avenue and Walnut Park",0,0,N/A
558617,"May 12, 2016",Massachusetts,Boston,"Washington and Kenwood Street",0,0,N/A
558616,"May 12, 2016",Massachusetts,Boston,"180 D Street",0,0,N/A
558591,"May 12, 2016",Massachusetts,Boston,"310 Talbot Avenue",0,0,N/A
557620,"May 11, 2016",Massachusetts,Boston,"Ronan Street",0,0,N/A
556686,"May 10, 2016",Massachusetts,Boston,"2 Hecla Street",0,0,N/A
556081,"May 9, 2016",Massachusetts,Boston,"Georgia and Hartwell Street",0,1,N/A
556214,"May 8, 2016",Massachusetts,Boston,"Norfolk Street",0,1,N/A
554859,"May 7, 2016",Massachusetts,Boston,"East Cottage and Leyland Street",0,0,N/A
554858,"May 7, 2016",Massachusetts,Boston,"Wildwood and Middleton Street",0,0,N/A
555436,"May 6, 2016",Massachusetts,Boston,"West Brookline and Aquadilla",0,0,N/A
1277610,"May 6, 2016",Massachusetts,Boston,N/A,0,0,N/A
871404,"May 5, 2016",Massachusetts,Boston,N/A,0,0,N/A
554869,"May 5, 2016",Massachusetts,Boston,"10 Claymont Terrace",0,0,N/A
553522,"May 3, 2016",Massachusetts,Boston,"65 Bailey Street",0,2,N/A
552001,"May 1, 2016",Massachusetts,Boston,"10 GIbson Street",0,0,N/A
551261,"May 1, 2016",Massachusetts,Boston,"726 Dudley Street",0,1,N/A
552012,"April 30, 2016",Massachusetts,Boston,"2 Folsom Avenue",0,0,N/A
551242,"April 30, 2016",Massachusetts,Boston,"37 Woolson Street",0,0,N/A
550850,"April 28, 2016",Massachusetts,Boston,"5 Trull Street",0,0,N/A
550847,"April 28, 2016",Massachusetts,Boston,"Franklin Hill Avenue",0,0,N/A
549773,"April 27, 2016",Massachusetts,Boston,"11 Tremlett Street",0,0,N/A
549769,"April 27, 2016",Massachusetts,Boston,"30 Walnut Park",0,1,N/A
549383,"April 25, 2016",Massachusetts,Boston,"Groom Street",0,1,N/A
549024,"April 25, 2016",Massachusetts,Boston,"Babson Street and Blue Hill Avenue",0,0,N/A
547985,"April 24, 2016",Massachusetts,Boston,"Bowdoin and Quincy Street",0,0,N/A
546940,"April 24, 2016",Massachusetts,Boston,"Ruggles Street and Kerr Way",0,0,N/A
546453,"April 22, 2016",Massachusetts,Boston,"95 Archdale Road",0,1,N/A
545392,"April 21, 2016",Massachusetts,Boston,"Trescott Street",0,0,N/A
545947,"April 21, 2016",Massachusetts,Boston,"10 McNulty Court",0,1,N/A
545395,"April 20, 2016",Massachusetts,Boston,"DeWitt Drive",0,0,N/A
545281,"April 20, 2016",Massachusetts,Boston,"42 Walnut Park",0,1,N/A
543872,"April 19, 2016",Massachusetts,Boston,"33 Bethune Way",0,0,N/A
542278,"April 17, 2016",Massachusetts,Boston,"6 Castlegate Road",0,0,N/A
542276,"April 16, 2016",Massachusetts,Boston,"Dudley and Adams Street",0,0,N/A
541911,"April 15, 2016",Massachusetts,Boston,"River Street and Rector Road",0,1,N/A
541516,"April 14, 2016",Massachusetts,Boston,"11 Ashmont Street",0,0,N/A
540369,"April 12, 2016",Massachusetts,Boston,"129 Selden Street",0,0,N/A
538585,"April 11, 2016",Massachusetts,Boston,"Warren and Crawford",0,0,N/A
538667,"April 9, 2016",Massachusetts,Boston,"Fernboro Street",0,1,N/A
536665,"April 6, 2016",Massachusetts,Boston,"1667 Blue Hill Avenue",0,1,N/A
536662,"April 5, 2016",Massachusetts,Boston,"16 Harrow Street",0,0,N/A
534420,"April 3, 2016",Massachusetts,Boston,"3148 Washington Street",0,0,N/A
533795,"April 2, 2016",Massachusetts,Boston,"9 Kenberma Street",0,0,N/A
533598,"April 2, 2016",Massachusetts,Boston,"870 Massachusetts Avenue",0,0,N/A
533604,"April 1, 2016",Massachusetts,Boston,"Waumbeck Street",0,0,N/A
532320,"March 31, 2016",Massachusetts,Boston,"Dudley Street and Blue Hill Avenue",0,0,N/A
533602,"March 31, 2016",Massachusetts,Boston,"692 Columbia Road",0,0,N/A
531724,"March 30, 2016",Massachusetts,Boston,"Clarence Street",0,0,N/A
529608,"March 27, 2016",Massachusetts,Boston,"227 River Street",1,0,N/A
530227,"March 27, 2016",Massachusetts,Boston,"Shawmut Avenue and Kendall Street",0,0,N/A
529640,"March 26, 2016",Massachusetts,Boston,"44 Kittredge St",0,0,N/A
527877,"March 24, 2016",Massachusetts,Boston,"136 Lenox Street",0,0,N/A
527882,"March 24, 2016",Massachusetts,Boston,"Devon Street",0,1,N/A
527894,"March 23, 2016",Massachusetts,Boston,"47 Nazing Street",0,0,N/A
527416,"March 22, 2016",Massachusetts,Boston,"7 Wordsworth Street",1,0,N/A
527451,"March 22, 2016",Massachusetts,Boston,"127 School Street",0,2,N/A
526797,"March 22, 2016",Massachusetts,Boston,"Columbia Road and Seaver Street",0,0,N/A
526789,"March 21, 2016",Massachusetts,Boston,"Harlow Street",0,0,N/A
526075,"March 21, 2016",Massachusetts,Boston,"66 Humboldt Avenue",1,1,N/A
526806,"March 20, 2016",Massachusetts,Boston,"Summer and East First Street",0,0,N/A
525177,"March 18, 2016",Massachusetts,Boston,"Kingbird Street",0,0,N/A
524169,"March 17, 2016",Massachusetts,Boston,"Hartford and Wayland Street",0,0,N/A
524152,"March 17, 2016",Massachusetts,Boston,"Blue Hill Avenue",0,1,N/A
524165,"March 16, 2016",Massachusetts,Boston,"178 Magnolia Street",0,0,N/A
