,index,mapc_id,parloc_id,luc_adj_1,luc_adj_2,muni_id,muni,District,land_value,bldg_value,othr_value,total_value,lot_areaft,bldg_area,addr_num,addr_str,owner_city,owner_stat,owner_zip,median_hh_income,latitude,longitude,numTransitStops,walkscore,improve_value
130,1657,184881,F_761929_3020583,970,970,246,Reading,20th Middlesex District,344600.0,845000.0,800,1190400,41716.90464,7596,0,WAVERLY RD,READING,MA,1867,142113.0,42.53596296,-71.10759115,0.0,29.0,845800.0
131,1658,184922,F_761689_3017324,970,970,246,Reading,20th Middlesex District,0.0,364000.0,7300,688300,12639.56479,3199,74,BANCROFT AVE,READING,MA,1867,102634.0,42.52702360000001,-71.10853709999999,7.0,62.0,371300.0
132,1661,186475,F_762553_3016822,102,970,246,Reading,30th Middlesex District,0.0,2436600.0,0,2436600,70231.21519,45140,52,SANBORN ST,READING,MA,1867,102634.0,42.52563523,-71.10534053,11.0,73.0,2436600.0
133,1662,186794,F_765336_3017749,102,970,246,Reading,30th Middlesex District,0.0,500600.0,0,500600,40503.86451,18570,33,PIERCE ST,READING,MA,1867,90811.0,42.52814304,-71.09500031,15.0,51.0,500600.0
134,1670,188169,F_762981_3011185,970,970,246,Reading,30th Middlesex District,237200.0,239100.0,10100,486400,11970.198890000001,3002,173,MAIN ST,READING,MA,1867,90811.0,42.51016233,-71.10384993,0.0,58.0,249200.0
136,1691,191724,M_98923_929317,970,970,268,Shelburne,1st Franklin District,194700.0,2802400.0,26500,3023400,192594.9695,35280,0,HIGHLAND AVE.,SHELBURNE,MA,1370,0.0,42.60785284,-72.73183653,4.0,42.0,2828900.0
139,1829,202729,F_723553_2879728,970,970,307,Walpole,12th Norfolk District,0.0,1612700.0,6800,2163500,158268.7404,22048,0,NEPONSET VIEW TERR,WALPOLE,MA,2081,131107.0,42.14984679,-71.25149874,16.0,62.0,1619500.0
140,1843,205027,F_724703_2876413,970,970,307,Walpole,8th Norfolk District,0.0,1480800.0,0,1672800,134490.7459,14142,31-53,ELLIS ST,WALPOLE,MA,2081,102621.0,42.14074065,-71.24729412,10.0,45.0,1480800.0
141,1850,205458,F_725613_2877995,970,970,307,Walpole,8th Norfolk District,985000.0,3402800.0,43400,4431200,191364.1242,39254,8,DIAMOND POND TERR,WALPOLE,MA,2081,102621.0,42.14507445,-71.24392129,16.0,43.0,3446200.0
142,1855,205919,F_723251_2879400,970,970,307,Walpole,12th Norfolk District,0.0,1455600.0,5400,2005000,61238.570889999995,20560,0,NEPONSET VIEW TERR,WALPOLE,MA,2081,131107.0,42.14894912,-71.25261594,14.0,59.0,1461000.0
147,1866,207116,F_723054_2882420,970,970,307,Walpole,12th Norfolk District,0.0,569200.0,0,795800,22220.56635,7083,146-150,PEMBERTON ST,WALPOLE,MA,2081,131107.0,42.15723802,-71.25331019,2.0,40.0,569200.0
150,1952,225710,F_721554_2943219,970,970,317,Wellesley,14th Norfolk District,0.0,1090000.0,0,1698000,29636.09256,0,41,River St.,Wellesley,MA,2481,158561.0,42.32408886,-71.25820672,2.0,59.0,1090000.0
151,1964,230710,F_710868_2933485,970,970,317,Wellesley,14th Norfolk District,0.0,1800000.0,0,2416000,19892.11056,0,50,Linden St.,Wellesley,MA,2482,158485.0,42.29745437,-71.29780723,3.0,83.0,1800000.0
152,1977,231729,F_713089_2934479,970,970,317,Wellesley,14th Norfolk District,0.0,3116000.0,0,3963000,139166.8568,0,505,Washington St.,Wellesley,MA,2482,176071.0,42.30016725,-71.2895887,5.0,82.0,3116000.0
154,1986,234167,M_324030_853949,970,970,318,Wellfleet,4th Barnstable District,0.0,1329700.0,0,1616400,218056.8857,2491,16,FRED BELL WAY,WELLFLEET,MA,2667,0.0,41.92610435,-70.00458713,0.0,11.0,1329700.0
155,1987,234329,M_323683_853625,970,970,318,Wellfleet,4th Barnstable District,0.0,89300.0,0,238100,74828.42099,624,2082,STATE HWY RTE 6,WELLFLEET,MA,2667,0.0,41.92324238,-70.0088383,0.0,22.0,89300.0
160,2002,238241,F_792731_2836107,970,970,322,West Bridgewater,10th Plymouth District,0.0,3240600.0,62500,4743200,395630.2991,29809,0,MATFIELD ST,W. BRIDGEWATER,MA,2379,81071.0,42.02930768,-70.99734272,0.0,25.0,3303100.0
162,2013,241078,F_314208_2871171,970,970,329,Westfield,4th Hampden District,70000.0,136600.0,0,206600,9785.827485,5355,6,HIGH ST,WESTFIELD,MA,1085,71509.0,42.11970046,-72.76048984,7.0,55.0,136600.0
163,2014,241124,F_319407_2871637,970,970,329,Westfield,4th Hampden District,71100.0,117000.0,0,188100,12435.222940000001,3933,15,FREDERICK ST,WESTFIELD,MA,1085,42934.0,42.12118834,-72.74135359,7.0,78.0,117000.0
164,2017,241212,F_319805_2869700,970,970,329,Westfield,4th Hampden District,62100.0,269800.0,3900,335800,220517.8881,2964,16,MURPHY CL,WESTFIELD,MA,1085,42934.0,42.11588931,-72.73978293,6.0,37.0,273700.0
165,2039,244149,F_319080_2868657,970,970,329,Westfield,4th Hampden District,106600.0,894800.0,4800,1006200,241178.4773,1600,1,KASPER DR,WESTFIELD,MA,1085,85306.0,42.11299849,-72.74239881,4.0,57.0,899600.0
166,2040,244456,F_318518_2869513,970,970,329,Westfield,4th Hampden District,57000.0,1170200.0,74700,1301900,116422.0155,53577,12,ALICE BURKE WY,WESTFIELD,MA,1085,42934.0,42.11532478,-72.74451591,6.0,64.0,1244900.0
167,2041,244583,F_317216_2869864,970,970,329,Westfield,4th Hampden District,69100.0,154700.0,0,223800,7085.585563,5995,9,WORONOCO AV,WESTFIELD,MA,1085,42934.0,42.11623565,-72.74933312,8.0,80.0,154700.0
168,2043,244768,F_320024_2870065,970,970,329,Westfield,4th Hampden District,63700.0,1963800.0,0,2027500,135062.8498,5564,17,DANEK DR,WESTFIELD,MA,1085,42934.0,42.11689957,-72.73899538,7.0,38.0,1963800.0
169,2044,244788,F_316661_2870380,970,970,329,Westfield,4th Hampden District,68100.0,117500.0,0,185600,5323.273757,3713,8,PEARL ST,WESTFIELD,MA,1085,46066.0,42.11762917,-72.75140640000001,9.0,82.0,117500.0
170,2045,244840,F_317644_2870448,970,970,329,Westfield,4th Hampden District,72200.0,295900.0,600,368700,16507.9311,7003,52,BROAD ST,WESTFIELD,MA,1085,42934.0,42.11785527,-72.74778728,9.0,90.0,296500.0
171,2047,244874,F_319039_2870881,970,970,329,Westfield,4th Hampden District,70500.0,159200.0,0,229700,9389.718599,6861,103,MAIN ST,WESTFIELD,MA,1085,42934.0,42.11909926,-72.74266932,7.0,78.0,159200.0
172,2052,245604,F_319569_2871582,970,970,329,Westfield,4th Hampden District,70100.0,120800.0,3800,194700,9931.020677,4510,12,FREDERICK ST,WESTFIELD,MA,1085,42934.0,42.12104389,-72.74075357,7.0,78.0,124600.0
173,2053,245628,F_314781_2871623,970,970,329,Westfield,4th Hampden District,69900.0,158700.0,0,228600,9095.724372,5426,15,CHESTNUT ST,WESTFIELD,MA,1085,46066.0,42.12096391,-72.7584026,8.0,62.0,158700.0
175,2055,245832,F_316322_2871844,970,970,329,Westfield,4th Hampden District,94000.0,344100.0,15100,453200,40211.88971,17824,16,WASHINGTON ST,WESTFIELD,MA,1085,46066.0,42.12163256,-72.75273501,8.0,83.0,359200.0
177,2057,246119,F_319164_2872220,970,970,329,Westfield,4th Hampden District,54900.0,118100.0,5000,178000,6233.5175659999995,3361,15,DUBOIS ST,WESTFIELD,MA,1085,42934.0,42.12277832,-72.7422805,7.0,85.0,123100.0
178,2062,246717,F_309314_2872689,970,970,329,Westfield,4th Hampden District,89600.0,127300.0,3200,220100,12679.3943,4047,172,WESTERN AV,WESTFIELD,MA,1085,71509.0,42.12366578,-72.77861075,2.0,8.0,130500.0
179,2073,247704,F_319393_2873718,970,970,329,Westfield,4th Hampden District,70900.0,76600.0,0,147500,11821.25967,2037,19,HANOVER ST,WESTFIELD,MA,1085,42934.0,42.126897799999995,-72.74151684,4.0,68.0,76600.0
180,2074,247746,F_317830_2873868,970,970,329,Westfield,4th Hampden District,79500.0,474300.0,0,553800,5915.263444,12592,306,ELM ST,WESTFIELD,MA,1085,42934.0,42.12724681,-72.74728611,5.0,88.0,474300.0
182,2079,247908,F_317607_2874018,970,970,329,Westfield,4th Hampden District,73600.0,377000.0,9200,459800,24447.35235,15296,10,COWLES CT,WESTFIELD,MA,1085,42934.0,42.12764944,-72.74811618,3.0,82.0,386200.0
183,2087,249203,F_318200_2876556,970,970,329,Westfield,4th Hampden District,68900.0,126600.0,2600,198100,6585.3608619999995,5288,4,CROWN ST,WESTFIELD,MA,1085,65649.0,42.1346372,-72.74606704,4.0,54.0,129200.0
184,2095,250671,F_321708_2879656,970,970,329,Westfield,4th Hampden District,0.0,1870900.0,15800,1996500,290925.5037,6164,50,SOUTHAMPTON RD,WESTFIELD,MA,1085,65649.0,42.14328313,-72.73330027,3.0,27.0,1886700.0
185,2190,257882,F_783665_2967100,970,970,57,Chelsea,2nd Suffolk District,677600.0,6145700.0,0,6823300,98041.66112,14976,170,CENTRAL AV,CHELSEA,MA,2150,57031.0,42.38890605,-71.02804379,0.0,75.0,6145700.0
186,2196,259235,F_781885_2969340,970,970,57,Chelsea,2nd Suffolk District,271100.0,533300.0,0,804400,30257.48198,4488,230,WALNUT ST,CHELSEA,MA,2150,54800.0,42.39507943,-71.03458738,0.0,94.0,533300.0
188,2200,259895,F_782135_2970523,970,970,57,Chelsea,2nd Suffolk District,321500.0,515800.0,0,837300,15591.434169999999,6736,301,SPRUCE ST,CHELSEA,MA,2150,47366.0,42.39832182,-71.03363794,0.0,87.0,515800.0
189,2201,259906,F_782494_2970465,970,970,57,Chelsea,2nd Suffolk District,1995900.0,14624400.0,538900,17151900,27451.661180000003,158868,14,BLOOMINGDALE ST,CHELSEA,MA,2150,47366.0,42.39815727,-71.03231005,0.0,90.0,15163300.0
190,2212,261016,F_785512_2972017,970,970,57,Chelsea,2nd Suffolk District,1423300.0,11642500.0,635400,13692200,38462.14708,129960,260,CLARK AV,CHELSEA,MA,2150,59671.0,42.40236999,-71.02110476,0.0,70.0,12277900.0
191,2213,261044,F_787623_2971924,970,970,57,Chelsea,16th Suffolk District,871900.0,5138400.0,10800,6021100,223480.0683,19379,112,CLINTON ST,CHELSEA,MA,2150,51326.0,42.40208201,-71.01329101,0.0,50.0,5149200.0
192,2214,261243,F_783883_2972726,970,970,57,Chelsea,2nd Suffolk District,718700.0,3874300.0,66400,4659400,225727.5872,5011,54,LOCKE ST,CHELSEA,MA,2150,59671.0,42.40434041,-71.02712138,0.0,57.0,3940700.0
193,2215,261523,F_783421_2973563,970,970,57,Chelsea,16th Suffolk District,0.0,582300.0,0,712900,30059.24415,4076,0,BURMA RD,CHELSEA,MA,2150,62960.0,42.40664414,-71.02881482,0.0,62.0,582300.0
194,2216,261554,F_783550_2973683,970,970,57,Chelsea,16th Suffolk District,213600.0,6493200.0,0,6706800,45387.121889999995,5272,44,EXETER ST,CHELSEA,MA,2150,62960.0,42.40697146,-71.02833472,0.0,57.0,6493200.0
195,2217,261749,F_783263_2974528,970,970,57,Chelsea,16th Suffolk District,0.0,659900.0,0,847600,25129.77968,6520,0,WASHINGTON AV,CHELSEA,MA,2150,62960.0,42.40929448,-71.02938012,0.0,57.0,659900.0
196,2218,261778,F_783412_2974336,970,970,57,Chelsea,16th Suffolk District,0.0,6720900.0,0,8773500,370557.191,6520,0,WASHINGTON AV,CHELSEA,MA,2150,0.0,42.40876538,-71.02883233,0.0,57.0,6720900.0
198,2222,264544,M_165895_865421,970,970,80,Dudley,6th Worcester District,0.0,1995100.0,69200,2459400,372062.5027,2822,0,WASHINGTON DR,DUDLEY,MA,1571,77480.0,42.03843844,-71.91190631,0.0,45.0,2064300.0
199,2223,264755,M_167657_865164,970,970,80,Dudley,6th Worcester District,0.0,235500.0,11500,313100,49017.397939999995,3891,107,SCHOFIELD AVE,STURBRIDGE,MA,1566,77480.0,42.03619925,-71.89061168,0.0,28.0,247000.0
200,2239,274746,M_204980_875476,970,970,101,Franklin,10th Norfolk District,168100.0,223600.0,0,391700,5749.142533,1590,3,DERBY LN,FRANKLIN,MA,2038,128605.0,42.12969152,-71.43976737,0.0,16.0,223600.0
201,2240,274823,M_205447_875643,970,970,101,Franklin,10th Norfolk District,326200.0,698500.0,10300,1035000,55901.71082000001,4719,21,PLAIN ST,FRANKLIN,MA,2038,128605.0,42.13119194,-71.43411749,0.0,13.0,708800.0
202,2241,275445,M_208731_874914,970,970,101,Franklin,10th Norfolk District,225800.0,141600.0,0,367400,16060.781980000002,1512,245,DANIELS ST,FRANKLIN,MA,2038,128605.0,42.12459891,-71.39440783,0.0,5.0,141600.0
203,2242,277869,M_210186_873152,970,970,101,Franklin,10th Norfolk District,205500.0,246600.0,8700,460800,52187.85181,4647,192,BROOK ST,FRANKLIN,MA,2038,110184.0,42.10871774,-71.37684195,0.0,7.0,255300.0
204,2259,280853,M_208886_870374,970,970,101,Franklin,10th Norfolk District,170100.0,70600.0,600,241300,15836.256000000001,1056,57,RUGGLES ST,FRANKLIN,MA,2038,86642.0,42.08372264,-71.39260241,6.0,74.0,71200.0
205,2260,281377,M_208499_869919,970,970,101,Franklin,10th Norfolk District,174400.0,1438100.0,12100,1624600,37952.58442,21426,45,WINTER ST,FRANKLIN,MA,2038,86642.0,42.07963046,-71.39728637,9.0,79.0,1450200.0
206,2261,281503,M_208239_870085,970,970,101,Franklin,10th Norfolk District,196600.0,284700.0,4600,485900,9289.640548000001,6335,14,WALNUT AV,FRANKLIN,MA,2038,86642.0,42.08112777,-71.40042622,6.0,81.0,289300.0
207,2271,282134,M_208652_869384,970,970,101,Franklin,10th Norfolk District,737700.0,3250500.0,13600,4001800,230397.28600000002,55200,4,EAST PARK ST,FRANKLIN,MA,2038,86642.0,42.07481206,-71.39544523,3.0,48.0,3264100.0
208,2272,282146,M_208554_869317,970,970,101,Franklin,10th Norfolk District,0.0,1595900.0,19700,2143100,152343.0874,24308,1000,CENTRAL PARK TERR,FRANKLIN,MA,2038,86642.0,42.07420991,-71.39663049,3.0,43.0,1615600.0
209,2273,282150,M_208756_869243,970,970,101,Franklin,10th Norfolk District,0.0,1600600.0,0,2080400,138337.3361,25780,0,CENTRAL PARK TERR,FRANKLIN,MA,2038,86642.0,42.07354144,-71.39419057,3.0,37.0,1600600.0
211,2308,285915,M_121965_867567,970,970,120,Hampden,2nd Hampden District,0.0,2878300.0,41500,3037300,399755.1752,6196,0,SPRINGMEADOW LN,HAMPDEN,MA,1036,85943.0,42.05461828,-72.44273039,0.0,38.0,2919800.0
212,2314,288276,F_359717_2963157,970,970,127,Hatfield,1st Hampshire District,172700.0,1916100.0,3200,2092000,74460.25602,26079,2,SCHOOL ST,HATFIELD,MA,1038,64619.0,42.37382251,-72.59712052,0.0,26.0,1919300.0
213,2331,293040,M_203927_880798,970,970,136,Holliston,8th Middlesex District,132000.0,81000.0,8800,213000,22459.07319,1226,11,WEDGEWOOD DR,HOLLISTON,MA,1746,123245.0,42.17761221,-71.45246743,1.0,23.0,89800.0
216,2342,297395,M_206146_884269,970,970,136,Holliston,8th Middlesex District,347800.0,5447600.0,49800,5795400,403754.0518,0,492,WASHINGTON ST,HOLLISTON,MA,1746,117009.0,42.20884761,-71.42557192,0.0,44.0,5497400.0
217,2344,297884,M_203306_883360,973,973,136,Holliston,8th Middlesex District,203700.0,93500.0,0,297200,55832.821410000004,0,0,CHAMBERLAIN ST,HOLLISTON,MA,1746,147396.0,42.20068098,-71.45996949,0.0,5.0,93500.0
218,2345,297885,M_203297_883306,973,973,136,Holliston,8th Middlesex District,204300.0,57500.0,0,261800,61621.78791,0,0,CHAMBERLAIN ST,HOLLISTON,MA,1746,147396.0,42.20019485,-71.46007877,0.0,4.0,57500.0
219,2376,312465,F_825811_3004548,970,970,168,Marblehead,8th Essex District,331500.0,124700.0,1900,458100,8584.288711,1748,33,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49091497,-70.87101614,15.0,32.0,126600.0
220,2377,312491,F_826046_3004509,970,970,168,Marblehead,8th Essex District,331500.0,138900.0,600,471000,7819.174498,2214,42,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.4908032,-70.87014594,13.0,32.0,139500.0
221,2378,312518,F_825862_3004480,970,970,168,Marblehead,8th Essex District,331500.0,124700.0,0,456200,7460.429115999999,1748,37,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49072735,-70.87082892,15.0,32.0,124700.0
222,2379,312734,F_830823_3011081,970,970,168,Marblehead,8th Essex District,1440100.0,5360100.0,17400,6817600,124191.3121,67476,0,FARRELL CT,MARBLEHEAD,MA,1945,92905.0,42.50873783,-70.85225009999999,16.0,71.0,5377500.0
223,2380,313004,F_829218_3007575,970,970,168,Marblehead,8th Essex District,516300.0,2592700.0,22100,3131100,26943.332319999998,30892,26,ROWLAND ST,MARBLEHEAD,MA,01945-3135,100958.0,42.49915108,-70.85830018,14.0,84.0,2614800.0
224,2381,313319,F_825558_3005129,970,970,168,Marblehead,8th Essex District,331500.0,148000.0,0,479500,8620.443379999999,2118,6,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49251429,-70.87193829,15.0,39.0,148000.0
225,2382,313334,F_825354_3005105,970,970,168,Marblehead,8th Essex District,331500.0,140600.0,0,472100,12941.32626,2118,1,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49245255,-70.87269529,15.0,39.0,140600.0
226,2383,313366,F_825611_3005061,970,970,168,Marblehead,8th Essex District,331500.0,148600.0,500,480600,9019.230381,2118,10,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49232663,-70.87174364,15.0,39.0,149100.0
227,2384,313388,F_826143_3004262,970,970,168,Marblehead,8th Essex District,331500.0,124700.0,0,456200,10752.682420000001,1748,55,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49012349,-70.86979308,13.0,32.0,124700.0
228,2385,313400,F_826046_3004242,970,970,168,Marblehead,8th Essex District,331500.0,124700.0,0,456200,7530.912695,1748,51,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49007058,-70.87015325,13.0,32.0,124700.0
231,2388,313982,F_825935_3004646,970,970,168,Marblehead,8th Essex District,331500.0,124700.0,0,456200,8207.789658,1748,34,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49118136,-70.87055373,13.0,32.0,124700.0
232,2389,314006,F_825758_3004614,970,970,168,Marblehead,8th Essex District,331500.0,133400.0,500,465400,8896.862979000001,1748,29,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49109714,-70.87121084,15.0,32.0,133900.0
233,2390,314018,F_825912_3004418,970,970,168,Marblehead,8th Essex District,331500.0,138900.0,0,470400,8871.371232,2214,41,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49055622,-70.87064524,14.0,32.0,138900.0
234,2391,314031,F_826126_3004402,970,970,168,Marblehead,8th Essex District,331500.0,138900.0,0,470400,8265.612131,2214,48,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49050798,-70.86985227,13.0,32.0,138900.0
235,2392,314398,F_825993_3004574,970,970,168,Marblehead,8th Essex District,331500.0,124700.0,0,456200,8909.942623,1748,38,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49098263,-70.87034066,13.0,32.0,124700.0
236,2393,314721,F_829457_3010250,903,970,168,Marblehead,8th Essex District,0.0,3687300.0,15600,5288100,104480.4968,47953,0,GREEN ST,MARBLEHEAD,MA,1945,81296.0,42.50648602,-70.85733923,17.0,75.0,3702900.0
237,2394,317358,F_825504_3005203,970,970,168,Marblehead,8th Essex District,331500.0,140600.0,0,472100,8262.741587,2118,2,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49271842,-70.87213648,15.0,39.0,140600.0
238,2395,317395,F_825431_3005032,970,970,168,Marblehead,8th Essex District,331500.0,156800.0,0,488300,8749.190237,2118,5,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49225069,-70.8724118,15.0,39.0,156800.0
239,2396,317421,F_825667_3004988,970,970,168,Marblehead,8th Essex District,331500.0,148600.0,0,480100,8523.004287,2118,14,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49212519,-70.87153801,15.0,39.0,148600.0
240,2397,317438,F_825483_3004965,970,970,168,Marblehead,8th Essex District,331500.0,148600.0,0,480100,8898.953125,2118,9,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.4920658,-70.87222083,15.0,39.0,148600.0
241,2398,317465,F_825717_3004924,970,970,168,Marblehead,8th Essex District,331500.0,124700.0,0,456200,8448.701211,1748,18,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49194857,-70.87135438,15.0,39.0,124700.0
242,2399,317490,F_825541_3004892,970,970,168,Marblehead,8th Essex District,331500.0,148600.0,0,480100,8782.769982,2118,13,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49186433,-70.87200778,15.0,39.0,148600.0
243,2400,317512,F_825773_3004853,970,970,168,Marblehead,8th Essex District,331500.0,124700.0,0,456200,8802.179525,1748,22,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49175263,-70.87114869,14.0,32.0,124700.0
244,2401,317533,F_825591_3004826,970,970,168,Marblehead,8th Essex District,331500.0,133500.0,0,465000,8463.573839,1748,17,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49168222,-70.87182421,15.0,39.0,133500.0
245,2402,317564,F_825826_3004786,970,970,168,Marblehead,8th Essex District,331500.0,124700.0,500,456700,8911.493256,1748,26,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49156771,-70.87095402,14.0,32.0,125200.0
246,2403,317600,F_825648_3004752,970,970,168,Marblehead,8th Essex District,331500.0,133500.0,0,465000,8308.796565,1748,21,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49147802,-70.87161490000001,15.0,39.0,133500.0
247,2404,317623,F_825884_3004712,970,970,168,Marblehead,8th Essex District,331500.0,124700.0,400,456600,8843.59773,1748,30,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49136349,-70.87074101,13.0,32.0,125100.0
248,2405,317638,F_825700_3004688,970,970,168,Marblehead,8th Essex District,331500.0,133400.0,0,464900,8825.73099,1748,25,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49130136,-70.87142385,15.0,39.0,133400.0
249,2406,317694,F_826194_3004326,970,970,168,Marblehead,8th Essex District,331500.0,124700.0,9100,465300,11430.53058,1748,52,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.49029807,-70.86960224,13.0,27.0,133800.0
250,2407,317718,F_825999_3004305,970,970,168,Marblehead,8th Essex District,331500.0,138900.0,0,470400,7987.452564,2214,47,BROUGHTON RD,MARBLEHEAD,MA,1945,159875.0,42.490244399999995,-70.87032578,13.0,32.0,138900.0
251,2411,319583,F_617486_2935843,970,970,215,Northborough,4th Middlesex District,150400.0,111900.0,0,262300,7831.190429,1272,15,GREENWOOD ROAD,NORTHBOROUGH,MA,1532,108056.0,42.30401387,-71.64299026,0.0,9.0,111900.0
252,2415,319741,F_615590_2939431,970,970,215,Northborough,12th Worcester District,163200.0,243100.0,0,406300,31738.919139999998,2110,23-25,CRESTWOOD DRIVE,NORTHBOROUGH,MA,1532,126464.0,42.31385069,-71.65002249,0.0,33.0,243100.0
253,2434,320692,F_618348_2942022,111,970,215,Northborough,12th Worcester District,0.0,149600.0,71100,149600,78086.81594,25576,19-Jan,CENTRE DRIVE,NORTHBOROUGH,MA,1532,112000.0,42.32097345,-71.63984117,0.0,47.0,220700.0
254,2439,321036,F_615335_2939460,970,970,215,Northborough,12th Worcester District,156400.0,212800.0,0,369200,20652.78125,2109,18-20,CRESTWOOD DRIVE,NORTHBOROUGH,MA,1532,126464.0,42.31392904,-71.65096548,0.0,33.0,212800.0
255,2440,321065,F_625686_2948695,970,970,215,Northborough,4th Middlesex District,165300.0,212400.0,2200,379900,35347.28974,2496,164-166,BOUNDARY STREET,NORTHBOROUGH,MA,1532,108056.0,42.33931443,-71.61274028,0.0,10.0,214600.0
