,STOP_ID,STOP_NAME,TOWN,TOWN_ID,TRACT_ID,income
2734,1320,Tremont St @ Saint Alphonsus St,BOSTON,35,080801,21274
2735,296,P St @ Columbia Rd,BOSTON,35,060101,119107
2736,1286,Washington St @ Harvard St,BROOKLINE,46,400700,148333
2737,49,Dorchester St @ W 8th St,BOSTON,35,060800,116090
2738,286,E 8th St @ Dorchester St,BOSTON,35,061000,38950
2739,1360,Tremont St @ Saint Alphonsus St,BOSTON,35,080900,61964
2740,77777,Melnea Cass Blvd @ Washington St,BOSTON,35,080401,19194
2741,1257,Tremont St @ Prentiss St,BOSTON,35,080601,15703
2742,7,Melnea Cass Blvd @ Washington St,BOSTON,35,080401,19194
2743,3,Washington St @ Melnea Cass Blvd - Silver Line,BOSTON,35,080500,22500
2744,8198,791 Walnut St,NEWTON,207,373700,221750
2745,8527,Centre St @ Bowen St,NEWTON,207,373700,221750
2746,1315,Huntington Ave @ Parker Hill Ave,BOSTON,35,081001,22072
2747,8506,Centre St @ Gibbs St,NEWTON,207,373700,221750
2748,8159,796 Walnut St,NEWTON,207,373700,221750
2749,1365,835 Huntington Ave opp Parker Hill Ave,BOSTON,35,081001,22072
2750,1367,Harvard St @ Kent St,BROOKLINE,46,400900,80045
2751,11593,Ruggles St opp Kerr Way,BOSTON,35,080401,19194
2752,30270,Columbia Rd @ Farragut Rd,BOSTON,35,060101,119107
2753,855,Massachusetts Ave @ Albany St,BOSTON,35,080100,31222
2754,1735,Blue Hill Ave @ Westview St,BOSTON,35,100100,29483
2755,1843,Weld St @ Maple St,BOSTON,35,130100,104829
2756,1887,Weld St @ Corey St,BOSTON,35,130100,104829
2757,1841,Corey St @ Weld St,BOSTON,35,130100,104829
2758,3084,Adams St opp Lonsdale St,BOSTON,35,100601,71086
2759,599,Washington St @ Mosgrove Ave,BOSTON,35,110401,57875
2760,485,Washington St @ Southern Ave,BOSTON,35,092300,50417
2761,639,Washington St @ Whipple Ave,BOSTON,35,110401,57875
2762,1842,Weld St @ Ruskin St,BOSTON,35,130200,109034
2763,1886,Weld St @ Avalon Rd,BOSTON,35,130200,109034
2764,8682,Adams St @ Lonsdale St,BOSTON,35,100601,71086
2765,8472,Baker St @ Beth El Cemetery,BOSTON,35,130100,104829
2766,1858,112 Walter St opp Cotton St,BOSTON,35,110607,107465
2767,8557,Baker St @ Beth El Cemetery,BOSTON,35,130100,104829
2768,1870,Walter St @ Cotton St,BOSTON,35,110607,107465
2769,457,Washington St @ Kenwood St,BOSTON,35,092300,50417
2770,1884,Weld St @ Willow St,BOSTON,35,130200,109034
2771,1844,Weld St @ Willow St,BOSTON,35,130200,109034
2772,1708,Blue Hill Ave @ Paxton St,BOSTON,35,100100,29483
2773,374,Talbot Ave @ Norwell St,BOSTON,35,092300,50417
2774,423,Talbot Ave @ New England Ave,BOSTON,35,092300,50417
2775,339,Dorchester Ave @ King St,BOSTON,35,092101,56882
2776,5251,1467 Centre St opp Hewlett St,BOSTON,35,110601,109423
2777,8476,Sawmill Brook Pkwy @ McCarthy Rd,NEWTON,207,374000,129848
2778,8554,Sawmill Brook Pkwy @ McCarthy Rd,NEWTON,207,374000,129848
2779,5221,Centre St @ Hewlett St,BOSTON,35,110601,109423
2780,81651,Walnut St @ Washington Pk,NEWTON,207,373400,130547
2781,7624,Washington St @ Highland St,NEWTON,207,374500,125192
2782,11809,Mountfort St @ Carlton St,BROOKLINE,46,400100,109318
2783,920,Cambridge St @ Washington St,BOSTON,35,000601,76574
2784,174,Ring Rd @ Boylston St,BOSTON,35,010600,93214
2785,1084,Chestnut Hill Ave @ Washington St,BOSTON,35,000601,76574
2786,1242,Tremont St @ Charles St S,BOSTON,35,070200,25280
2787,972,Washington St @ Waldo Terr,BOSTON,35,000601,76574
2788,919,Washington St opp Waldo Terr,BOSTON,35,000601,76574
2789,974,Washington St @ Foster St,BOSTON,35,000202,83000
2790,917,Washington St @ Foster St,BOSTON,35,000202,83000
2791,146,Arlington St @ Isabella St,BOSTON,35,070300,113505
2792,899,Kenmore Station Busway,BOSTON,35,010104,57792
2793,918,Washington St @ Chestnut Hill Ave,BOSTON,35,000402,77885
2794,973,Washington St @ Market St,BOSTON,35,000202,83000
2795,7625,Washington St @ Chestnut St,NEWTON,207,374500,125192
2796,17096,Congress @ World Trade Center Sta,BOSTON,35,060600,137778
2797,941,Commonwealth Ave @ Blandford St,BOSTON,35,010103,31375
2798,7650,Washington St @ Watertown St,NEWTON,207,374500,125192
2799,1035,Market St @ Washington St,BOSTON,35,000601,76574
2800,76251,Washington St opp Armory St,NEWTON,207,374500,125192
2801,7649,Washington St @ Armory St,NEWTON,207,374500,125192
2802,971,Cambridge St @ Elko St,BOSTON,35,000601,76574
2803,19201,Cambridge St opp Elko St,BOSTON,35,000601,76574
2804,7834,Lexington St @ Auburndale Ave,NEWTON,207,374700,119149
2805,1773,Mountfort St @ Lenox St,BROOKLINE,46,400100,109318
2806,951,Commonwealth Ave @ Silber Way,BOSTON,35,010103,31375
2807,8514,Centre St @ Hyde Ave,NEWTON,207,373500,180694
2808,78205,Lexington St @ Freeman St,NEWTON,207,374700,119149
2809,2046,Mt Auburn St @ Main St,WATERTOWN,314,370400,100956
2810,1060,Magazine St @ Green St,CAMBRIDGE,49,353000,74038
2811,77378,High St @ Hovey Rd,WALTHAM,308,368700,66111
2812,8178,Watertown Sq Terminal,WATERTOWN,314,370102,86319
2813,2444,Western Ave @ Green St,CAMBRIDGE,49,353500,89219
2814,77521,High St @ Cedar St,WALTHAM,308,368700,66111
2815,2048,Mt Auburn St @ Main St,WATERTOWN,314,370400,100956
2816,2832,N Washington St @ Thacher St,BOSTON,35,030200,96250
2817,76594,Moody St @ Ash St,WALTHAM,308,368600,80445
2818,102,Massachusetts Ave @ Prospect St,CAMBRIDGE,49,353000,74038
2819,24485,Broadway opp Hampshire St,CAMBRIDGE,49,352400,65862
2820,36479,Hyde Park Ave @ Southbourne Rd,BOSTON,35,110301,74087
2821,1869,31 Walter St opp Sheffield St,BOSTON,35,110607,107465
2822,84791,Sawmill Brook Pkwy @ Walsh Rd,NEWTON,207,374000,129848
2823,8552,Sawmill Brook Pkwy @ Walsh Rd,NEWTON,207,374000,129848
2824,8479,Sawmill Brook Pkwy @ Van Roosen Rd,NEWTON,207,374000,129848
2825,8551,Sawmill Brook Pkwy @ Van Roosen Rd,NEWTON,207,374000,129848
2826,31852,Highland Ave @ Dana Pl,NEEDHAM,199,457200,158818
2827,11735,Ames St @ Franklin Field Housing,BOSTON,35,100100,29483
2828,455,Norfolk St @ Epping St,BOSTON,35,100500,46741
2829,8478,Sawmill Brook Pkwy @ Spiers Rd,NEWTON,207,374000,129848
2830,85511,Sawmill Brook Pkwy @ Spiers Rd,NEWTON,207,374000,129848
2831,638,Washington St @ Granfield Ave,BOSTON,35,110401,57875
2832,3083,Adams St opp Msgr. Lydon Way,BOSTON,35,100601,71086
2833,3155,E Squantum @ Beechwood on the Bay,QUINCY,243,417400,92381
2834,3137,E Squantum St opp Beechwood on the Bay,QUINCY,243,417400,92381
2835,426,Talbot Ave @ Lithgow St,BOSTON,35,100500,46741
2836,36495,Hyde Park Ave @ Dellmore Rd,BOSTON,35,110103,83080
2837,3071,Neponset Ave @ Ashmont St,BOSTON,35,100603,89375
2838,600,Washington St opp Granfield Ave,BOSTON,35,110401,57875
2839,8683,Adams St @ Msgr Lydon Way,BOSTON,35,100601,71086
2840,5219,Centre St @ Bradfield Ave,BOSTON,35,110607,107465
2841,371,Talbot Ave @ Centre St,BOSTON,35,100500,46741
2842,425,Talbot Ave @ Norfolk St,BOSTON,35,100500,46741
2843,372,Talbot Ave @ Southern Ave,BOSTON,35,100500,46741
2844,11736,Ames St @ Westview St,BOSTON,35,100100,29483
2845,8806,248 Neponset Ave,BOSTON,35,100601,71086
2846,41839,LaGrange @ Brookfarm Rd,BOSTON,35,130100,104829
2847,8553,Sawmill Brook Pkwy @ Keller Path,NEWTON,207,374000,129848
2848,8550,Wiswall Rd @ Walsh Rd,NEWTON,207,374000,129848
2849,8477,Sawmill Brook Pkwy @ Keller Path,NEWTON,207,374000,129848
2850,18581,Walter St opp Ashfield St,BOSTON,35,110607,107465
2851,18691,Walter St @ Ashfield St,BOSTON,35,110607,107465
2852,5220,Centre St @ Fletcher St,BOSTON,35,110607,107465
2853,8480,Wiswall Rd @ Walsh Rd,NEWTON,207,374000,129848
2854,424,Talbot Ave @ Colonial Ave,BOSTON,35,092300,50417
2855,5252,Centre St @ Fletcher St,BOSTON,35,110601,109423
2856,373,Talbot Ave @ Spencer St,BOSTON,35,100500,46741
2857,1885,Weld St @ Maple St,BOSTON,35,130100,104829
2858,30336,Dorchester Ave @ Dracut St,BOSTON,35,100800,88425
2859,1710,Blue Hill Ave @ Johnston Rd,BOSTON,35,100100,29483
2860,850,Lagrange St @ Vermont St,BOSTON,35,130200,109034
2861,435,Norfolk St @ Milton Ave,BOSTON,35,100300,51736
2862,3136,E Squantum St @ Hummock Rd,QUINCY,243,417501,86071
2863,450,Norfolk St @ Milton Ave,BOSTON,35,100300,51736
2864,838,Lagrange St @ Vermont St,BOSTON,35,130100,104829
2865,785,Centre St @ Willow St.,BOSTON,35,130200,109034
2866,5256,Centre St @ W Roxbury Pkwy,BOSTON,35,110607,107465
2867,85563,Baker St @ VFW Pkwy,BOSTON,35,130100,104829
2868,806,Centre St @ Willow St,BOSTON,35,130200,109034
2869,3157,E Squantum St opp Hummock Rd,QUINCY,243,417501,86071
2870,10421,American Legion Hwy @ Walk Hill St,BOSTON,35,110301,74087
2871,15216,Centre @ Colbert St,BOSTON,35,110607,107465
2872,524,Morton St @ Harvard St,BOSTON,35,981100,43333
2873,66500,American Legion Hwy @ Walk Hill St,BOSTON,35,981100,43333
2874,9406,Morton St @ Harvard St,BOSTON,35,100100,29483
2875,836,83 Lasell St opp Atlantis St,BOSTON,35,130100,104829
2876,5255,Centre St @ Church St,BOSTON,35,110607,107465
2877,451,Norfolk St opposite Woodrow Ave,BOSTON,35,100500,46741
2878,1733,Blue Hill Ave @ Arbutus St,BOSTON,35,100100,29483
2879,5217,Centre St @ South St,BOSTON,35,110601,109423
2880,434,Norfolk St @ New England Ave,BOSTON,35,100500,46741
2881,487,Washington St opp Welles Ave,BOSTON,35,100500,46741
2882,337,Dorchester Ave @ Msgr Lydon Way,BOSTON,35,100500,46741
2883,85562,Baker St @ VFW Pkwy,BOSTON,35,130100,104829
2884,437,Washington St @ Welles Ave,BOSTON,35,100500,46741
2885,111864,Nantasket Ave from Kenburma St to A St (FLAG),HULL,142,500104,85081
2886,3082,Adams St @ Ashmont St,BOSTON,35,100800,88425
2887,8473,Baker St @ VFW Pkwy,BOSTON,35,130100,104829
2888,452,Norfolk St @ Peacevale Rd,BOSTON,35,100500,46741
2889,3073,Neponset Ave @ Tolman St,BOSTON,35,100603,89375
2890,111196,Nantasket Ave from A St to Kenberma St (FLAG),HULL,142,500104,85081
2891,332,Dorchester Ave @ Banton St,BOSTON,35,100500,46741
2892,8684,Adams St @ Ashmont St,BOSTON,35,100601,71086
2893,601,Washington St @ South St,BOSTON,35,110103,83080
2894,637,Washington St @ Firth Rd,BOSTON,35,110103,83080
2895,837,Lasell St @ Lagrange St,BOSTON,35,130100,104829
2896,432,Norfolk St @ Darlington St,BOSTON,35,100500,46741
2897,1860,Walter St @ Hewlett St,BOSTON,35,110607,107465
2898,25202,Preble St @ Vinton St,BOSTON,35,061200,130625
2899,1547,Boylston St @ Kennard Rd,BROOKLINE,46,401100,167361
2900,1146,42 Dudley St,BOSTON,35,080601,15703
2901,8528,Centre St @ Beacon St,NEWTON,207,373800,156505
2902,1533,Boylston St @ Clark Rd,BROOKLINE,46,400600,135893
2903,11259,Malcolm X Blvd @ Shawmut Ave,BOSTON,35,080601,15703
2904,35202,Preble St @ Dorchester Ave,BOSTON,35,061200,130625
2905,1148,Malcolm X Blvd @ Shawmut Ave,BOSTON,35,080601,15703
2906,20009,Massachusetts Ave @ Peirson St,BOSTON,35,080100,31222
2907,1144,Centre St @ Highland Ave,BOSTON,35,081400,47589
2908,64,Dudley Station,BOSTON,35,080601,15703
2909,64000,Dudley Station,BOSTON,35,080601,15703
2910,14,Dorchester St @ Dorchester Ave,BOSTON,35,061200,130625
2911,11845,Chestnut Hill Ave @ Ackers Ave,BROOKLINE,46,401100,167361
2912,8504,Centre St @ Beacon St,NEWTON,207,373600,200250
2913,91916,Chestnut Hill Ave opp Ackers Ave,BROOKLINE,46,401100,167361
2914,52,Dorchester St @ Dorchester Ave,BOSTON,35,061200,130625
2915,9960,Massachusetts Ave @ Theo Glynn Way,BOSTON,35,080100,31222
2916,1145,42A John Eliot Sq,BOSTON,35,081400,47589
2917,11241,South Bay Mall @ Target,BOSTON,35,090700,70575
2918,29052,South Bay Mall @ Target,BOSTON,35,090700,70575
2919,8157,Walnut St @ Beacon St,NEWTON,207,373800,156505
2920,13,Andrew Station Busway,BOSTON,35,061200,130625
2921,1149,205 Roxbury St,BOSTON,35,080601,15703
2922,11149,Malcolm X Blvd @ O'Bryant HS,BOSTON,35,080601,15703
2923,10,Theo Glynn Way @ Newmarket Sq,BOSTON,35,080100,31222
2924,8505,Centre St @ Langley Rd,NEWTON,207,373600,200250
2925,8200,Walnut St @ Beacon St,NEWTON,207,373700,221750
2926,15,Dorchester St @ Vinton St,BOSTON,35,061200,130625
2927,51,Dorchester St @ Middle St,BOSTON,35,061200,130625
2928,11323,Malcolm X Blvd opp O'Bryant HS,BOSTON,35,081400,47589
2929,1,Washington St opp Ruggles St,BOSTON,35,080401,19194
2930,63,Washington St @ Ruggles St,BOSTON,35,080401,19194
2931,1259,Malcolm X Blvd opp Madison Park HS,BOSTON,35,081400,47589
2932,10010,Southampton St @ Newmarket St,BOSTON,35,080100,31222
2933,11148,Malcolm X Blvd @ Madison Park HS,BOSTON,35,080601,15703
2934,1527,Walnut St @ High St,BROOKLINE,46,400900,80045
2935,9955,240 Southampton St,BOSTON,35,080100,31222
2936,1258,Tremont St @ Roxbury Crossing Station,BOSTON,35,081400,47589
2937,1222,Columbus Ave @ Malcolm X Blvd,BOSTON,35,081400,47589
2938,11257,Malcolm X Blvd @ King St,BOSTON,35,081400,47589
2939,21148,Malcolm X Blvd @ Tremont St,BOSTON,35,081400,47589
2940,8,Massachusetts Ave @ Island St,BOSTON,35,080100,31222
2941,309,Dorchester Ave @ Thornley Rd,BOSTON,35,091100,79087
2942,51918,Clyde St @ Country Rd,BROOKLINE,46,401100,167361
2943,1130,Centre St @ Saint John St,BOSTON,35,120400,91579
2944,61835,Clyde St opp Country Rd,BROOKLINE,46,401200,153182
2945,35236,Washington St @ School St,BOSTON,35,120301,95164
2946,1330,Humboldt Ave @ Waumbeck St,BOSTON,35,081900,21964
2947,1569,Blue Hill Ave @ Quincy St,BOSTON,35,082000,40536
2948,21111,Perimeter Rd @ JFK Library,BOSTON,35,090901,24487
2949,12932,Columbia Rd @ Bird St,BOSTON,35,091500,54182
2950,11187,Washington St @ School St,BOSTON,35,081300,18003
2951,1350,Humboldt Ave @ Waumbeck St,BOSTON,35,082000,40536
2952,1583,Blue Hill Ave @ Quincy St,BOSTON,35,090400,37283
2953,2911,Columbia Rd @ Bird St,BOSTON,35,091200,90268
2954,308,Dorchester Ave @ Pearl St,BOSTON,35,091100,79087
2955,1479,Hancock St @ Jerome St,BOSTON,35,091200,90268
2956,1504,Hancock St @ Bird St,BOSTON,35,091200,90268
2957,10413,Columbus Ave @ Weld Ave,BOSTON,35,081300,18003
2958,1188,1990 Columbus Ave,BOSTON,35,081300,18003
2959,352,Dorchester Ave @ Belfort St,BOSTON,35,091100,79087
2960,8535,Parker St @ Hagen Rd,NEWTON,207,373900,159525
2961,1331,Humboldt Ave @ Wyoming St,BOSTON,35,082000,40536
2962,82030,Needham St @ Easy St,NEWTON,207,374100,116094
2963,82050,Needham St opp Easy St,NEWTON,207,374100,116094
2964,8497,Parker St @ Hagen Rd,NEWTON,207,373900,159525
2965,8151,Elliot St opp Charles St,NEWTON,207,374100,116094
2966,1267,Columbus Ave @ Washington St,BOSTON,35,081300,18003
2967,85285,Winchester St @ Needham St,NEWTON,207,374100,116094
2968,15820,Blue Hill Ave @ Maywood St,BOSTON,35,081800,30703
2969,84884,Winchester St @ Dedham St,NEWTON,207,374100,116094
2970,8208,Elliot St @ Charles St,NEWTON,207,374100,116094
2971,1570,Blue Hill Ave @ Woodcliff St,BOSTON,35,090400,37283
2972,407,Warren St @ Townsend St,BOSTON,35,082000,40536
2973,1187,Washington St @ Columbus Ave,BOSTON,35,081300,18003
2974,390,Warren St @ Quincy St,BOSTON,35,082000,40536
2975,353,Dorchester Ave @ Romsey St,BOSTON,35,091100,79087
2976,1165,Washington St @ W Walnut Pk,BOSTON,35,081300,18003
2977,1480,Columbia Rd @ Hancock St,BOSTON,35,091200,90268
2978,306,Dorchester Ave @ Mayfield St,BOSTON,35,091100,79087
2979,13321,Townsend St @ Warren St,BOSTON,35,082000,40536
2980,1503,Columbia Rd opp Cushing Ave,BOSTON,35,091200,90268
2981,1132,Centre St @ Robinwood Ave,BOSTON,35,120400,91579
2982,1332,Humboldt Ave @ Townsend St,BOSTON,35,081900,21964
2983,8498,288 Parker St opp Parker Ave,NEWTON,207,374000,129848
2984,1266,Columbus Ave @ W Walnut Pk,BOSTON,35,081300,18003
2985,1346,Humboldt Ave @ Townsend St,BOSTON,35,081900,21964
2986,8534,Parker St @ Parker Ave,NEWTON,207,373900,159525
2987,2933,Columbia Rd @ Stoughton St,BOSTON,35,091200,90268
2988,1582,Blue Hill Ave @ Edgewood St,BOSTON,35,081800,30703
2989,1215,Columbus Ave @ Bray St,BOSTON,35,081300,18003
2990,2910,Columbia Rd @ Dudley St,BOSTON,35,091300,38750
2991,1161,Centre St @ Lochstead Ave,BOSTON,35,120400,91579
2992,142,Mt Vernon St @ South Point Dr,BOSTON,35,090901,24487
2993,111,Mt Vernon St @ South Point Dr,BOSTON,35,090901,24487
2994,1571,Blue Hill Ave @ Ingleside St,BOSTON,35,090400,37283
2995,1186,Washington St @ Bragdon St,BOSTON,35,081500,34194
2996,1166,Washington St @ Cobden St,BOSTON,35,081500,34194
2997,1481,Dudley St @ Belden St,BOSTON,35,091300,38750
2998,11501,Dudley St @ Virginia St,BOSTON,35,091400,45524
2999,305,Dorchster Ave @ Howes St,BOSTON,35,091100,79087
3000,1345,Humboldt Ave @ Munroe St,BOSTON,35,081900,21964
3001,406,Warren St @ ML King Blvd,BOSTON,35,081700,36895
3002,61916,Lee St @ Sears Rd,BROOKLINE,46,401100,167361
3003,31111,Mt Vernon St opp Paul A. Dever School,BOSTON,35,090901,24487
3004,140,Mt Vernon St @ Paul A. Dever School,BOSTON,35,090901,24487
3005,392,Warren St @ Maywood St,BOSTON,35,081800,30703
3006,51835,Lee St @ Sears Rd,BROOKLINE,46,401100,167361
3007,85284,Winchester St @ Centre St,NEWTON,207,374100,116094
3008,8152,Woodward St @ Boylston St,NEWTON,207,374100,116094
3009,84885,Winchester St @ Centre St,NEWTON,207,374100,116094
3010,1334,Humboldt Ave @ Humboldt Ct,BOSTON,35,081900,21964
3011,2934,Columbia Rd @ Annabel St,BOSTON,35,091200,90268
3012,8207,Woodward St @ Boylston St,NEWTON,207,374200,146094
3013,1139,Mt Vernon St opp Harbor Point Blvd,BOSTON,35,090901,24487
3014,42111,Mt Vernon St @ Harbor Point Blvd.,BOSTON,35,090901,24487
3015,304,Dorchester Ave @ Cottage St,BOSTON,35,091100,79087
3016,362,Columbia Rd @ Holden St,BOSTON,35,091300,38750
3017,1501,Dudley St @ Alexander St,BOSTON,35,091400,45524
3018,51111,Mt Vernon St @ Bayside Expo Center,BOSTON,35,090901,24487
3019,1573,Blue Hill Ave @ W Cottage St,BOSTON,35,081800,30703
3020,2935,Columbia Rd @ Massachusetts Ave,BOSTON,35,091200,90268
3021,1337,Humboldt Ave @ Walnut Ave,BOSTON,35,081700,36895
3022,8500,200 Parker St opp Stearns St,NEWTON,207,373800,156505
3023,8205,Lincoln St @ Bowdoin St,NEWTON,207,374200,146094
3024,124,Massachusetts Ave @ Columbia Rd,BOSTON,35,090700,70575
3025,134,Massachusetts Ave @ Columbia Rd,BOSTON,35,090700,70575
3026,8154,Lincoln St @ Bowdoin St,NEWTON,207,374200,146094
3027,8532,Parker St @ Stearns St,NEWTON,207,373800,156505
3028,355,Dorchester Ave @ Columbia Rd,BOSTON,35,090700,70575
3029,121,Columbia Rd @ JFK/UMASS Station,BOSTON,35,091001,97176
3030,1342,Walnut Ave @ Humboldt Ave,BOSTON,35,081700,36895
3031,122,Columbia Rd @ Dorchester Ave,BOSTON,35,090700,70575
3032,1134,Centre St @ Paul Gore St,BOSTON,35,120600,103417
3033,1183,Washington St @ Marcella St,BOSTON,35,081500,34194
3034,1169,Washington St @ Brinton St,BOSTON,35,081500,34194
3035,136,Columbia Rd @ Dorchester Ave,BOSTON,35,090700,70575
3036,302,Dorchester Ave @ Columbia Rd,BOSTON,35,090700,70575
3037,1159,Centre St @ Barbara St,BOSTON,35,120600,103417
3038,8204,69 Lincoln St,NEWTON,207,374200,146094
3039,1580,Blue Hill Ave @ Irwin St,BOSTON,35,081800,30703
3040,1499,Dudley St @ W Cottage St,BOSTON,35,090400,37283
3041,1484,Dudley St @ E Cottage St,BOSTON,35,090600,44000
3042,8203,Walnut St @ Lincoln St - Newton Highland Station,NEWTON,207,374200,146094
3043,85290,Centre St @ Hyde St,NEWTON,207,374200,146094
3044,8155,Walnut St @ Lincoln St,NEWTON,207,374200,146094
3045,404,Warren St opp Waverly St,BOSTON,35,081700,36895
3046,394,Warren St @ Waverly St,BOSTON,35,081700,36895
3047,6570,S Huntington Ave @ Perkins St,BOSTON,35,120700,96611
3048,61365,S Huntington Ave @ Perkins St,BOSTON,35,120700,96611
3049,19661,Mall at Chestnut Hill @ Bloomingdales,NEWTON,207,373600,200250
3050,1182,Washington St @ Valentine St,BOSTON,35,081700,36895
3051,1170,Washington St @ ML King Blvd,BOSTON,35,081700,36895
3052,301,Dorchester Ave @ Mt Vernon St,BOSTON,35,090700,70575
3053,2937,Boston St @ Mayhew St,BOSTON,35,090700,70575
3054,1579,Blue Hill Ave opp Stafford St,BOSTON,35,090600,44000
3055,1135,Centre St @ Sheridan St,BOSTON,35,120600,103417
3056,19821,Boylston St @ Tully St,BROOKLINE,46,401200,153182
3057,8531,Parker St @ Athelstane Rd,NEWTON,207,373800,156505
3058,2909,Boston St opp Mayhew St,BOSTON,35,090700,70575
3059,1158,Centre St @ Creighton St,BOSTON,35,120700,96611
3060,1218,Columbus Ave @ Ritchie St,BOSTON,35,081300,18003
3061,71916,Lee St opp Warren St,BROOKLINE,46,401100,167361
3062,56479,Hyde Park Ave @ Eldridge Rd,BOSTON,35,110103,83080
3063,330,Dorchester Ave @ Cheverus Rd,BOSTON,35,092101,56882
3064,375,Talbot Ave @ Bernard St,BOSTON,35,100100,29483
3065,1857,144 Walter St opp Mendum St,BOSTON,35,110607,107465
3066,1871,Walter St @ Mendum St,BOSTON,35,110607,107465
3067,8481,Wiswall Rd @ Chinian Path,NEWTON,207,374000,129848
3068,422,Talbot Ave @ Bernard St,BOSTON,35,100100,29483
3069,640,Washington St @ Archdale Rd,BOSTON,35,110103,83080
3070,85551,Fredette Rd @ Spiers Rd,NEWTON,207,374000,129848
3071,84741,Fredette Rd @ Spiers Rd,NEWTON,207,374000,129848
3072,325,Park St Busway @ Dorchester Ave,BOSTON,35,092200,64526
3073,381,Blue Hill Ave @ Wales St,BOSTON,35,092400,31885
3074,84881,677 Winchester St,NEWTON,207,374000,129848
3075,85288,Opp 677 Winchester St,NEWTON,207,374000,129848
3076,8487,Dedham St @ Brookline St,NEWTON,207,373900,159525
3077,546,Morton St @ Shattuck Hospital,BOSTON,35,980300,-666666666
3078,8544,Dedham St @ Carlson Ave,NEWTON,207,373900,159525
3079,5232,Morton St opp Shattuck Hospital,BOSTON,35,981100,43333
3080,3147,Bellevue Rd @ Wegdewood St,QUINCY,243,417400,92381
3081,8493,Dedham St @ Country Club Rd,NEWTON,207,373900,159525
3082,1937,South St @ Child St,BOSTON,35,120201,71743
3083,61187,Washington St @ Williams St,BOSTON,35,120201,71743
