Dist Code,Rep First,Rep Last,Stop Id,Impacted T,Proportion,REP,Rep Dist,Rep Party,Route Ids,Stop Name,Town,Town Id,Tract Id,URL,Geometry,Geometry (HOUSE2012 POLY.shp),Impacted P,Income,Income Lev,Repdistnum,Shape Area,Shape Len
SUFF10,Edward F.,Coppinger,15351,"401200,401100,400600","0.04,0.35,0.23",Edward F. Coppinger (D),10th Suffolk,(D),60,Boylston St @ Timon Ave,BROOKLINE,46,401100,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,609,154772,3,133,23225083.8591,30760.3994202
SUFF02,Daniel J.,Ryan,12853,"050101,040100,040801,050300,040300,040200","0.03,0.00,0.88,0.12,0.00,0.00",Daniel Joseph Ryan (D),2nd Suffolk,(D),93,Thirteenth St @ Second Ave,BOSTON,35,40801,http://malegislature.gov/Legislators/Profile/DJR1,Point,MultiPolygon,1101,49591,2,125,8031400.28338,29074.4701515
MID11,Kay S.,Khan,78214,"374700,374600,374500,374400,374800","0.10,0.01,0.12,0.14,0.30",Kay S. Khan (D),11th Middlesex,(D),505,Commonwealth Ave @ Windemere Rd,NEWTON,207,374800,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,379,138161,3,70,20055517.4181,29596.7876429
MID12,Ruth B.,Balser,8502,"374200,373800,373700,373600","0.01,0.62,0.07,0.05",Ruth B. Balser (D),12th Middlesex,(D),52,Parker St @ Cypress St,NEWTON,207,373800,http://malegislature.gov/Legislators/Profile/RBB1,Point,Polygon,548,165372,3,71,25259666.394,29460.8991967
SUFF16,RoseLee,Vincent,5591,"170100,160400,160501,160602,160601,342101,342600","0.44,0.00,0.02,0.96,0.72,0.28,0.03",RoseLee Vincent (D),16th Suffolk,(D),111,Garfield Ave @ Exeter St,CHELSEA,57,160602,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1912,59244,2,139,17713597.0924,62437.259426
MID10,John J.,Lawn,8671,"368700,368500,369100,368902,368901,368800","0.14,0.00,0.08,0.66,0.00,0.49",John J. Lawn (D),10th Middlesex,(D),"34E,70A,70",Main St @ Chamberlain Terr,WALTHAM,308,368902,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,671,74084,2,69,13828722.3541,33255.4346385
SUFF10,Edward F.,Coppinger,1535,"401200,401100,400600","0.03,0.33,0.34",Edward F. Coppinger (D),10th Suffolk,(D),60,Boylston St @ Chestnut Hill Ave,BROOKLINE,46,401100,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,761,151468,3,133,23225083.8591,30760.3994202
MID24,David M.,Rogers,2330,"357800,357100,356601,356702","0.10,0.38,0.20,0.26",David M. Rogers (D),24th Middlesex,(D),"84,76,62,78",East Service Rd @ Stairway to Radcliffe Rd,BELMONT,26,357100,http://malegislature.gov/Legislators/Profile/DMR1,Point,Polygon,584,115327,2,83,17192698.9092,26398.6144212
MID09,Thomas M.,Stanley,8672,"369100,368902,368800","0.23,0.41,0.52",Thomas M. Stanley (D),9th Middlesex,(D),"34E,70A,70",Main St opp Rose Hill Way,WALTHAM,308,369100,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,536,80219,2,68,64794497.8688,60414.3621098
MID28,Joseph W.,"McGonagle, Jr.",5401,"339801,342500,342400,342300","0.00,0.26,0.30,0.81","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"99,106,105",202 Main St,EVERETT,93,342400,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1523,63510,2,87,8921152.58446,15219.6737665
SUFF09,Jon,Santiago,188,"010405,010404,010104,010701,010600,010500,010300,981800,080601,080500,080401,071101,070900,070800,070700,070600,070500,070300,010403,010203","0.79,1.00,0.01,0.16,0.01,0.01,0.00,0.05,0.27,0.80,0.02,0.03,1.00,1.00,0.62,0.71,0.30,0.00,1.00,0.02",Jon Santiago (D),9th Suffolk,(D),"170,1,701",Massachusetts Ave @ Massachusetts Ave Station,BOSTON,35,70800,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,10812,61147,2,132,4257318.39064,19630.85119
SUFF03,Aaron M.,Michlewitz,1248,"010405,010404,010600,010500,080601,080500,080401,071101,070900,070800,070700,070600,070500,070300,070402,071201","0.10,0.02,0.01,0.01,0.07,0.36,0.05,0.66,1.00,1.00,0.97,1.00,0.99,0.40,0.11,0.46",Aaron M. Michlewitz (D),3rd Suffolk,(D),43,Tremont St @ Pembroke St,BOSTON,35,70600,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,10007,88656,2,126,3753014.59622,12895.468952
MID28,Joseph W.,"McGonagle, Jr.",5407,"339801,342500,342400,342300","0.00,0.25,0.30,0.82","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"99,106,105",Main St @ Forest Ave,EVERETT,93,342400,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1520,63559,2,87,8921152.58446,15219.6737665
SUFF01,Adrian C.,Madaro,5902,"981300,050101,050901,040801,050700,050600,050500,050400,050300,050200","0.01,1.00,0.26,0.02,0.94,0.94,0.10,0.06,0.69,1.00",Adrian C. Madaro (D),1st Suffolk,(D),121,Lexington St @ Meridian St,BOSTON,35,50200,http://malegislature.gov/Legislators/Profile/ACM1,Point,Polygon,7695,51429,2,124,12171281.9242,30483.2458321
SUFF15,Nika,Elugardo,1758,"401000,400900,120700,120600,120500,120400,981800,081200,081100,080900,081001,081400,081300","0.02,0.03,0.85,0.41,0.78,0.03,0.14,1.00,1.00,0.57,0.31,0.16,0.19",Nika Elugardo (D),15th Suffolk,(D),14,Heath St opp Hennigan School,BOSTON,35,81100,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,5816,59060,2,138,8393152.22191,22444.1687602
MID23,Sean,Garballey,2278,"356300,356100,356702,356701","0.37,0.51,0.11,0.82",Sean Garballey (D),23rd Middlesex,(D),"79,77,350",Massachusetts Ave @ Harlow St,ARLINGTON,10,356701,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,1796,103054,2,82,15138529.9952,25274.4158673
MID09,Thomas M.,Stanley,7797,"368700,368500,368400,368300,368200,368902,368901,368800","0.07,0.28,0.01,0.29,0.01,0.54,0.00,0.30",Thomas M. Stanley (D),9th Middlesex,(D),"554,70A,34E,170,505",Lexington St @ School St,WALTHAM,308,368902,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,746,70947,2,68,64794497.8688,60414.3621098
SUFF04,David,Biele,152,"981202,070101,061200,060800,060700,070402,071201,060600","0.01,0.14,0.58,0.50,1.00,0.37,0.16,0.19",David Biele (D),4th Suffolk,(D),"9,11",W Broadway @ A St,BOSTON,35,61200,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,3503,71255,2,127,12716746.3024,53966.0562898
SUFF09,Jon,Santiago,1234,"010405,010404,010600,010500,080601,080500,080401,071101,070900,070800,070700,070600,070500,070300,070402,071201","0.07,0.00,0.01,0.01,0.05,0.28,0.03,0.65,1.00,1.00,0.99,1.00,1.00,0.43,0.18,0.51",Jon Santiago (D),9th Suffolk,(D),43,Tremont St @ W Brookline St,BOSTON,35,70500,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,10005,89682,2,132,4257318.39064,19630.85119
MID34,Christine P.,Barber,9045,"339802,339801,341400,341200,339900,342400","0.46,0.83,0.00,0.00,0.09,0.00",Christine P. Barber (D),34th Middlesex,(D),"134,108,100",Fellsway @ Bradbury Ave,MEDFORD,176,339802,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,1314,90999,2,93,7783101.8662,22833.6184821
SUFF15,Nika,Elugardo,1756,"120700,120600,120500,081200,081100,080900,080801,081001,120301,081500,081400,081300","0.60,0.16,0.78,1.00,0.70,0.74,0.11,0.23,0.00,0.10,0.59,0.45",Nika Elugardo (D),15th Suffolk,(D),14,107 Heath St opp Bickford Ave,BOSTON,35,81100,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,5954,53333,2,138,8393152.22191,22444.1687602
MID23,Sean,Garballey,12653,"350800,356300,356100,356701,350700,350600,339400,339300,355000","0.02,0.51,0.21,0.53,0.76,0.02,0.02,0.00,0.16",Sean Garballey (D),23rd Middlesex,(D),87,Broadway opp Silk St,ARLINGTON,10,356300,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,2786,88476,2,82,15138529.9952,25274.4158673
MID23,Sean,Garballey,12638,"350800,356300,356100,356701,350700,350600,339400,339300,355000","0.02,0.52,0.21,0.54,0.75,0.02,0.02,0.00,0.15",Sean Garballey (D),23rd Middlesex,(D),87,Broadway @ Silk St,ARLINGTON,10,356300,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,2778,88492,2,82,15138529.9952,25274.4158673
NOR15,Tommy,Vitolo,1308,"400900,400800,400700,400400,400300,400500,400200,400100","0.16,0.82,0.14,0.38,0.54,0.30,0.69,0.35",Tommy Vitolo (D),15th Norfolk,(D),66,Harvard St @ Beacon St,BROOKLINE,46,400400,http://malegislature.gov/Legislators/Profile/T_V1,Point,Polygon,6160,103377,2,111,5526976.68498,18475.2737382
MID09,Thomas M.,Stanley,8830,"369100,368902,368800","0.21,0.45,0.52",Thomas M. Stanley (D),9th Middlesex,(D),"34E,70A,70",Main St @ Rose Hill Way,WALTHAM,308,369100,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,554,79422,2,68,64794497.8688,60414.3621098
NOR15,Tommy,Vitolo,1543,"401200,401100,400600,000502,373600","0.05,0.37,0.08,0.03,0.00",Tommy Vitolo (D),15th Norfolk,(D),60,850 Boylston St,BROOKLINE,46,401100,http://malegislature.gov/Legislators/Profile/T_V1,Point,Polygon,459,155245,3,111,5526976.68498,18475.2737382
MID24,David M.,Rogers,12432,"357800,357100,356601,356702","0.06,0.38,0.16,0.32",David M. Rogers (D),24th Middlesex,(D),"84,76,62,78",West Service Rd @ Spring St,ARLINGTON,10,356702,http://malegislature.gov/Legislators/Profile/DMR1,Point,Polygon,614,114370,2,83,17192698.9092,26398.6144212
SUFF19,Robert A.,DeLeo,109902,"180500,180200,180400,180101","0.35,0.19,0.95,0.20",Robert A. DeLeo (D),19th Suffolk,(D),712,Shirley St opp Wave Way,WINTHROP,346,180400,http://malegislature.gov/Legislators/Profile/RAD1,Point,MultiPolygon,757,74678,2,142,10473601.2746,37757.8369616
NOR15,Tommy,Vitolo,1372,"400900,400800,400700,400400,400300,400500,400200,400100","0.16,0.82,0.14,0.38,0.54,0.30,0.69,0.35",Tommy Vitolo (D),15th Norfolk,(D),66,Harvard St @ Beacon St,BROOKLINE,46,400400,http://malegislature.gov/Legislators/Profile/T_V1,Point,Polygon,6160,103377,2,111,5526976.68498,18475.2737382
SUFF19,Robert A.,DeLeo,109905,"180500,180200,180301,180400,180101","0.00,0.83,0.61,0.75,0.12",Robert A. DeLeo (D),19th Suffolk,(D),713,Pauline St @ Winthrop St,WINTHROP,346,180200,http://malegislature.gov/Legislators/Profile/RAD1,Point,MultiPolygon,1184,80331,2,142,10473601.2746,37757.8369616
MID28,Joseph W.,"McGonagle, Jr.",5510,"342101,342201,342600,342500,342400,342300","0.02,0.31,0.17,0.93,0.17,0.49","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"104,97,109",Broadway @ Mansfield St,EVERETT,93,342400,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2205,61561,2,87,8921152.58446,15219.6737665
SUFF15,Nika,Elugardo,1751,"120700,120600,120500,081200,081100,080900,080801,080601,081001,120301,081500,081400,081300","0.57,0.13,0.78,1.00,0.68,0.74,0.13,0.00,0.22,0.00,0.13,0.61,0.45",Nika Elugardo (D),15th Suffolk,(D),14,106 Heath St opp Bickford Ave,BOSTON,35,81100,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,5918,52641,2,138,8393152.22191,22444.1687602
MID27,Denise,Provost,2765,"351500,351300,351100,353700,351203,352900,352800,352700,352600,352500,351204,351404","0.35,0.64,0.01,0.02,0.99,0.53,0.79,0.89,0.20,0.06,0.48,0.09",Denise Provost (D),27th Middlesex,(D),91,Newton St @ Clark St,SOMERVILLE,274,351203,http://malegislature.gov/Legislators/Profile/D_P1,Point,Polygon,7012,87817,2,86,4664395.5193,14348.3709675
SUFF09,Jon,Santiago,1397,"010600,010500,080500,080401,071101,070900,070800,070700,070600,070500,070300,070200,061200,070402,071201","0.01,0.00,0.03,0.00,0.72,0.98,0.78,1.00,1.00,1.00,0.53,0.01,0.01,0.54,0.92",Jon Santiago (D),9th Suffolk,(D),"170,10",Opp 43 W Dedham St,BOSTON,35,70500,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,10146,88556,2,132,4257318.39064,19630.85119
MID28,Joseph W.,"McGonagle, Jr.",5495,"342101,342201,342600,342500,342400,342300","0.02,0.33,0.18,0.94,0.16,0.49","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"104,97,109",Broadway @ Church St,EVERETT,93,342400,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2225,61566,2,87,8921152.58446,15219.6737665
SUFF09,Jon,Santiago,1382,"010600,010500,080500,080401,071101,070900,070800,070700,070600,070500,070300,070200,061200,070402,071201","0.01,0.00,0.03,0.00,0.70,0.98,0.79,1.00,1.00,1.00,0.53,0.01,0.00,0.54,0.91",Jon Santiago (D),9th Suffolk,(D),10,43 W Dedham St,BOSTON,35,70500,http://malegislature.gov/Legislators/Profile/J_S2,Point,Polygon,10109,88645,2,132,4257318.39064,19630.85119
MID09,Thomas M.,Stanley,6598,"368700,368500,368400,368300,368200,368902,368800","0.05,0.26,0.01,0.34,0.01,0.50,0.28",Thomas M. Stanley (D),9th Middlesex,(D),505,Common St @ School St,WALTHAM,308,368902,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,723,71219,2,68,64794497.8688,60414.3621098
SUFF03,Aaron M.,Michlewitz,15094,"071101,070900,070800,070700,070600,070500,070300,070200,070101,061200,070402,071201,080100","0.51,0.18,0.00,0.41,0.89,1.00,0.59,0.26,0.02,0.18,1.00,1.00,0.01",Aaron M. Michlewitz (D),3rd Suffolk,(D),,Washington St @ Savoy St,BOSTON,35,71201,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,8209,83797,2,126,3753014.59622,12895.468952
MID09,Thomas M.,Stanley,86915,"368102,368101,369000,368901,358300","0.01,0.30,0.07,0.14,0.03",Thomas M. Stanley (D),9th Middlesex,(D),"34E,70A",Opp 976 Lexington St,WALTHAM,308,368101,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,204,103732,2,68,64794497.8688,60414.3621098
SUFF04,David,Biele,2940,"981201,061101,061200,061000,060800,091001,091300,091200,090700,090600,080100","0.27,1.00,0.19,0.22,0.01,0.00,0.11,0.05,0.96,0.00,0.17",David Biele (D),4th Suffolk,(D),"16,17",Boston St @ Rawson St,BOSTON,35,90700,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,2341,43336,2,127,12716746.3024,53966.0562898
SUFF17,Kevin G.,Honan,1294,"400400,400300,400600,400500,000504,000704,000503,000701,000602,000502,000401","0.62,0.07,0.28,0.24,0.93,0.09,0.35,0.94,0.38,0.00,0.49",Kevin G. Honan (D),17th Suffolk,(D),65,Washington St @ Corey Rd,BOSTON,35,504,http://malegislature.gov/Legislators/Profile/KGH1,Point,Polygon,7481,77524,2,140,4034410.10147,18768.295055
SUFF16,RoseLee,Vincent,5630,"170100,160602,160601,342101,342600","0.49,0.94,0.60,0.34,0.03",RoseLee Vincent (D),16th Suffolk,(D),111,137 Garfield Ave opp Bell St,CHELSEA,57,160602,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1875,58957,2,139,17713597.0924,62437.259426
SUFF15,Nika,Elugardo,1755,"120700,120600,120500,081200,081100,080900,080801,080601,081001,081500,081400,081300","0.30,0.02,0.72,1.00,0.60,0.71,0.20,0.02,0.17,0.30,0.74,0.50",Nika Elugardo (D),15th Suffolk,(D),14,Heath St @ Wensley St,BOSTON,35,81100,http://malegislature.gov/Legislators/Profile/N_E1,Point,Polygon,5693,47673,2,138,8393152.22191,22444.1687602
MID24,David M.,Rogers,2125,"357500,357400,357300,370202,370300,370201","0.36,0.90,0.26,0.11,0.00,0.72",David M. Rogers (D),24th Middlesex,(D),73,Belmont St @ Oakley Rd,BELMONT,26,357400,http://malegislature.gov/Legislators/Profile/DMR1,Point,Polygon,811,130625,3,83,17192698.9092,26398.6144212
SUFF03,Aaron M.,Michlewitz,5099,"071101,070900,070800,070700,070600,070500,070300,070200,070101,061200,070402,071201,080100","0.48,0.14,0.00,0.40,0.86,1.00,0.61,0.29,0.03,0.19,1.00,1.00,0.01",Aaron M. Michlewitz (D),3rd Suffolk,(D),,Washington St opp Savoy St,BOSTON,35,71201,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,8234,83611,2,126,3753014.59622,12895.468952
MID25,Marjorie C.,Decker,2569,"351100,351000,353800,353700,353600,351203,352900,352700,351204","0.03,0.05,0.46,0.87,0.75,0.57,0.52,0.01,0.73",Marjorie C. Decker (D),25th Middlesex,(D),86,Kirkland St @ Trowbridge St,CAMBRIDGE,49,353700,http://malegislature.gov/Legislators/Profile/MCD1,Point,Polygon,7579,94519,2,84,4602566.88383,12119.6188689
MID09,Thomas M.,Stanley,89301,"368102,368101,369000,368901,358300","0.01,0.31,0.07,0.14,0.04",Thomas M. Stanley (D),9th Middlesex,(D),"34E,70A",976 Lexington St,WALTHAM,308,368101,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,211,104927,2,68,64794497.8688,60414.3621098
SUFF10,Edward F.,Coppinger,1536,"401200,401100,400600,000502","0.05,0.37,0.13,0.00",Edward F. Coppinger (D),10th Suffolk,(D),60,Boylston St @ Reservoir Rd,BROOKLINE,46,401100,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,472,158634,3,133,23225083.8591,30760.3994202
MID26,Mike,Connolly,2609,"351500,351300,352102,351203,352101,352800,352700,352600,352300,352200,351204,351404","0.70,0.49,0.00,0.36,0.00,0.28,0.87,0.42,0.00,0.71,0.06,0.54",Mike Connolly (D),26th Middlesex,(D),87,Somerville Ave at McGrath Hwy,SOMERVILLE,274,351500,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,4797,69254,2,85,6687439.87223,18679.2635493
SUFF07,Chynah,Tyler,89,"010405,010404,010104,010701,010600,010500,010300,981800,080601,080500,080401,070900,070800,070700,070600,070500,010403,010203","0.82,1.00,0.06,0.37,0.01,0.01,0.02,0.10,0.26,0.58,0.00,0.87,1.00,0.57,0.61,0.14,1.00,0.07",Chynah Tyler (D),7th Suffolk,(D),"170,1,701",Massachusetts Ave @ St Botolph St,BOSTON,35,10405,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,10522,60578,2,130,4570023.34856,18791.1725581
MID34,Christine P.,Barber,2892,"339802,339100,339700,339600,339500","0.21,0.00,0.78,0.42,0.17",Christine P. Barber (D),34th Middlesex,(D),95,Mystic Ave @ Billings Ave,MEDFORD,176,339700,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,1575,79046,2,93,7783101.8662,22833.6184821
MID09,Thomas M.,Stanley,7859,"368700,368500,368400,368300,368200,368902,368901,368800","0.07,0.25,0.01,0.29,0.01,0.56,0.00,0.30",Thomas M. Stanley (D),9th Middlesex,(D),"34E,170,70A,554",School St @ Lexington St,WALTHAM,308,368902,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,744,71120,2,68,64794497.8688,60414.3621098
SUFF04,David,Biele,11243,"061101,061200,091300,091200,090700,090600,080100","0.30,0.10,0.60,0.04,0.76,0.61,0.61",David Biele (D),4th Suffolk,(D),"16,8,10",South Bay Mall @ Stop and Shop,BOSTON,35,90700,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,2371,47441,2,127,12716746.3024,53966.0562898
MID34,Christine P.,Barber,2885,"339802,339100,339700,339600,339500","0.21,0.00,0.78,0.42,0.17",Christine P. Barber (D),34th Middlesex,(D),95,Mystic Ave opp Billings Ave,MEDFORD,176,339700,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,1575,79046,2,93,7783101.8662,22833.6184821
SUFF17,Kevin G.,Honan,1274,"400400,400300,400600,400500,000504,000704,000503,000701,000602,000502,000401","0.61,0.07,0.28,0.22,0.93,0.09,0.37,0.94,0.41,0.00,0.52",Kevin G. Honan (D),17th Suffolk,(D),65,Washington St @ Corey Rd,BOSTON,35,504,http://malegislature.gov/Legislators/Profile/KGH1,Point,Polygon,7538,76906,2,140,4034410.10147,18768.295055
MID28,Joseph W.,"McGonagle, Jr.",5567,"342102,342202,160602,342101,342201,342600,342500,342400,342300","0.10,0.00,0.04,0.71,0.20,0.99,0.87,0.04,0.02","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),110,Ferry St @ Nichols St,EVERETT,93,342600,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2609,58133,2,87,8921152.58446,15219.6737665
MID23,Sean,Garballey,12652,"356300,356100,356701,350700,339400,339300,355000","0.59,0.20,0.61,0.60,0.00,0.03,0.08",Sean Garballey (D),23rd Middlesex,(D),87,Broadway @ Cleveland St,ARLINGTON,10,356701,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,2516,87730,2,82,15138529.9952,25274.4158673
SUFF07,Chynah,Tyler,1925,"400100,010405,010404,010204,010104,010103,010408,010300,981800,080900,080801,081001,010403,010203","0.09,0.36,0.32,0.92,0.24,0.27,1.00,0.98,0.32,0.03,0.26,0.12,0.01,0.92",Chynah Tyler (D),7th Suffolk,(D),55,Kilmarnock St @ Queensberry St,BOSTON,35,10203,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,8840,41007,1,130,4570023.34856,18791.1725581
SUFF04,David,Biele,29050,"061101,061200,091300,091200,090700,090600,080100","0.33,0.10,0.58,0.04,0.76,0.60,0.61",David Biele (D),4th Suffolk,(D),"16,8,10",South Bay Mall @ Stop and Shop,BOSTON,35,90700,http://malegislature.gov/Legislators/Profile/D_B1,Point,MultiPolygon,2365,47165,2,127,12716746.3024,53966.0562898
MID25,Marjorie C.,Decker,2547,"351100,351000,353800,353700,353600,351203,352900,352700,351204","0.04,0.05,0.45,0.85,0.73,0.59,0.54,0.01,0.76",Marjorie C. Decker (D),25th Middlesex,(D),86,Kirkland St opp Trowbridge St,CAMBRIDGE,49,353700,http://malegislature.gov/Legislators/Profile/MCD1,Point,Polygon,7631,94771,2,84,4602566.88383,12119.6188689
MID25,Marjorie C.,Decker,2310,"354500,354100,354000,353900,353800,353700,353600,354200","0.13,0.89,0.96,0.19,0.01,0.57,0.85,0.00",Marjorie C. Decker (D),25th Middlesex,(D),"83,96,77",Massachusetts Ave opp Waterhouse St,CAMBRIDGE,49,353600,http://malegislature.gov/Legislators/Profile/MCD1,Point,Polygon,5737,90759,2,84,4602566.88383,12119.6188689
SUFF07,Chynah,Tyler,1777,"400800,400100,010204,010104,010103,010408,010300,981800,080900,080801,081001,010203","0.04,0.43,1.00,0.08,0.39,1.00,0.91,0.22,0.00,0.02,0.36,0.80",Chynah Tyler (D),7th Suffolk,(D),"57,65,19,8,60,47",Brookline Ave @ Pilgrim Rd,BOSTON,35,10300,http://malegislature.gov/Legislators/Profile/C_T1,Point,Polygon,7793,48249,2,130,4570023.34856,18791.1725581
SUFF16,RoseLee,Vincent,5714,"170200,170100,170601,160502,160601","0.20,0.51,0.74,0.09,0.05",RoseLee Vincent (D),16th Suffolk,(D),"117,116,119",Broadway @ Yeamans St,REVERE,248,170601,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1164,60444,2,139,17713597.0924,62437.259426
MID26,Mike,Connolly,2599,"351500,351300,351203,352800,352700,352600,352300,352200,351204,351404","0.68,0.52,0.39,0.30,0.88,0.39,0.00,0.59,0.08,0.56",Mike Connolly (D),26th Middlesex,(D),87,Somerville Ave opp Mansfield St,SOMERVILLE,274,351500,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,4860,70224,2,85,6687439.87223,18679.2635493
