Impacted T,Proportion,Route Ids,Stop Id,Stop Name,Town,Town Id,Tract Id,Geometry,Impacted P,Income,Income Lev
"140400,140300,140107,140105,980700","0.01,0.27,0.61,0.72,0.16",50,2814,West St @ Austin St,BOSTON,35,140107,Point,993,71001,2
"416200,140400,140300,140202,101001","0.16,0.45,0.27,0.00,0.15","33,24",63621,River St @ Agnes Ave,BOSTON,35,140400,Point,1215,62355,2
"416400,417200","0.36,0.14",215,3386,Granite Ave @ Squantum St,MILTON,189,416400,Point,435,110605,2
"416200,140400,140300,101001","0.17,0.44,0.21,0.20","33,24",6372,River St @ Tileston St,BOSTON,35,140400,Point,1205,62874,2
"402102,130402,130404,130406,980700","0.02,0.02,0.60,0.74,0.06","34E,70A,34",614,Washington St @ Rockingham Ave,BOSTON,35,130404,Point,812,56880,2
"416400,417200","0.36,0.14",215,3363,Granite Ave @ Squantum St,MILTON,189,416400,Point,435,110605,2
"416300,416200,140400,140300,101001","0.01,0.20,0.41,0.10,0.28","33,24",6371,River St opp Wachusett St,BOSTON,35,140400,Point,1170,65397,2
"416300,416200,140400,140300,101002,101001","0.02,0.20,0.40,0.08,0.00,0.30","33,24",6364,River St @ Wachusett St,BOSTON,35,140400,Point,1164,66166,2
"417601,417200,417100,417602","0.22,0.20,0.73,0.16","217,211,245",3495,Beale St opp Safford St,QUINCY,243,417100,Point,1501,86645,2
"402102,130402,130404,130406,980700","0.02,0.01,0.61,0.72,0.07","34E,70A,34",623,Washington St opp Rockingham Ave,BOSTON,35,130404,Point,796,56628,2
"417702,417802,417801","0.00,0.46,0.33",216,3277,700 Sea St,QUINCY,243,417801,Point,224,60225,2
"417702,417802,417801","0.00,0.46,0.33",216,3251,Opp 700 Sea St,QUINCY,243,417801,Point,224,60225,2
"418101,417601,417200,417100,417602","0.01,0.23,0.08,0.53,0.40","217,211",3099,Newport Ave opp Lincoln Ave,QUINCY,243,417100,Point,1305,83318,2
"416300,416200,140400,140300,101002,101001","0.04,0.18,0.39,0.05,0.01,0.34","33,24",16364,River St @ Holmfield Ave,BOSTON,35,140400,Point,1176,66428,2
"416400,416300,100800,100500,100400,100300,100900,100700","0.00,0.00,0.55,0.00,0.83,0.01,0.49,0.02","27,217,240,24",569,Dorchester Ave @ Valley Rd,BOSTON,35,100800,Point,2312,70909,2
"100800,100500,100400,100300,101002,100900","0.16,0.05,0.91,0.44,0.15,0.74","21,26",501,Gallivan Blvd @ Nevada St,BOSTON,35,100400,Point,2703,62782,2
"402101,130402,130100","0.12,0.33,0.17",36,120,Rivermoor St @ Industrial Park,BOSTON,35,130402,Point,355,84813,2
"100800,100500,100400,100300,101002,100900","0.04,0.06,0.80,0.64,0.31,0.72","21,26",509,Gallivan Blvd @ Oakridge St,BOSTON,35,100900,Point,2734,59793,2
"100800,100500,100400,100300,101002,100900","0.04,0.06,0.80,0.65,0.32,0.72","21,26",497,Gallivan Blvd @ Milton Ave,BOSTON,35,100900,Point,2754,59706,2
"416400,417502,417300,417200,100700","0.00,0.60,0.05,0.41,0.07","201,202,210",30752,Newport Ave @ Heritage Dr,QUINCY,243,417200,Point,1584,79988,2
"130300,110502,110501,140106,140105,980700,110403","0.10,0.66,0.72,1.00,0.00,0.11,0.37","40,34E,70A,34",606,Washington St @ Beech St,BOSTON,35,110502,Point,1743,69684,2
"130402,130300,130200,130100,130404","0.23,0.42,0.25,0.04,0.23",35,811,Centre St @ Spring St,BOSTON,35,130404,Point,604,97853,2
"417601,417502,417501,417300,417200","0.02,0.99,0.62,0.02,0.22","217,211",3128,E Squantum St @ Newbury Ave,QUINCY,243,417502,Point,2251,82482,2
"140400,110401,101001,110301,981100,110403,110201","0.29,0.24,0.02,0.25,0.14,0.41,1.00",14,10424,American Legion Hwy @ Cummins Hwy,BOSTON,35,110201,Point,1413,57302,2
"100500,100400,100300,101102,101002,100900,100200","0.06,0.68,0.82,0.00,0.44,0.63,0.02","21,26",508,Gallivan Blvd opp Arbella Rd,BOSTON,35,100400,Point,2744,57587,2
"100500,100400,100300,101102,101002,100900,100200","0.06,0.68,0.82,0.00,0.44,0.62,0.03","21,26",498,Gallivan Blvd @ Arbella Rd,BOSTON,35,100400,Point,2743,57460,2
"130402,130300,130200,130100,130404","0.22,0.43,0.27,0.04,0.23","35,27,36",780,Centre St @ Saint Theresa Ave,BOSTON,35,130404,Point,613,98427,2
"140400,110401,101001,110301,981100,110403,110201","0.28,0.22,0.03,0.28,0.15,0.36,1.00","27,30",16434,Cummins Hwy @ American Legion Hwy,BOSTON,35,110201,Point,1373,56773,2
"140400,110401,101001,110301,981100,110403,110201","0.28,0.22,0.03,0.28,0.15,0.36,1.00","27,30",96459,Cummins Hwy @ American Legion Hwy,BOSTON,35,110201,Point,1373,56773,2
"100800,100500,100400,100300,101002,100900","0.28,0.06,0.98,0.29,0.05,0.67","21,26",494,Gallivan Blvd @ Washington St,BOSTON,35,100400,Point,2686,64793,2
"417601,417502,417501,417300,417200","0.02,0.99,0.65,0.02,0.20","217,211",3165,E Squantum St @ Newbury Ave,QUINCY,243,417502,Point,2241,82633,2
"402101,130402,130100","0.07,0.38,0.19","27,36",137,Charles Park Rd @ Rivermoor St,BOSTON,35,130402,Point,392,83923,2
"110607,130300,110501,140106,130404,980700","0.00,0.88,0.65,0.04,0.10,0.06",38,5263,Woodard Rd @ Wren St,BOSTON,35,130300,Point,819,97723,2
"130402,130300,130200,130100,130404","0.21,0.44,0.28,0.04,0.22","35,27,36",821,Centre St @ Lorette St,BOSTON,35,130300,Point,613,99113,2
"402101,130402,130100","0.07,0.37,0.20",36,129,Rivermoor St @ Charles Park Rd,BOSTON,35,130402,Point,393,84435,2
"140400,110502,110501,110401,140106,140105,980700,110403,110201","0.02,0.83,0.10,0.20,0.55,0.10,0.02,1.00,0.02",50,2803,Metropolitan Ave @ Malverna Rd,BOSTON,35,110403,Point,2099,76835,2
"100500,100400,100300,101102,101002,100900,100200","0.04,0.48,0.89,0.16,0.58,0.38,0.33","21,26",507,Gallivan Blvd @ Morton St,BOSTON,35,100300,Point,2791,53312,2
"100500,100400,100300,101102,101002,100900,100200","0.04,0.47,0.89,0.17,0.58,0.37,0.34","21,26",499,Galivan Blvd @ Wilmington St,BOSTON,35,100300,Point,2784,53167,2
"417502,417501,417300,417200","0.93,0.08,0.07,0.35",202,3062,Hancock St @ Kendall St,QUINCY,243,417502,Point,1915,80975,2
"140400,110502,110501,110401,140106,140105,980700,110403,110201","0.02,0.83,0.10,0.20,0.55,0.10,0.02,1.00,0.01","40,50",2798,154 Metropolitan Ave opp Malverna Rd,BOSTON,35,110403,Point,2096,76957,2
"140400,110401,101001,110301,981100,110403,110201","0.26,0.27,0.02,0.30,0.14,0.41,1.00",14,26500,American Legion Hwy @ Cummins Hwy,BOSTON,35,140400,Point,1415,57595,2
"416400,100800,100700","0.06,0.46,0.60",215,3368,Granite Ave @ Hilltop St,BOSTON,35,100800,Point,902,89652,2
"100800,100500,100400,100300,101002,100900","0.33,0.10,1.00,0.23,0.02,0.60",26,511,Washington St @ Gallivan Blvd,BOSTON,35,100400,Point,2705,65096,2
"416400,100800,100700","0.06,0.45,0.62",202,8811,Hilltop St @ Granite Ave,BOSTON,35,100700,Point,899,89617,2
"416400,100800,100700","0.06,0.46,0.61","202,215",3380,Granite Ave opp Hilltop St,BOSTON,35,100800,Point,907,89629,2
"100800,100500,100400,100300,101002,100900","0.40,0.11,0.99,0.14,0.00,0.53",21,496,Gallivan Blvd @ Owencroft Rd,BOSTON,35,100400,Point,2648,66124,2
"100800,100500,100400,100300,101002,100900","0.41,0.11,0.99,0.13,0.00,0.52",21,532,Gallivan Blvd @ Stone Terr,BOSTON,35,100400,Point,2646,66238,2
"100300,101102,101101,101002,101001,100200,100100,981100","0.04,1.00,0.96,0.34,0.23,0.46,0.04,0.07","28,31,29",1728,Blue Hill Ave @ Fessenden St,BOSTON,35,101102,Point,2617,47961,2
"110607,130300,110502,110501,140106,140105,980700,110403","0.01,0.06,0.83,0.75,0.97,0.00,0.06,0.45","40,34E,70A,34",632,Washington St @ Cornell St,BOSTON,35,110502,Point,1981,72708,2
"110607,130300,130200,110502,110501,140106,130404,980700","0.02,0.81,0.00,0.00,0.88,0.15,0.03,0.06",38,5210,Park St @ Woodard Rd,BOSTON,35,130300,Point,944,93191,2
"110607,130300,130200,110502,110501,140106,130404,980700","0.02,0.81,0.00,0.00,0.88,0.15,0.03,0.06",38,5262,Park St @ Woodard Rd,BOSTON,35,130300,Point,944,93191,2
"100500,100400,100300,101102,101002,100900,100200","0.05,0.40,0.92,0.29,0.57,0.26,0.56","21,26",531,Morton St @ Owen St,BOSTON,35,100300,Point,2869,51359,2
"100500,100400,100300,101102,101002,100900,100200","0.05,0.39,0.92,0.30,0.57,0.26,0.57","21,26",539,980 Morton St opp Owen St,BOSTON,35,100300,Point,2870,51312,2
"110607,110502,110501,110401,140106,140105,980700,110403","0.00,0.95,0.24,0.16,0.61,0.05,0.01,0.92",50,2802,Metropolitan Ave @ Augustus Ave,BOSTON,35,110403,Point,2163,77600,2
"110607,130300,110502,110501,140106,980700,110403","0.02,0.05,0.86,0.75,0.96,0.05,0.47","40,34E,70A,34",605,Washington St @ Cornell St,BOSTON,35,110502,Point,2031,73338,2
"110607,110502,110501,110401,140106,140105,980700,110403","0.00,0.96,0.25,0.15,0.62,0.05,0.01,0.91","40,50",2799,Metropolitan Ave @ Augustus Ave,BOSTON,35,110403,Point,2168,77599,2
"416400,417200,100800,100700,100603","0.08,0.00,0.25,0.81,0.00",202,8812,Hilltop St opp Crockett Ave.,BOSTON,35,100700,Point,753,90021,2
"100300,101102,101101,101002,101001,100200,100100,981100","0.04,1.00,0.97,0.31,0.22,0.48,0.05,0.08","28,31,29",1714,Blue Hill Ave @ Wellington Hill St,BOSTON,35,101102,Point,2600,47923,2
"416400,417200,100800,100700,100603","0.09,0.03,0.09,0.85,0.01","201,202",38813,Keystone Apartments,BOSTON,35,100700,Point,639,90011,2
"403400,403300,403100,457200","0.07,0.08,0.01,0.22",59,71852,Chestnut St @ Great Plain Ave,NEEDHAM,199,403300,Point,168,157008,3
"140400,110502,110401,110301,981100,110403,110201","0.19,0.03,0.44,0.34,0.09,0.59,1.00","27,30",6459,Cummins Hwy @ Hyde Park Ave,BOSTON,35,110201,Point,1592,60405,2
"140400,110502,110401,110301,981100,110403,110201","0.18,0.04,0.45,0.33,0.08,0.61,1.00","33,14,32",6496,Hyde Park Ave @ Cummins Hwy,BOSTON,35,110201,Point,1604,60724,2
"140400,110502,110401,110301,981100,110403,110201","0.18,0.03,0.46,0.35,0.08,0.60,1.00","33,32",6478,Hyde Park Ave @ Cummins Hwy,BOSTON,35,110201,Point,1603,60585,2
"403400,403300,403100,457200","0.07,0.08,0.01,0.24",59,81437,Chapel St @ Great Plain Ave,NEEDHAM,199,457200,Point,176,157099,3
"110607,110502,110501,110401,140106,140105,980700,110403","0.03,0.99,0.38,0.12,0.64,0.02,0.01,0.82","40,50",2800,Metropolitan Ave @ Kittredge St,BOSTON,35,110403,Point,2204,77987,2
"416400,417200,100800,100700,100603","0.07,0.00,0.17,0.88,0.01",202,8813,Hilltop St opp Whitridge St,BOSTON,35,100700,Point,686,89636,2
"110607,110502,110501,110401,140106,140105,980700,110403","0.04,1.00,0.41,0.11,0.64,0.01,0.01,0.80",50,2801,Metropolitan Ave @ Kittredge St,BOSTON,35,110502,Point,2213,78191,2
"100800,100500,100400,100300,101002,100900","0.27,0.25,1.00,0.35,0.02,0.52",26,495,Washington St @ Codman Hill Ave,BOSTON,35,100400,Point,2888,62271,2
"100800,100500,100400,100300,100900,100700","0.55,0.14,0.90,0.00,0.32,0.04","24,217,215,21,27,240",537,Dorchester Ave @ Gallivan Blvd,BOSTON,35,100400,Point,2505,68223,2
"100800,100500,100400,100300,101002,100900","0.26,0.26,1.00,0.35,0.02,0.52",26,512,Washington St opp Codman Hill Ave,BOSTON,35,100400,Point,2890,62099,2
"402101,130402,130300,130200,130100,130404","0.00,0.37,0.04,0.24,0.17,0.01",52,8392,Baker St @ Cutter Rd,BOSTON,35,130100,Point,516,91703,2
"417502,417501,417300,417200,100700,100603","0.77,0.02,0.11,0.30,0.05,0.01",202,3063,Hancock St opp Myrtle St,QUINCY,243,417200,Point,1614,81574,2
"402101,130402,130300,130200,130100,130404","0.00,0.37,0.04,0.24,0.18,0.01",52,85567,Baker St @ Cutter Rd,BOSTON,35,130100,Point,523,91859,2
"417502,417501,417400,417300,417200","0.97,0.89,0.00,0.03,0.07","217,211",3129,E Squantum St @ Faxon Rd.,QUINCY,243,417502,Point,2178,83883,2
"100800,100500,100400,100900,100700","0.60,0.13,0.82,0.26,0.06",215,3375,Gallivan Blvd @ Hutchinson St,BOSTON,35,100800,Point,2398,69332,2
"100500,100400,100300,101102,101002,100900,100200,100100","0.05,0.29,0.95,0.48,0.52,0.13,0.90,0.01","21,26",540,Morton St @ Selden St,BOSTON,35,100300,Point,2966,49291,2
"416400,100800,100700","0.05,0.50,0.66",215,3369,Granite Ave @ Milton St,BOSTON,35,100800,Point,977,89191,2
"100800,100500,100400,100300,100900,100700","0.54,0.17,0.90,0.00,0.30,0.04","24,217,215,21,27,240",533,Dorchester Ave @ Gallivan Blvd,BOSTON,35,100400,Point,2523,67686,2
500104,0.47,,111855,Nantasket Ave from Water St to Kenberma St (FLAG),HULL,142,500104,Point,184,85081,2
"417502,417501,417400,417300,417200","0.97,0.90,0.00,0.04,0.06",211,3164,E Squantum St @ Faxon Rd,QUINCY,243,417502,Point,2173,83997,2
"100500,100400,100300,101102,101101,101002,100900,100200,100100","0.05,0.25,0.95,0.53,0.00,0.51,0.11,0.94,0.03","21,26",530,Morton St @ W Selden St,BOSTON,35,100300,Point,2973,48858,2
"140400,110502,110401,110301,981100,110403,110201","0.12,0.15,0.60,0.33,0.04,0.68,1.00","27,14,30",6433,Cummins Hwy @ Rowe St,BOSTON,35,110401,Point,1787,62763,2
"130402,130300,130200,130100,130404","0.13,0.52,0.44,0.04,0.14","37,38",844,LaGrange St @ Centre St,BOSTON,35,130300,Point,657,104877,2
500104,0.47,,111206,Nantasket Ave from Kenberma St to Bay St (FLAG),HULL,142,500104,Point,184,85081,2
"416400,100800,100700","0.04,0.51,0.67","202,215",3379,Granite Ave @ Milton St,BOSTON,35,100700,Point,990,88874,2
"140400,110502,110401,110301,981100,110403,110201","0.12,0.15,0.60,0.33,0.04,0.69,1.00","27,14,30",6460,Cummins Hwy @ Rowe St,BOSTON,35,110401,Point,1794,62840,2
"110607,130300,130200,110501,130404,980700","0.05,0.85,0.10,0.70,0.03,0.04",38,5211,Park St opp Gertrude Rd,BOSTON,35,130300,Point,904,101446,2
"130402,130300,130200,130100,130404","0.12,0.53,0.44,0.04,0.14","35,37,36,38,27",781,Centre St @ Lagrange St,BOSTON,35,130300,Point,655,105239,2
"140400,110401,101001,110301,981100,110403,110201","0.15,0.41,0.00,0.52,0.16,0.33,1.00",14,10423,American Legion Hwy @ Stella Rd,BOSTON,35,110201,Point,1378,57950,2
"140400,110401,101001,110301,981100,110403,110201","0.15,0.40,0.00,0.53,0.17,0.31,1.00",14,36500,American Legion Hwy @ Stella Rd,BOSTON,35,110201,Point,1361,57743,2
"110607,130300,130200,110501,130404,980700","0.05,0.85,0.12,0.68,0.03,0.03",38,5261,Park St @ Gertrude Rd,BOSTON,35,130300,Point,904,102275,2
"402101,130402,130100","0.04,0.28,0.28","27,36",67120,Millennium Park,BOSTON,35,130100,Point,392,88655,2
"100500,100400,100300,101102,101101,101002,100900,100200,100100","0.01,0.10,0.94,0.63,0.23,0.49,0.05,0.97,0.10","21,26",529,Morton St opp Evans St,BOSTON,35,100300,Point,2961,47966,2
"100500,100400,100300,101102,101101,101002,100900,100200,100100","0.01,0.10,0.93,0.63,0.24,0.49,0.04,0.97,0.10","21,26",10540,Morton St @ Evans St,BOSTON,35,100300,Point,2952,47885,2
"100800,100601,100500,100400,100900,100700","0.68,0.02,0.12,0.58,0.13,0.17",215,3376,Gallivan Blvd opp Huron Circle,BOSTON,35,100800,Point,2119,72899,2
"110607,130300,130200,110601,110502,110501,980700","0.58,0.07,0.05,0.17,0.56,0.85,0.00","35,27,37,36",801,Belgrade Ave opp Aldrich St,BOSTON,35,110607,Point,1832,97870,2
"110607,130300,130200,110601,110502,110501,980700","0.59,0.06,0.05,0.17,0.59,0.85,0.00","35,27,37,36",790,Belgrade Ave @ Aldrich St,BOSTON,35,110607,Point,1870,97823,2
"110607,130300,130200,130100,110601,110501","0.03,0.42,0.89,0.02,0.01,0.10","35,37,36,38,27",784,Centre St @ Corey St,BOSTON,35,130200,Point,804,110005,2
"110607,130200,110601,110502,110501,110401","0.68,0.01,0.13,0.77,0.78,0.00","35,27,37,36",800,Belgrade Ave @ Walworth St,BOSTON,35,110607,Point,2061,97611,2
"110607,130200,110601,110502,110501,110401,110403","0.69,0.01,0.12,0.80,0.75,0.01,0.00","35,27,37,36",791,Belgrade Ave @ Walworth St,BOSTON,35,110607,Point,2091,97574,2
"130402,130300,130200,130100","0.00,0.00,0.46,0.32","37,38",851,Vermont St @ Carroll St,BOSTON,35,130200,Point,502,107308,2
"100800,100601,100500,100400,100900,092300,092200,100700,092101","0.40,0.40,0.67,0.57,0.01,0.01,0.16,0.04,0.01","23,22,45,26",367,Talbot Ave @ Dorchester Ave,BOSTON,35,100500,Point,3286,62570,2
"100800,100601,100500,100400,100900,092300,092200,100700,092101","0.40,0.40,0.67,0.57,0.01,0.01,0.16,0.04,0.01","23,22,45,26",430,Talbot Ave @ Dorchester Ave,BOSTON,35,100500,Point,3286,62570,2
"110607,110601,110502,110501,110401,110103,110403","0.75,0.06,0.91,0.53,0.09,0.00,0.04","35,27,37,36",799,Belgrade Ave opp Penfield St,BOSTON,35,110607,Point,2215,96939,2
"110607,110601,110502,110501,110401,110103,110403","0.76,0.06,0.91,0.53,0.10,0.00,0.05","35,27,37,36",792,Belgrade Ave @ Penfield St,BOSTON,35,110607,Point,2241,96772,2
"110607,110502,110401,110103,110301,981100,110403,110201,981000","0.06,0.08,1.00,0.28,0.87,0.01,0.15,0.69,0.00","33,32",16479,Hyde Park Ave @ Neponset Ave,BOSTON,35,110301,Point,2049,64406,2
"110607,110601,110502,110501,110401,110103,110403,981000","0.74,0.01,0.90,0.35,0.26,0.01,0.13,0.03","35,27,37,36",793,Belgrade Ave @ Pinehurst St,BOSTON,35,110502,Point,2279,92967,2
"130402,130200,130100","0.01,0.24,0.38","37,38",834,Lasell St @ Temple St,BOSTON,35,130100,Point,429,105911,2
"110607,110601,110502,110501,110401,110103,110403,981000","0.74,0.00,0.90,0.33,0.29,0.01,0.14,0.03","35,27,37,36",798,Belgrade Ave opp Pinehurst St,BOSTON,35,110502,Point,2294,92487,2
"110607,110502,110501,110401,110103,110301,110403,110201,981000","0.48,0.76,0.00,0.96,0.05,0.05,0.26,0.05,0.09","27,14,30",6428,Cummins Hwy @ Washington St,BOSTON,35,110401,Point,2328,79093,2
"417502,417501,417400,417300","0.45,0.49,0.07,0.36",211,3135,E Squantum St opp Ditmar St,QUINCY,243,417501,Point,1202,87231,2
"100500,100400,100300,101102,101002,100200,100100,092400,092300","0.53,0.28,0.99,0.00,0.03,0.88,0.45,0.05,0.23",26,449,Norfolk St @ Thetford Ave,BOSTON,35,100300,Point,3274,46086,2
"110607,110502,110501,110401,110103,110301,110403,110201,981000","0.49,0.75,0.00,0.96,0.05,0.05,0.25,0.04,0.10","40,35,37,70A,36,51,34E,27,34,50,14,30",636,Washington St @ Cummins Hwy,BOSTON,35,110502,Point,2318,78949,2
"100500,100400,100300,101102,101002,100200,100100,092400,092300,092200","0.53,0.28,0.97,0.00,0.02,0.85,0.45,0.06,0.26,0.00",26,436,Norfolk St @ Charles Rd,BOSTON,35,100300,Point,3258,46064,2
"100800,100601,100700,100603,092101","0.04,0.51,0.54,0.91,0.07","202,210",8805,Neponset Ave @ Tolman St,BOSTON,35,100603,Point,1675,83148,2
"100500,100400,100300,100200,100100,092400,092300,092200,092000","0.84,0.33,0.45,0.22,0.26,0.12,0.84,0.30,0.00",26,453,Norfolk St @ Chipman St,BOSTON,35,100500,Point,3424,48714,2
"110607,110601,110502,110501,110401,110103,981000","0.88,0.17,0.59,0.17,0.16,0.02,0.13",51,11868,5 Walter St opp Hewlett St,BOSTON,35,110607,Point,1910,92693,2
"100800,100601,100500,100400,092300,092200,092101","0.17,0.39,0.85,0.36,0.35,0.67,0.05","23,22,45,26",428,Talbot Ave @ Welles Ave,BOSTON,35,100500,Point,3572,58431,2
"110607,130300,130200,130100,110601,110502,110501","0.55,0.05,0.18,0.00,0.46,0.12,0.52","35,38",5218,Centre St @ Guerney St,BOSTON,35,110607,Point,1305,102034,2
"100800,100601,100500,100400,092300,092200,092101","0.16,0.38,0.86,0.36,0.37,0.68,0.05","23,22,45,26",369,Talbot Ave @ Welles Ave,BOSTON,35,100500,Point,3576,58207,2
"130200,130100,374000,373900","0.06,0.44,0.00,0.00",52,85561,Baker St @ Gethsemane Cemetery,BOSTON,35,130100,Point,366,105333,2
"110607,130300,130200,130100,110601,110502,110501","0.57,0.04,0.17,0.00,0.47,0.12,0.50","35,38",5254,Centre St @ Montclair Ave,BOSTON,35,110607,Point,1309,102172,2
"100800,100601,100500,100400,100300,100200,100100,092400,092300,092200,092000","0.00,0.00,0.96,0.35,0.31,0.11,0.17,0.09,0.87,0.44,0.02",26,454,Norfolk St @ Withington St,BOSTON,35,100500,Point,3467,50065,2
"100800,100601,100500,100400,100300,100200,100100,092400,092300,092200,092000","0.00,0.01,0.97,0.35,0.28,0.09,0.17,0.08,0.88,0.46,0.03",26,431,355 Norfolk St opp Withington St,BOSTON,35,100500,Point,3485,50287,2
"100800,100601,100500,100400,092300,092200,100700,092101","0.26,0.66,0.60,0.19,0.05,0.63,0.02,0.13","15,18,215",338,Dorchester Ave @ Shepton St,BOSTON,35,100500,Point,3491,63258,2
"100800,100601,100500,100400,092300,092200,100700,092101","0.26,0.66,0.59,0.19,0.05,0.64,0.02,0.13","18,215",331,Dorchester Ave opp Shepton St,BOSTON,35,100500,Point,3484,63328,2
"100800,100601,100500,100400,100300,100200,100100,092400,092300,092200,092000,092101","0.02,0.10,1.00,0.38,0.17,0.03,0.09,0.04,0.82,0.56,0.04,0.00",26,37111,Washington St opp Lithgow St,BOSTON,35,100500,Point,3557,52343,2
"130200,130100,374000,373900","0.05,0.43,0.01,0.00",52,84731,Baker St opp Gethsemane Cemetery,BOSTON,35,130100,Point,358,105768,2
"110607,130300,130200,130100,110601,110502,110501","0.59,0.03,0.16,0.00,0.49,0.12,0.47","35,38",5253,1539 Centre St opp Bradfield Ave,BOSTON,35,110607,Point,1311,102433,2
"100800,100601,100500,100400,100300,100200,100100,092400,092300,092200,092000,091900,092101","0.02,0.10,1.00,0.37,0.17,0.03,0.09,0.04,0.83,0.56,0.05,0.00,0.00",26,4374,Washington St @ Lithgow St,BOSTON,35,100500,Point,3559,52331,2
"110607,110601,110502,110501,110401,110103,981000","0.89,0.18,0.52,0.11,0.19,0.02,0.16",51,1859,Walter St @ Sheffield St,BOSTON,35,110607,Point,1839,90998,2
"980300,100300,101102,101101,100200,100100,092400,981100","0.05,0.01,0.08,0.34,0.84,0.94,0.38,0.10","28,29",1734,Blue Hill Ave @ Callender St,BOSTON,35,100100,Point,2427,38034,1
