STOP_ID,TOWN,STOP_NAME,impacted_g,proportion,proporti_1,income,income_lev,impacted_p,geometry,route_ids
1661,ARLINGTON,Mystic St @ Beverley Rd,"25017356400,25017356702,25017339200","0.45,0.00,0.13","0.81,0.00,0.19",136493,3,407,POINT (228630.7995000035 908490.2507000007),350
6625,NAHANT,Spring Rd @ Coolidge Rd,25009201100,0.46,0.62,90741,2,115,POINT (247002.2413000017 908494.1220999993),439
112037,MEDFORD,Lawrence Memorial Hospital,"25017339100,25017340100,25017340000","0.25,0.02,0.16","0.94,0.02,0.04",90219,2,226,POINT (232033.8940000013 908494.9470999986),
5342,MALDEN,Main St opp Pleasant St,"25017341101,25017341102,25017341800,25017341600,25017341500,25017341400,25017341300,25017341200","0.00,0.13,0.00,0.20,0.56,0.30,0.69,0.07","0.00,0.06,0.00,0.15,0.17,0.15,0.43,0.04",57236,2,2606,POINT (235597.9689000025 908497.3194999993),"411,106,137,136,108,105,101,131,430,104,99"
6638,NAHANT,Nahant Rd @ Winter St,25009201100,0.41,0.54,90741,2,102,POINT (247858.4645000026 908499.9807000011),439
6615,NAHANT,Castle Rd opp Wendell Rd,25009201100,0.32,0.42,90741,2,80,POINT (246409.4692000002 908505.3159999996),439
8271,ARLINGTON,294 Mystic St opp Beverly Rd,"25017356400,25017356702,25017339200","0.45,0.00,0.13","0.81,0.00,0.19",136493,3,407,POINT (228628.7312999964 908510.5667000003),350
9029,MALDEN,Highland Ave @ Pleasant St,"25017341101,25017341102,25017340100,25017341300,25017341200,25017340000,25017339900","0.10,0.87,0.05,0.18,0.69,0.00,0.03","0.05,0.39,0.05,0.11,0.37,0.00,0.02",62072,2,2483,POINT (234477.3903999999 908514.7886000015),108
5330,MALDEN,Pleasant St @ Prospect St,"25017341101,25017341102,25017340100,25017341300,25017341200,25017340000,25017339900","0.08,0.87,0.09,0.10,0.68,0.02,0.06","0.05,0.39,0.09,0.06,0.37,0.01,0.03",64878,2,2387,POINT (234385.6167000011 908518.2419000007),101
6626,NAHANT,Spring Rd @ Emerald Rd,25009201100,0.45,0.60,90741,2,112,POINT (247220.8619000018 908519.6229000017),439
9058,MALDEN,Highland Ave @ Pleasant St,"25017341101,25017341102,25017340100,25017341300,25017341200,25017340000,25017339900","0.10,0.88,0.05,0.18,0.68,0.00,0.03","0.06,0.39,0.05,0.11,0.37,0.00,0.02",62342,2,2483,POINT (234476.6709000021 908521.1834000014),108
5327,MALDEN,Malden Ctr East Busway Bay 2 - Orange Line,"25017341101,25017341102,25017341600,25017341500,25017341400,25017341300,25017341200","0.11,0.46,0.06,0.00,0.09,0.71,0.37","0.06,0.21,0.04,0.00,0.04,0.44,0.20",56002,2,2465,POINT (235069.8219000027 908527.7377000004),"137,136,97,101,131,99"
53270,MALDEN,Malden Ctr Sta East Busway Bay,"25017341101,25017341102,25017341600,25017341500,25017341400,25017341300,25017341200","0.11,0.47,0.05,0.00,0.08,0.71,0.38","0.06,0.21,0.04,0.00,0.04,0.44,0.21",56106,2,2464,POINT (235056.436499998 908529.7987999991),"411,106,108,105,430,104"
5336,MALDEN,Pleasant St @ Highland Ave,"25017341101,25017341102,25017340100,25017341300,25017341200,25017340000,25017339900","0.11,0.88,0.06,0.17,0.67,0.00,0.03","0.06,0.39,0.06,0.10,0.37,0.00,0.02",62903,2,2470,POINT (234465.2705999985 908532.5080000013),101
7915,LEXINGTON,Massachusetts Ave @ Fottler Ave,"25017358100,25017356500,25017358500","0.33,0.10,0.00","0.88,0.11,0.00",168090,3,204,POINT (224792.9372000024 908539.0001999997),62
5382,MALDEN,Bowdoin St @ Harvard St,"25017341901,25017342102,25017342202,25017341800,25017341700,25017341500","0.09,0.01,0.67,0.90,0.12,0.32","0.05,0.00,0.16,0.62,0.06,0.10",47132,2,1508,POINT (237081.3360000029 908540.9494000003),105
8433,LEXINGTON,Massachusetts Ave @ Fottler Ave,"25017358100,25017356500,25017358500","0.33,0.10,0.00","0.89,0.11,0.00",168163,3,204,POINT (224786.5618000031 908542.6327),62
7448,LYNN,Summer St @ Deer Pk,"25009208300,25009208102,25009205900,25009205800,25009205700,25009205600,25009208101","0.00,0.03,0.06,0.43,0.61,0.23,0.01","0.01,0.07,0.02,0.17,0.42,0.16,0.01",70774,2,442,POINT (242677.6062999964 912417.5711999983),426
6604,LYNN,Nahant St opp Ocean St,"25009207000,25009206900,25009206800,25009206700,25009206600,25009206500,25009201100","0.03,0.99,0.30,1.00,0.21,0.07,0.02","0.01,0.26,0.07,0.26,0.07,0.01,0.03",35234,1,1584,POINT (246326.8051000014 912417.7903999984),439
7444,LYNN,Boston St opp Oakland Ave,"25009208300,25009208102,25009205700,25009205600,25009208200,25009208101","0.04,0.04,0.36,0.30,0.04,0.10","0.17,0.10,0.25,0.20,0.06,0.11",70241,2,198,POINT (242098.8752999976 912418.7489),426
7472,SAUGUS,Winter St @ Central St,"25009208300,25009208200,25009208101","0.06,0.51,0.00","0.22,0.78,0.00",71646,2,195,POINT (240365.3061000034 912427.5141999982),428
7524,SAUGUS,Vine St @ Marr Rd,"25009208300,25009208400,25009208200","0.06,0.03,0.40","0.21,0.17,0.61",77726,2,172,POINT (239537.9544999972 912430.2353999987),"429,430"
78984,LEXINGTON,Wood St @ Hartwell Ave - AFB Hartwell Gate,"25017359300,25017360100,25017358600","0.02,0.02,0.18","0.19,0.02,0.79",174663,3,100,POINT (219267.8278999999 912433.3126000017),62
6949,WINCHESTER,Main St @ Canal St,"25017338300,25017338200,25017338100,25017333300,25017338500","0.23,0.68,0.03,0.12,0.00","0.26,0.59,0.02,0.12,0.01",116557,2,275,POINT (229415.0240999982 912439.443500001),134
7556,SAUGUS,49 Vine St,"25009208300,25009208400,25009208200","0.06,0.03,0.40","0.22,0.17,0.61",77734,2,172,POINT (239549.2184000015 912446.6152999997),430
9079,MELROSE,Porter St @ Garfield Rd,"25017336402,25017336300,25017336200,25017336100","0.00,0.09,0.60,0.08","0.00,0.19,0.73,0.08",127620,3,567,POINT (236583.6788000017 912452.7423),131
78985,LEXINGTON,Hartwell Ave @ Wood St - AFB Hartwell Gate,"25017359300,25017360100,25017358600","0.02,0.02,0.18","0.20,0.02,0.78",174147,3,100,POINT (219263.566200003 912456.3947999999),62
8251,WOBURN,Cambridge Rd @ Parker St,"25017338300,25017333100,25017333200,25017338400","0.00,0.25,0.02,0.03","0.00,0.88,0.03,0.08",101875,2,62,POINT (226880.2348000035 912462.0951000005),350
7904,LEXINGTON,Bedford St opp Ledgelawn Ave,"25017358700,25017358600","0.01,0.22","0.03,0.97",186182,3,118,POINT (221376.7237000018 912481.0339000002),62
7447,LYNN,Summer St @ Boston St,"25009208300,25009208102,25009205900,25009205800,25009205700,25009205600,25009208101","0.01,0.03,0.04,0.24,0.61,0.32,0.02","0.03,0.07,0.01,0.10,0.42,0.22,0.02",69272,2,355,POINT (242578.8188999966 912493.1074000001),426
6603,LYNN,Nahant St @ W Baltimore St,"25009207000,25009206900,25009206800,25009206700,25009206600,25009206500,25009201100","0.05,1.00,0.48,1.00,0.24,0.13,0.02","0.02,0.26,0.11,0.26,0.07,0.03,0.02",34194,1,1784,POINT (246278.4756999984 912496.6992000006),439
86179,LINCOLN,Civil Air Terminal,"25017359300,25017360100,25017360200,25017361300","0.02,0.32,0.01,0.01","0.23,0.32,0.22,0.23",130333,3,29,POINT (217174.9959999993 912498.4505000003),"76,62"
7384,LYNN,Boston St @ Winnepurkit Ave,"25009208300,25009208102,25009205700,25009205600,25009208200,25009208101","0.04,0.04,0.46,0.36,0.02,0.07","0.14,0.09,0.31,0.25,0.03,0.07",68772,2,214,POINT (242218.1090999991 912499.1251000017),426
7445,LYNN,Boston St @ Winnepurkit Ave,"25009208300,25009208102,25009205700,25009205600,25009208200,25009208101","0.04,0.04,0.46,0.37,0.02,0.07","0.14,0.08,0.32,0.25,0.03,0.07",68819,2,216,POINT (242225.4327000007 912502.4387000017),426
8445,LEXINGTON,Bedford St @ Ledgelawn Ave,"25017358700,25017358600","0.01,0.23","0.03,0.97",186182,3,123,POINT (221361.5544999987 912511.9094999991),62
7383,LYNN,Boston St @ Northside Ave,"25009208300,25009208102,25009205800,25009205700,25009205600,25009208200,25009208101","0.02,0.03,0.04,0.56,0.38,0.00,0.05","0.09,0.08,0.02,0.38,0.26,0.00,0.05",68574,2,244,POINT (242374.9609000012 912515.8374000005),426
7446,LYNN,Boston St @ Southside Ave,"25009208300,25009208102,25009205800,25009205700,25009205600,25009208200,25009208101","0.02,0.03,0.05,0.56,0.38,0.00,0.05","0.09,0.08,0.02,0.38,0.26,0.00,0.05",68574,2,250,POINT (242382.3616999984 912516.2947000004),426
7382,LYNN,Summer St @ Boston St,"25009208300,25009208102,25009205900,25009205800,25009205700,25009205600,25009208101","0.01,0.03,0.03,0.18,0.61,0.36,0.02","0.04,0.07,0.01,0.08,0.42,0.24,0.02",68801,2,326,POINT (242542.2386000007 912523.2707000002),426
94322,LYNN,Pleasant @ Tremont St,"25009207200,25009207100,25009207000,25009206900,25009206800,25009206200,25009206100,25009206000,25009205500","0.14,0.01,0.98,0.34,0.47,0.32,0.91,0.11,0.02","0.16,0.00,0.36,0.09,0.11,0.08,0.14,0.02,0.01",31773,1,1605,POINT (245121.7959999964 912523.321800001),"429,436,435"
14748,LYNN,Lynn Commuter Rail Busway,"25009207200,25009207000,25009206900,25009206800,25009206700,25009206200,25009206100","0.02,0.78,0.83,0.73,0.23,0.32,0.41","0.02,0.29,0.22,0.17,0.06,0.08,0.06",30012,0,1841,POINT (245564.5148999989 912523.5560000017),"459,436,455,429,439,435,426,442,456,449,448,441"
9080,MELROSE,Porter St @ Moreland Rd,"25009208400,25017336300,25017336200","0.01,0.09,0.64","0.04,0.19,0.77",128544,3,522,POINT (236911.4783999994 912527.5333000012),131
16653,LYNN,Market St @ Commuter Rail,"25009207200,25009207000,25009206900,25009206800,25009206700,25009206200,25009206100","0.04,0.85,0.73,0.68,0.12,0.37,0.56","0.05,0.31,0.19,0.16,0.03,0.09,0.09",30312,0,1809,POINT (245458.5842999965 912535.9569000006),"459,436,455,435,426,442,441"
9081,MELROSE,Porter St @ East St,"25009208400,25017336300,25017336200","0.01,0.09,0.61","0.07,0.19,0.74",127758,3,501,POINT (236973.5984999985 912541.0533000007),131
4524,LYNN,760 Western Ave,"25009207200,25009207100,25009207000,25009206100,25009206000,25009205900,25009205800,25009205700,25009205500","0.14,1.00,0.16,0.16,0.88,0.54,0.65,0.01,0.01","0.17,0.18,0.06,0.03,0.13,0.16,0.27,0.00,0.01",53548,2,1756,POINT (243898.195100002 912544.7179999985),"450,459,455,434,426,442,424,456,441"
9116,WINCHESTER,Main St opp Hemmingway St,"25017338300,25017338200,25017333100,25017333300,25017333200,25017333400","0.22,0.62,0.00,0.21,0.00,0.00","0.24,0.53,0.00,0.22,0.00,0.00",110050,2,276,POINT (229295.7851999998 912546.8473000005),134
6948,WINCHESTER,Main St @ Hemingway St,"25017338300,25017338200,25017333100,25017333300,25017333200,25017333400","0.21,0.61,0.00,0.22,0.00,0.00","0.24,0.52,0.00,0.23,0.01,0.00",109285,2,275,POINT (229280.9721999988 912560.9695999995),134
4487,LYNN,743 Western Ave,"25009207200,25009207100,25009207000,25009206100,25009206000,25009205900,25009205800,25009205700,25009205500","0.14,1.00,0.17,0.20,0.90,0.56,0.63,0.00,0.01","0.16,0.18,0.06,0.03,0.13,0.17,0.26,0.00,0.01",53784,2,1786,POINT (243920.4078999981 912562.7353000008),"450,459,436,455,434,426,442,424,441"
6774,LYNN,Market St @ Munroe St,"25009207200,25009207000,25009206900,25009206800,25009206700,25009206200,25009206100","0.04,0.87,0.68,0.68,0.10,0.43,0.64","0.05,0.32,0.18,0.16,0.03,0.10,0.10",30601,0,1856,POINT (245420.5715999976 912565.3986999989),"429,436,435"
7555,SAUGUS,Vine St @ Talbot St,"25009208300,25009208400,25009208200","0.08,0.02,0.36","0.30,0.14,0.56",77358,2,156,POINT (239579.9025000036 912566.1501999982),430
4451,LYNN,N Common St @ Western Ave,"25009207200,25009207100,25009207000,25009206100,25009206000,25009205900,25009205800,25009205700,25009205500","0.13,1.00,0.20,0.31,0.94,0.55,0.57,0.00,0.02","0.15,0.18,0.07,0.05,0.14,0.16,0.23,0.00,0.01",52485,2,1841,POINT (243976.5417999998 912586.2855000012),"459,436,455,426,442,441"
4525,LYNN,S Common St @ Elm St,"25009207200,25009207100,25009207000,25009206100,25009206000,25009205900,25009205800,25009205500","0.14,0.98,0.24,0.43,0.97,0.47,0.50,0.02","0.17,0.18,0.09,0.07,0.14,0.14,0.20,0.01",50337,2,1851,POINT (244054.4491999969 912592.0839000009),"459,455,426,442,456,441"
66731,LYNN,Oxford St @ Market St,"25009207200,25009207000,25009206900,25009206800,25009206700,25009206200,25009206100,25009205500","0.04,0.88,0.65,0.68,0.09,0.48,0.70,0.00","0.05,0.32,0.17,0.16,0.02,0.12,0.11,0.00",31006,1,1901,POINT (245395.3955999985 912592.8330999985),429
6230,SAUGUS,Central St @ Jasper St,"25009208300,25009208200","0.09,0.43","0.34,0.66",72693,2,173,POINT (240336.4794000015 912593.6075999998),"428,430"
1680,WOBURN,Cambridge Rd opp Parker St,"25017333100,25017333200,25017338400","0.26,0.04,0.00","0.91,0.07,0.01",93339,2,55,POINT (226810.2858000025 912597.7151999995),350
7525,SAUGUS,Vine St @ Talbot St,"25009208300,25009208400,25009208200","0.09,0.02,0.35","0.32,0.13,0.54",77250,2,155,POINT (239581.0741000026 912598.9600000009),"429,430"
6821,LYNN,170 S Common St,"25009207200,25009207100,25009207000,25009206100,25009206000,25009205900,25009205800,25009205500","0.17,0.90,0.35,0.64,1.00,0.29,0.34,0.05","0.20,0.16,0.13,0.10,0.15,0.09,0.14,0.04",46187,2,1821,POINT (244243.4425999969 912599.3511999995),"459,455,426,442,456,441"
4486,LYNN,Western Ave @ Market Square,"25009207200,25009207100,25009207000,25009206100,25009206000,25009205900,25009205800,25009205700,25009205500","0.12,1.00,0.19,0.30,0.94,0.58,0.57,0.00,0.02","0.14,0.18,0.07,0.05,0.14,0.17,0.23,0.00,0.01",52867,2,1843,POINT (243963.4781000018 912600.3213),"450,424,434"
6822,LYNN,S Common St @ Huss Ct,"25009207200,25009207100,25009207000,25009206200,25009206100,25009206000,25009205900,25009205800,25009205500","0.17,0.80,0.49,0.01,0.85,1.00,0.17,0.21,0.08","0.20,0.14,0.18,0.00,0.13,0.15,0.05,0.09,0.06",42636,2,1810,POINT (244395.7326000035 912612.2666000016),"459,455,426,442,456,441"
49909,WOBURN,6 Pine St opp Walnut Hill Pk,"25017333502,25017333501,25017333400","0.18,0.17,0.18","0.12,0.43,0.45",95691,2,92,POINT (230235.0376999974 915456.7793999985),354
49833,WOBURN,Pine St @ Walnut Hill Pk,"25017333502,25017333501,25017333400","0.16,0.17,0.19","0.11,0.41,0.47",95571,2,92,POINT (230269.9817000031 915460.0943000019),354
7203,LYNN,Broadway @ Pendexter St,"25009205500,25009205400,25009205300,25009205200,25009205100","0.01,0.01,0.59,0.28,0.04","0.01,0.03,0.72,0.20,0.03",91131,2,319,POINT (244462.5107000023 915484.2329999991),435
6159,SALEM,Loring Ave @ Chandler Rd,"25009203100,25009202200,25009202101,25009204102,25009202102","0.07,0.03,0.06,0.52,0.04","0.14,0.05,0.05,0.70,0.06",91644,2,335,POINT (249446.4817999974 915488.3691999987),"459,455"
6124,SALEM,Loring Ave @ Intervale Rd,"25009203100,25009202200,25009202101,25009204102,25009202102","0.08,0.03,0.05,0.53,0.04","0.16,0.05,0.04,0.71,0.05",92663,2,342,POINT (249481.9847000018 915529.1037000008),"459,455"
4541,LYNN,Western Ave @ Buchanan Circle,"25009206400,25009205100,25009204701,25009202102","0.06,0.61,0.08,0.08","0.03,0.58,0.28,0.11",82090,2,395,POINT (246270.9135999978 915532.5390999988),"450,456"
9245,WAKEFIELD,Main St opp Meriam St,"25017335301,25017335400,25017335100,25017337101,25017335200","0.33,0.12,0.00,0.07,0.15","0.46,0.22,0.00,0.05,0.26",94687,2,295,POINT (235415.9258999974 915537.0595999993),"136,137"
7355,LYNN,155 Lynnfield St,"25009205400,25009205300,25009205200","0.08,0.51,0.03","0.35,0.62,0.02",102602,2,158,POINT (243748.7695000023 915548.6403999999),"436,434"
7324,LYNN,153 Lynnfield St,"25009205400,25009205300,25009205200","0.08,0.51,0.03","0.36,0.62,0.02",102663,2,158,POINT (243743.4748999998 915552.0012000017),"436,434"
8867,WOBURN,Main St @ Charles Gardner Ln,"25017333502,25017333200,25017333501","0.45,0.00,0.28","0.32,0.00,0.68",97236,2,94,POINT (228511.3994000033 915553.9715000018),134
9130,WOBURN,Main St @ Page Pl,"25017333502,25017333200,25017333501","0.45,0.00,0.28","0.32,0.00,0.68",97236,2,94,POINT (228511.3994000033 915553.9715000018),134
9185,WAKEFIELD,Main St @ Meriam St,"25017335301,25017335400,25017335100,25017337101,25017335200","0.34,0.12,0.00,0.06,0.15","0.47,0.21,0.00,0.05,0.27",94446,2,299,POINT (235418.5725999996 915557.0753999986),"136,137"
6160,SALEM,Opp 494 Loring Ave,"25009203100,25009202200,25009202101,25009204102,25009202102","0.09,0.02,0.04,0.53,0.03","0.17,0.04,0.03,0.71,0.04",92651,2,334,POINT (249511.0438999981 915561.5533000007),"459,455"
4472,LYNN,Western Ave opp Buchanan Circle,"25009206400,25009205100,25009204701,25009202102","0.05,0.57,0.09,0.08","0.02,0.54,0.32,0.12",81516,2,374,POINT (246303.3709999993 915574.123300001),"450,456"
4789,MARBLEHEAD,Humphrey St @ Glendale Rd,"25009203100,25009204102","0.53,0.00","1.00,0.00",159875,3,247,POINT (250943.5860000029 915578.6944000013),"449,442,441,448"
4851,MARBLEHEAD,Humphrey St opp Glendale Rd,25009203100,0.53,1.00,159875,3,247,POINT (250959.7805999964 915595.2919999994),"449,442,441,448"
6863,LYNN,Broadway @ Warwick St,"25009210500,25009205400,25009205300,25009205200,25009205100,25009210600","0.00,0.00,0.62,0.22,0.06,0.00","0.00,0.02,0.76,0.16,0.06,0.01",92742,2,299,POINT (244506.5907000005 915597.8493000008),435
17325,LYNN,Lynnfield St @ St Marys Cemetery,"25009205400,25009205300,25009205200","0.09,0.47,0.00","0.43,0.57,0.00",104108,2,134,POINT (243657.1917999983 915606.8084999993),"436,434"
17354,LYNN,Lynnfield St @ St Marys Cemetery,"25009205400,25009205300,25009205200","0.09,0.47,0.00","0.43,0.57,0.00",104108,2,134,POINT (243657.1917999983 915606.8084999993),"436,434"
18249,BURLINGTON,Burlington Mall Rd @ Marriott Hotel,"25017332400,25017332200","0.14,0.06","0.76,0.24",95222,2,46,POINT (224915.4654999971 915614.8539999984),"351,350"
7202,LYNN,Broadway @ Jeness St,"25009210500,25009205400,25009205300,25009205200,25009205100,25009210600","0.00,0.00,0.63,0.20,0.06,0.01","0.00,0.02,0.77,0.14,0.06,0.01",93544,2,294,POINT (244508.4636000022 915630.2069000006),435
49807,BURLINGTON,24 Fourth Ave,"25017332400,25017332300","0.15,0.07","0.81,0.19",93133,2,38,POINT (222604.9544999972 915666.560899999),351
50944,BURLINGTON,23 Fourth Ave,"25017332400,25017332300","0.15,0.07","0.81,0.19",93133,2,38,POINT (222604.9544999972 915666.560899999),351
1691,BURLINGTON,Cambridge St @ Burlington Mall Rd,"25017332400,25017332200","0.10,0.13","0.51,0.49",97395,2,59,POINT (225258.2128000036 915666.9945),"350,354"
6123,SALEM,446 Loring Ave,"25009203100,25009202200,25009202101,25009204102,25009202102","0.12,0.01,0.02,0.55,0.01","0.21,0.02,0.01,0.73,0.02",93589,2,336,POINT (249609.0468000025 915672.1878000014),"459,455"
6161,SALEM,Opp 446 Loring Ave,"25009203100,25009202200,25009202101,25009204102,25009202102","0.12,0.01,0.01,0.55,0.01","0.22,0.02,0.01,0.73,0.02",94252,2,334,POINT (249614.9221000001 915678.4268999994),"459,455"
7883,BEDFORD,South Rd @ Great Rd,"25017359100,25017359300","0.04,0.07","0.30,0.70",131767,3,20,POINT (218163.3747999966 915707.7503000014),62
8466,BEDFORD,South Rd @ Great Rd,"25017359100,25017359300","0.04,0.07","0.30,0.70",131767,3,20,POINT (218163.3747999966 915707.7503000014),62
8240,BURLINGTON,Cambridge St @ Burlington Mall Rd,"25017332400,25017332200","0.10,0.12","0.53,0.47",97221,2,56,POINT (225212.9506999999 915718.7815000005),"350,352"
4850,MARBLEHEAD,Humphrey St opp Sevinor Rd,"25009203200,25009203100","0.02,0.51","0.04,0.96",157518,3,243,POINT (251196.7928000018 915725.6169999987),"449,442,441,448"
4790,MARBLEHEAD,Humphrey St @ Sevinor Rd,"25009203200,25009203100","0.02,0.51","0.04,0.96",157518,3,243,POINT (251201.5772999972 915729.1928000003),"449,442,441,448"
25988,STONEHAM,Main St @ Collincote St,"25017337201,25017337300,25017337101,25017337202","0.54,0.01,0.10,0.33","0.43,0.02,0.08,0.47",93084,2,158,POINT (232858.936999999 915734.2503999993),"325,132"
16683,LYNN,Broadway @ Mayfair St,"25009210500,25009205400,25009205300,25009205200,25009205100,25009210600","0.01,0.00,0.65,0.13,0.06,0.02","0.01,0.01,0.79,0.10,0.05,0.03",94323,2,268,POINT (244500.2802999988 915735.0188000016),435
7201,LYNN,Broadway opp Mayfair St,"25009210500,25009205400,25009205300,25009205200,25009205100,25009210600","0.01,0.00,0.65,0.12,0.06,0.02","0.02,0.01,0.79,0.09,0.05,0.04",94262,2,263,POINT (244498.3571999967 915754.2366999984),435
9184,WAKEFIELD,Main St opp Green St,"25017335301,25017335400,25017335100,25017337101,25017335200","0.39,0.07,0.01,0.02,0.17","0.54,0.12,0.02,0.01,0.31",92521,2,303,POINT (235456.3024000004 915765.2417000011),"136,137"
15990,STONEHAM,159 Main St opp Collincote St,"25017337201,25017337300,25017337101,25017337202","0.54,0.01,0.09,0.34","0.43,0.02,0.06,0.49",93393,2,159,POINT (232842.999499999 915765.5003000014),"325,132"
7326,LYNN,Lynnfield St opp Great Woods Rd,"25009205400,25009205300","0.13,0.32","0.61,0.39",105558,2,101,POINT (243427.7030000016 915768.0003999993),"436,434"
9246,WAKEFIELD,Main St @ Green St,"25017335301,25017335400,25017335100,25017337101,25017335200","0.39,0.06,0.01,0.02,0.17","0.54,0.11,0.02,0.01,0.31",92318,2,299,POINT (235455.0020999983 915771.7210000008),"136,137"
7354,LYNN,Lynnfield St @ Great Woods Rd,"25009205400,25009205300","0.13,0.31","0.62,0.38",105638,2,98,POINT (243412.4843000025 915780.8126999997),"436,434"
