,Unnamed: 0,STOP_ID,STOP_NAME,TOWN,TOWN_ID,TRACT_ID,income,income_level
6265,6265,7204,Broadway @ Pickering Terr,LYNN,163,205300,100644,2
6266,6266,4852,Humphrey St @ Charlotte Rd,MARBLEHEAD,168,203100,159875,3
6267,6267,8465,South Rd @ Crescent Ave,BEDFORD,23,359300,134602,3
6268,6268,7356,126 Lynnfield St,LYNN,163,205300,100644,2
6269,6269,4788,Humphrey St @ Hereford Rd,MARBLEHEAD,168,203100,159875,3
6270,6270,7884,South Rd opp Crescent Ave,BEDFORD,23,359300,134602,3
6271,6271,67202,Saugus Plaza @ Modells,SAUGUS,262,208400,105538,2
6272,6272,9158,Riverside Ave @ Locust St,MEDFORD,176,339802,90750,2
6273,6273,17774,1045 Trapelo Rd @ Sovereign Bank,WALTHAM,308,368101,111113,2
6274,6274,5399,Main St @ Prescott St,EVERETT,93,342300,66639,2
6275,6275,49164,400 Riverside Ave opp Linden St,MEDFORD,176,339802,90750,2
6276,6276,5053,Hancock St @ Broadway,EVERETT,93,342400,58243,2
6277,6277,9160,Riverside Ave @ Commercial St,MEDFORD,176,339802,90750,2
6278,6278,9163,Riverside Ave opp Commercial St,MEDFORD,176,339802,90750,2
6279,6279,9159,Riverside Ave @ Hall St,MEDFORD,176,339802,90750,2
6280,6280,9164,Riverside Ave opp Hall St,MEDFORD,176,339802,90750,2
6281,6281,5713,Broadway opp Central Ave,REVERE,248,170601,66026,2
6282,6282,9157,Riverside Ave @ Rockwell Ave,MEDFORD,176,339802,90750,2
6283,6283,2280,Massachusetts Ave @ Wyman St,ARLINGTON,10,356701,92072,2
6284,6284,12649,Broadway @ Tufts St,ARLINGTON,10,356300,82839,2
6285,6285,23536,Pleasant St @ Irving St,ARLINGTON,10,356702,109783,2
6286,6286,12642,Broadway @ Tufts St,ARLINGTON,10,356300,82839,2
6287,6287,2376,Boston Ave @ Winthrop St,MEDFORD,176,339500,85852,2
6288,6288,2262,Massachusetts Ave @ Wyman Terr,ARLINGTON,10,356701,92072,2
6289,6289,9165,350 Riverside Ave,MEDFORD,176,339802,90750,2
6290,6290,5763,Broadway opp Fernwood Ave,REVERE,248,170100,58813,2
6291,6291,2410,Boston Ave @ Winthrop St,MEDFORD,176,339500,85852,2
6292,6292,8923,Smith St @ Loretta Rd,WALTHAM,308,368101,111113,2
6293,6293,9038,Middlesex Ave @ First St,MEDFORD,176,339801,91811,2
6294,6294,5589,Washington Ave @ Prospect Ave,CHELSEA,57,160602,62960,2
6295,6295,5632,Washington Ave @ Columbus St,CHELSEA,57,160602,62960,2
6296,6296,5538,Park Ave @ Allston St,REVERE,248,170100,58813,2
6297,6297,2201,West Service Rd @ Cedar St,ARLINGTON,10,356602,129408,3
6298,6298,5410,Main St @ Dyer Ave,EVERETT,93,342300,66639,2
6299,6299,9049,Middlesex Ave @ First St,MEDFORD,176,339801,91811,2
6300,6300,7775,Trapelo Rd @ Leitha Dr,WALTHAM,308,368101,111113,2
6301,6301,7781,Smith St opp Loretta Rd,WALTHAM,308,368101,111113,2
6302,6302,8929,Trapelo Rd @ Hardy Pond Rd,WALTHAM,308,368101,111113,2
6303,6303,5035,55 George St opp Wedgemere Rd,MEDFORD,176,339500,85852,2
6304,6304,9156,Riverside Ave @ Light Guard Dr,MEDFORD,176,339802,90750,2
6305,6305,5039,George St @ Wedgemere Rd,MEDFORD,176,339500,85852,2
6306,6306,5291,Main St @ George St,MEDFORD,176,339500,85852,2
6307,6307,5316,Main St opp George St,MEDFORD,176,339500,85852,2
6308,6308,5569,Ferry St @ Clarence St,EVERETT,93,342101,46250,2
6309,6309,24716,VFW Pkwy opp Wonderland Market Place,REVERE,248,170501,45000,2
6310,6310,5539,Park Ave @ Cambridge St,REVERE,248,170100,58813,2
6311,6311,7776,Trapelo Rd @ Sheffield Rd,WALTHAM,308,368101,111113,2
6312,6312,8646,Massachusetts Ave @ Gibson Rd,LEXINGTON,155,358100,175313,3
6313,6313,5527,Eastern Ave @ Broadway,MALDEN,165,341901,73516,2
6314,6314,6262,Washington Ave opp Brookdale St,REVERE,248,170300,72584,2
6315,6315,6612,Castle Rd @ Ward Rd,NAHANT,196,201100,90741,2
6316,6316,8316,Fellsway W @ Fulton Springs Rd,MEDFORD,176,339100,90433,2
6317,6317,6645,Nahant Rd @ Castle Rd,NAHANT,196,201100,90741,2
6318,6318,5477,1236 Eastern Ave,MALDEN,165,341901,73516,2
6319,6319,5528,Opp 1236 Eastern Ave,MALDEN,165,341901,73516,2
6320,6320,9216,Main St @ Mountain Ave,MALDEN,165,341300,45689,2
6321,6321,7414,Squire Rd @ Super Stop + Shop,REVERE,248,170300,72584,2
6322,6322,5461,Salem St @ Harding Ave,MALDEN,165,341500,63125,2
6323,6323,9213,Main St @ Mountain Ave,MALDEN,165,341300,45689,2
6324,6324,7415,Squire Rd @ Showcase Cinema,REVERE,248,170300,72584,2
6325,6325,5442,Salem St @ Pierce St,MALDEN,165,341500,63125,2
6326,6326,45151,107 Salem Tnpk,REVERE,248,170300,72584,2
6327,6327,8645,Massachusetts Ave @ Independence Ave,LEXINGTON,155,358100,175313,3
6328,6328,5476,1332 Eastern Ave opp Prentiss St,MALDEN,165,341901,73516,2
6329,6329,5529,Eastern Ave @ Prentiss St,MALDEN,165,341901,73516,2
6330,6330,6310,Playstead Rd @ Winthrop St - W Medford Sq,MEDFORD,176,339200,139516,3
6331,6331,5462,Salem St @ Cross St,MALDEN,165,341800,35977,1
6332,6332,5078,Clifton St @ Highland Ave,MALDEN,165,341101,89145,2
6333,6333,5441,Salem St @ Granville AVe,MALDEN,165,341800,35977,1
6334,6334,5475,1388 Eastern Ave opp Bellvale St,MALDEN,165,341901,73516,2
6335,6335,5530,Eastern Ave @ Bellvale St,MALDEN,165,341901,73516,2
6336,6336,9145,Winthrop St @ Playstead Rd,MEDFORD,176,339100,90433,2
6337,6337,16310,Playstead Rd @ Winthrop St,MEDFORD,176,339200,139516,3
6338,6338,5066,Clifton St @ Dexter St,MALDEN,165,341101,89145,2
6339,6339,5077,Clifton St @ Dexter St,MALDEN,165,341101,89145,2
6340,6340,5440,468 Salem St opp Dell St,MALDEN,165,341800,35977,1
6341,6341,5474,Eastern Ave @ Clapp St,MALDEN,165,341901,73516,2
6342,6342,8692,Winthrop St @ Playstead Rd,MEDFORD,176,339100,90433,2
6343,6343,5531,Eastern Ave @ Cleveland St,MALDEN,165,341901,73516,2
6344,6344,5463,Salem St @ Dell St,MALDEN,165,341700,68526,2
6345,6345,8591,Massachusetts Ave @ Independence Ave,LEXINGTON,155,358100,175313,3
6346,6346,7961,Forest St @ Heard Rd,ARLINGTON,10,356500,110313,2
6347,6347,5076,Clifton St @ Kernwood St,MALDEN,165,341101,89145,2
6348,6348,5067,Clifton St @ Cedar St,MALDEN,165,341102,52850,2
6349,6349,5473,Eastern Ave @ Lynn St,MALDEN,165,341901,73516,2
6350,6350,5532,Eastern Ave @ Lynn St,MALDEN,165,341901,73516,2
6351,6351,5068,Summer St @ Clifton St,MALDEN,165,341102,52850,2
6352,6352,6771,Washington St @ Essex St,LYNN,163,206100,29452,0
6353,6353,4484,Western Ave @ Park St,LYNN,163,206000,43646,2
6354,6354,7573,Central St opp Parker St,SAUGUS,262,208300,78457,2
6355,6355,6754,Myrtle St @ Florence St,LYNN,163,205700,81250,2
6356,6356,7505,Summer St opp Parker St,SAUGUS,262,208300,78457,2
6357,6357,14752,Lewis St @ Basset St,LYNN,163,206600,43261,2
6358,6358,7586,Main St @ Rt 1 Ramp,SAUGUS,262,208400,105538,2
6359,6359,4890,Lewis St @ Autumn St,LYNN,163,206600,43261,2
6360,6360,6686,Boston St @ N Federal St,LYNN,163,206000,43646,2
6361,6361,6760,Boston St @ Federal St,LYNN,163,206000,43646,2
6362,6362,6692,Myrtle St @ Woodbine St,LYNN,163,205700,81250,2
6363,6363,4753,Lewis St @ Aubrey Terr,LYNN,163,206600,43261,2
6364,6364,9196,910 Main St,MELROSE,178,336100,107083,2
6365,6365,9118,Main St @ Cranes Ct,WOBURN,347,333300,70880,2
6366,6366,6685,Boston St @ Moulton St,LYNN,163,205900,74167,2
6367,6367,9233,Main St @ Green St,MELROSE,178,336100,107083,2
6368,6368,6761,Boston St @ Mall St,LYNN,163,206000,43646,2
6369,6369,6830,Union St @ Silsbee St,LYNN,163,206800,27036,0
6370,6370,6684,Boston St @ Grove St,LYNN,163,206000,43646,2
6371,6371,6749,Holyoke St @ Thorpe Rd,LYNN,163,205600,42417,2
6372,6372,75731,Central St @ Prospect St,SAUGUS,262,208300,78457,2
6373,6373,4888,Lewis St @ Burrill Ave,LYNN,163,206600,43261,2
6374,6374,6697,Holyoke St opp Thorpe Rd,LYNN,163,205600,42417,2
6375,6375,7504,32 Summer St opp Prospect St,SAUGUS,262,208300,78457,2
6376,6376,4754,Lewis St @ Blaisdell Terr,LYNN,163,206600,43261,2
6377,6377,6677,Franklin St @ Laighton St,LYNN,163,206100,29452,0
6378,6378,7587,190 Main St,SAUGUS,262,208400,105538,2
6379,6379,7481,Opp 190 Main St,SAUGUS,262,208400,105538,2
6380,6380,6702,Kings Hill Dr @ Nottingham Ct,LYNN,163,205600,42417,2
6381,6381,7310,Franklin St @ Baker St,LYNN,163,206100,29452,0
6382,6382,4887,Lewis St. @ Wardwell Ave.,LYNN,163,206600,43261,2
6383,6383,6831,Union St @ Smith St,LYNN,163,206800,27036,0
6384,6384,8248,Cambridge Rd @ Russell St,WOBURN,347,333100,93343,2
6385,6385,1683,Cambridge Rd @ Russell St,WOBURN,347,333100,93343,2
6386,6386,7234,Union St @ Joyce St,LYNN,163,206800,27036,0
6387,6387,82471,Russell St @ Cambridge St,WOBURN,347,333100,93343,2
6388,6388,4755,Lewis St @ Ocean St,LYNN,163,206600,43261,2
6389,6389,9076,Franklin St @ Albion St,MELROSE,178,336100,107083,2
6390,6390,4483,Western Ave @ Congress St,LYNN,163,206100,29452,0
6391,6391,4530,Western Ave @ Brimblecom St,LYNN,163,206100,29452,0
6392,6392,49927,Lexington St @ Russell St,WOBURN,347,333100,93343,2
6393,6393,6742,Kings Hill Dr @ Magner Rd,LYNN,163,205600,42417,2
6394,6394,6122,Loring Ave @ Riverview St,SALEM,258,204102,73006,2
6395,6395,6162,Loring Ave opp Riverview St,SALEM,258,204102,73006,2
6396,6396,4791,Humphrey St @ Sheldon Rd,MARBLEHEAD,168,203100,159875,3
6397,6397,4849,Humphrey St @ Birch St,MARBLEHEAD,168,203100,159875,3
6398,6398,8866,Main St @ Eaton Ave,WOBURN,347,333501,102500,2
6399,6399,4543,Highland Ave @ Wyman Ave,SALEM,258,204701,69244,2
6400,6400,7882,Springs Rd @ Hancock St,BEDFORD,23,359300,134602,3
6401,6401,8467,Springs Rd @ Hancock St,BEDFORD,23,359300,134602,3
6402,6402,6121,Loring Ave opp Leggs Hill Rd,SALEM,258,204102,73006,2
6403,6403,6163,Loring Ave @ Leggs Hill Rd,SALEM,258,204102,73006,2
6404,6404,7353,Lynnfield St @ Verdmont Ave,LYNN,163,205300,100644,2
6405,6405,4848,Humphrey St @ Laurel St,MARBLEHEAD,168,203100,159875,3
6406,6406,7265,Broadway @ Commonwealth Rd,LYNN,163,205300,100644,2
6407,6407,4792,Humphrey St @ Countryside Ln,MARBLEHEAD,168,203100,159875,3
6408,6408,7327,Lynnfield St @ Kernwood Dr,LYNN,163,205300,100644,2
6409,6409,41692,82 Cambridge St,BURLINGTON,48,332200,101828,2
6410,6410,7200,Broadway opp Commonwealth Rd,LYNN,163,205300,100644,2
6411,6411,18239,Cambridge St @ Arlington Rd,BURLINGTON,48,332400,93136,2
6412,6412,8468,Springs Rd @ Hillside Ave,BEDFORD,23,359300,134602,3
6413,6413,7881,Springs Rd opp Hillside Ave,BEDFORD,23,359300,134602,3
6414,6414,8865,Main St opp Capozzi Cir,WOBURN,347,333501,102500,2
6415,6415,7266,Broadway @ Broadway Circle,LYNN,163,205300,100644,2
6416,6416,14470,Highland Ave @ Walmart,SALEM,258,204701,69244,2
6417,6417,9247,Main St @ Charles St,WAKEFIELD,305,335301,84863,2
6418,6418,6164,Loring Ave @ Lincoln Rd,SALEM,258,204102,73006,2
6419,6419,49902,295 Washington St,WOBURN,347,333400,91756,2
6420,6420,4847,Humphrey St @ Lafayette St,MARBLEHEAD,168,203100,159875,3
6421,6421,7267,44 Broadway,LYNN,163,205300,100644,2
6422,6422,6120,Loring Ave opp Lincoln Rd,SALEM,258,204102,73006,2
6423,6423,9183,Main St opp Charles St,WAKEFIELD,305,335301,84863,2
6424,6424,4793,Humphrey St @ Lafayette St,MARBLEHEAD,168,203100,159875,3
6425,6425,25989,Redstone Shopping Center Access Rd,STONEHAM,284,337202,102775,2
6426,6426,49999,400 W Cummings Pk,WOBURN,347,333501,102500,2
6427,6427,4544,Highland Ave opp Walmart,SALEM,258,204701,69244,2
6428,6428,7328,Lynnfield St opp Trevett Ave,LYNN,163,205400,108700,2
6429,6429,15989,Redstone Shopping Center,STONEHAM,284,337202,102775,2
6430,6430,7352,Lynnfield St @ Trevett Ave,LYNN,163,205400,108700,2
6431,6431,4794,Pleasant St @ Smith St,MARBLEHEAD,168,203100,159875,3
6432,6432,4846,Pleasant St @ Baldwin Rd,MARBLEHEAD,168,203200,100958,2
6433,6433,74910,Farm St @ Nahant St - Wakefield HS,WAKEFIELD,305,335301,84863,2
6434,6434,2202,West Service Rd @ St Pauls Church,ARLINGTON,10,356500,110313,2
6435,6435,5034,George St @ Main St,MEDFORD,176,339500,85852,2
6436,6436,5040,George St @ Main St,MEDFORD,176,339500,85852,2
6437,6437,5583,Park Ave @ S Cambridge St,REVERE,248,170100,58813,2
6438,6438,8928,Trapelo Rd @ Grove Rd,WALTHAM,308,368101,111113,2
6439,6439,5270,Fellsway @ Second St,MEDFORD,176,339802,90750,2
6440,6440,5514,Broadway @ Lexington St,EVERETT,93,342201,59250,2
6441,6441,24717,VFW Pkwy @ Wonderland Market Place,REVERE,248,170501,45000,2
6442,6442,2886,Mystic Ave @ Reardon Rd,MEDFORD,176,339500,85852,2
6443,6443,5398,Main St @ Everett St,EVERETT,93,342300,66639,2
6444,6444,12648,Broadway @ Allen St,ARLINGTON,10,356300,82839,2
6445,6445,9167,Riverside Ave @ Hunewill Ave,MEDFORD,176,339802,90750,2
6446,6446,12643,Broadway @ Allen St,ARLINGTON,10,356300,82839,2
6447,6447,2359,Park Ave @ Cedar Ave,ARLINGTON,10,356601,92865,2
6448,6448,6218,Park Ave @ Cedar Ave,ARLINGTON,10,356601,92865,2
6449,6449,2890,Mystic Ave opp Reardon Rd,MEDFORD,176,339500,85852,2
6450,6450,5274,Fellsway @ Second St,MEDFORD,176,339801,91811,2
6451,6451,5540,Park Ave @ Essex St,REVERE,248,170100,58813,2
6452,6452,5582,290 Park Ave opp Essex St,REVERE,248,170100,58813,2
6453,6453,5633,Washington Ave @ Prospect Ave,CHELSEA,57,160602,62960,2
6454,6454,23535,Pleasant St @ Oak Knoll,ARLINGTON,10,356702,109783,2
6455,6455,5588,Woodlawn Ave @ Washington Ave,CHELSEA,57,160602,62960,2
6456,6456,5554,Elm St @ Ferry St,EVERETT,93,342101,46250,2
6457,6457,9155,Riverside Ave @ Foster Ct,MEDFORD,176,339802,90750,2
6458,6458,9168,Riverside Ave @ Carolina St,MEDFORD,176,339802,90750,2
6459,6459,2411,Boston Ave @ Piggott Rd,MEDFORD,176,339400,90625,2
6460,6460,23533,Pleasant St @ Addison St,ARLINGTON,10,356702,109783,2
6461,6461,2375,Boston Ave @ Hillsdale Rd,MEDFORD,176,339400,90625,2
6462,6462,15038,George St @ Burget Ave,MEDFORD,176,339500,85852,2
6463,6463,8926,Trapelo Rd @ Outlook Rd,WALTHAM,308,368101,111113,2
6464,6464,7778,Trapelo Rd opp Outlook Rd,WALTHAM,308,368101,111113,2
6465,6465,5036,George St @ Marston St,MEDFORD,176,339500,85852,2
6466,6466,45581,Park Ave @ S Genesee St,REVERE,248,170100,58813,2
6467,6467,5837,Proctor Ave @ Broadway,REVERE,248,170200,48250,2
6468,6468,5541,Park Ave @ Genesee St,REVERE,248,170100,58813,2
6469,6469,12376,Winthrop St @ Orchard St,MEDFORD,176,339400,90625,2
6470,6470,5570,Elm St @ Glendale Pk,EVERETT,93,342102,47026,2
6471,6471,45261,133 - 135 American Legion Hwy,REVERE,248,170400,48621,2
6472,6472,2261,Massachusetts Ave @ Avon Pl,ARLINGTON,10,356701,92072,2
6473,6473,2281,Massachusetts Ave @ Franklin St,ARLINGTON,10,356701,92072,2
6474,6474,5051,Hancock St @ Dean St,EVERETT,93,342300,66639,2
6475,6475,5075,Summer St @ Clifton St,MALDEN,165,341102,52850,2
6476,6476,9217,Main St @ Park Ave,MALDEN,165,341600,70711,2
6477,6477,5062,Highland Ave @ Pine St,MALDEN,165,341101,89145,2
6478,6478,7413,Beach St @ Hancock Rd,MALDEN,165,341901,73516,2
6479,6479,5464,Salem St @ Branch St,MALDEN,165,341800,35977,1
6480,6480,8691,Washington St @ Clifton St,MALDEN,165,341101,89145,2
6481,6481,7957,Washington St @ Mohawk Rd,ARLINGTON,10,356400,135785,3
6482,6482,5962,Washington St @ Clifton St,MALDEN,165,341101,89145,2
6483,6483,9212,Main St @ Clifton St,MALDEN,165,341600,70711,2
6484,6484,7412,Lynn St @ Beach St,MALDEN,165,341901,73516,2
6485,6485,7962,Forest St @ Hancock St,ARLINGTON,10,356500,110313,2
6486,6486,9026,Salem St @ Rockwell St,MALDEN,165,341700,68526,2
6487,6487,7417,Wesley St @ Lynn St,MALDEN,165,341901,73516,2
6488,6488,5061,Highland Ave @ Wiley St,MALDEN,165,341101,89145,2
6489,6489,5083,617 Highland Ave,MALDEN,165,341101,89145,2
6490,6490,8317,Fellsway W @ Foss St,MEDFORD,176,339100,90433,2
6491,6491,54651,627 Salem St,MALDEN,165,341800,35977,1
6492,6492,6283,Beach St @ Lawrence St,MALDEN,165,341902,72635,2
6493,6493,8592,Massachusetts Ave @ Locust Ave,LEXINGTON,155,358100,175313,3
6494,6494,6961,Winthrop St opp Winford Way,MEDFORD,176,339200,139516,3
6495,6495,8644,Massachusetts Ave @ Locust Ave,LEXINGTON,155,358100,175313,3
6496,6496,9101,Winthrop St @ Winford Way,MEDFORD,176,339200,139516,3
6497,6497,9025,Salem St @ Lebanon St,MALDEN,165,341800,35977,1
6498,6498,5436,Lebanon St @ Salem St,MALDEN,165,341700,68526,2
6499,6499,9060,Salem St @ Maplewood St,MALDEN,165,341800,35977,1
6500,6500,5084,Highland Ave @ Glenwood St,MALDEN,165,341102,52850,2
6501,6501,5466,Lebanon St @ Salem St,MALDEN,165,341700,68526,2
6502,6502,8632,Marrett Rd @ Spring St,LEXINGTON,155,358300,164514,3
6503,6503,7418,Lynn St opp Revere St,MALDEN,165,341902,72635,2
6504,6504,5993,Washington St @ Francis St,MALDEN,165,341101,89145,2
6505,6505,8605,Marrett Rd opp Spring St,LEXINGTON,155,358300,164514,3
6506,6506,5963,Washington St opp Francis St,MALDEN,165,341101,89145,2
6507,6507,7960,Forest St @ Thomas St,ARLINGTON,10,356400,135785,3
6508,6508,9061,Salem St @ Spruce St,MALDEN,165,341700,68526,2
6509,6509,9024,769 Salem St,MALDEN,165,341800,35977,1
6510,6510,7411,Lynn St @ Oliver St,MALDEN,165,341902,72635,2
6511,6511,9023,Salem St @ Stanton St,MALDEN,165,341700,68526,2
6512,6512,49061,Salem St @ Church St,MALDEN,165,341700,68526,2
6513,6513,8269,Mystic St @ Old Mystic St - Arlington Line,ARLINGTON,10,356400,135785,3
6514,6514,9021,Salem St @ Home St - Broadway Sq,MALDEN,165,341800,35977,1
6515,6515,9340,Hunting St @ Coleman St,MALDEN,165,341902,72635,2
6516,6516,7241,182 Washigton St,LYNN,163,206100,29452,0
6517,6517,5930,Franklin St @ Pratt St,MELROSE,178,336100,107083,2
6518,6518,4912,260 Humphrey St,SWAMPSCOTT,291,202200,148138,3
6519,6519,6762,Boston St @ Park St,LYNN,163,206000,43646,2
6520,6520,8448,343 Bedford St,LEXINGTON,155,358600,186250,3
6521,6521,6770,165 Washington St,LYNN,163,206100,29452,0
6522,6522,4814,281 Humphrey St,SWAMPSCOTT,291,202200,148138,3
6523,6523,6678,Franklin St @ Lyman St,LYNN,163,205500,50603,2
6524,6524,6832,Union St @ W Green St,LYNN,163,206800,27036,0
6525,6525,5936,Walton Pk @ Orris St,MELROSE,178,336100,107083,2
6526,6526,4813,Opp 174 Humphrey St,SWAMPSCOTT,291,202200,148138,3
6527,6527,6683,Boston St @ New Park St,LYNN,163,205500,50603,2
6528,6528,4916,Humphrey St @ Eastern Ave,SWAMPSCOTT,291,202101,114083,2
6529,6529,4810,Ocean St @ New Ocean St,LYNN,163,206600,43261,2
6530,6530,7575,Central St opp Pleasant St,SAUGUS,262,208300,78457,2
6531,6531,7309,Franklin St @ Albany St,LYNN,163,205500,50603,2
6532,6532,6701,Kings Hill Dr @ Newcastle St,LYNN,163,205600,42417,2
6533,6533,9075,Franklin St @ Ashland St,MELROSE,178,336100,107083,2
6534,6534,6744,Kings Hill Dr @ Newcastle St,LYNN,163,205600,42417,2
6535,6535,6769,Washington St @ Hanover St,LYNN,163,206200,51848,2
6536,6536,7242,Washigton St @ Beacon Hill Ave,LYNN,163,206200,51848,2
6537,6537,6700,O'Callaghan Way @ Kings Hill Dr,LYNN,163,205600,42417,2
6538,6538,4911,Humphrey St @ Greenwood Ave,SWAMPSCOTT,291,202200,148138,3
6539,6539,4815,Humphrey St @ Greenwood Ave,SWAMPSCOTT,291,202200,148138,3
6540,6540,6696,Holyoke St opp Farrell Rd,LYNN,163,205600,42417,2
6541,6541,4915,58 Humphrey St,SWAMPSCOTT,291,202101,114083,2
6542,6542,4909,Humphrey St @ Cedar Hill Terr,SWAMPSCOTT,291,202200,148138,3
6543,6543,4908,508 Humphrey St,SWAMPSCOTT,291,202200,148138,3
6544,6544,7233,Union St @ Union Ct,LYNN,163,206800,27036,0
6545,6545,4816,Humphrey St @ Marshall St,SWAMPSCOTT,291,202200,148138,3
6546,6546,4817,509 Humphrey St,SWAMPSCOTT,291,202200,148138,3
6547,6547,6750,Holyoke St @ Farrell Rd,LYNN,163,205600,42417,2
6548,6548,4811,Opp 58 Humphrey St,SWAMPSCOTT,291,202101,114083,2
6549,6549,4756,New Ocean St @ Ocean St,LYNN,163,206600,43261,2
6550,6550,6833,Union St @ Pinkham St,LYNN,163,206800,27036,0
6551,6551,6746,O'Callaghan Way @ Kings Hill Dr,LYNN,163,205600,42417,2
6552,6552,4907,Humphrey St @ Millett Rd,SWAMPSCOTT,291,202200,148138,3
6553,6553,4818,Humphrey St opp Millett Rd,SWAMPSCOTT,291,202200,148138,3
6554,6554,4913,193 Humphrey St,SWAMPSCOTT,291,202200,148138,3
6555,6555,4886,New Ocean St @ Oneida St,LYNN,163,206600,43261,2
6556,6556,7483,221 Main St,SAUGUS,262,208400,105538,2
6557,6557,7892,Great Rd @ Shopping Center,BEDFORD,23,359100,125152,2
6558,6558,7209,Euclid Ave @ Lakeview Ave,LYNN,163,205300,100644,2
6559,6559,49825,Washington St @ Mill St,WOBURN,347,333400,91756,2
6560,6560,49849,Opp 62 Second Ave,BURLINGTON,48,332400,93136,2
6561,6561,6126,Loring Ave @ Vinnin St,SALEM,258,204102,73006,2
6562,6562,49804,62 Second Ave,BURLINGTON,48,332400,93136,2
6563,6563,7359,Lynnfield St @ Floyd Ave,LYNN,163,205300,100644,2
6564,6564,7320,Lynnfield St opp Floyd Ave,LYNN,163,205300,100644,2
6565,6565,7261,Broadway @ Lynnfield St,LYNN,163,205200,56612,2
6566,6566,8457,Great Rd @ Shopping Center,BEDFORD,23,359100,125152,2
6567,6567,18246,Burlington Mall Rd @ Lahey Clinic Main Entrance,BURLINGTON,48,332400,93136,2
6568,6568,49835,Pine St opp Dale St,WOBURN,347,333400,91756,2
6569,6569,7291,Broadway @ Bacheller St,LYNN,163,205300,100644,2
6570,6570,49908,Pine St @ Dale St,WOBURN,347,333400,91756,2
6571,6571,9186,Opp 830 Main St,WAKEFIELD,305,335301,84863,2
6572,6572,9244,830 Main St,WAKEFIELD,305,335301,84863,2
6573,6573,8868,Main St opp Charles St,WOBURN,347,333502,86053,2
6574,6574,49939,40 Burlington Mall Rd,BURLINGTON,48,332400,93136,2
6575,6575,6157,Loring Ave @ Vinnin St,SALEM,258,204102,73006,2
6576,6576,7208,Euclid Ave @ Peary Ave,LYNN,163,205300,100644,2
6577,6577,25990,Main St @ Elm St,STONEHAM,284,337201,83472,2
6578,6578,4785,Humphrey St @ Rockaway Ave,MARBLEHEAD,168,203100,159875,3
6579,6579,6859,219 Euclid Ave,LYNN,163,205300,100644,2
6580,6580,4858,Humphrey St @ Tufts St,MARBLEHEAD,168,203100,159875,3
6581,6581,7321,Lynnfield St opp Severance St,LYNN,163,205300,100644,2
6582,6582,15988,Main St @ Elm St,STONEHAM,284,337202,102775,2
6583,6583,18251,S Bedford St @ Kimball Ave,BURLINGTON,48,332400,93136,2
6584,6584,49739,S Bedford St opp Kimball Ave,BURLINGTON,48,332400,93136,2
6585,6585,7358,Lynnfield St @ Severance St,LYNN,163,205300,100644,2
6586,6586,4539,Western Ave @ Victory Rd,LYNN,163,205100,88906,2
6587,6587,49830,Bow St @ Salem St,WOBURN,347,333502,86053,2
6588,6588,49943,32 Third Ave,BURLINGTON,48,332400,93136,2
6589,6589,4474,Western Ave opp Victory Rd,LYNN,163,205100,88906,2
6590,6590,49831,Salem St @ Hilltop Terr,WOBURN,347,333502,86053,2
6591,6591,18247,Burlington Mall Rd @ Lahey Clinic 2,BURLINGTON,48,332400,93136,2
6592,6592,7891,Great Rd @ Roberts Dr,BEDFORD,23,359100,125152,2
6593,6593,49911,Salem St @ Sedgewick Pk,WOBURN,347,333502,86053,2
6594,6594,4786,Humphrey St @ Clifton Ave,MARBLEHEAD,168,203100,159875,3
6595,6595,7207,232 Euclid Ave,LYNN,163,205300,100644,2
6596,6596,8458,Great Rd opp Roberts Dr,BEDFORD,23,359100,125152,2
6597,6597,4857,Humphrey St @ Clifton Ave,MARBLEHEAD,168,203100,159875,3
6598,6598,5054,Hancock St @ Glendale Rd,EVERETT,93,342300,66639,2
6599,6599,7779,Trapelo Rd @ Berkley St,WALTHAM,308,368101,111113,2
6600,6600,5542,Park Ave @ Irving St,REVERE,248,170100,58813,2
6601,6601,8925,Trapelo Rd opp Berkley St,WALTHAM,308,368101,111113,2
6602,6602,2324,Park Ave @ Wachusett Ave,ARLINGTON,10,356602,129408,3
6603,6603,5581,Park Ave @ S Irving St,REVERE,248,170100,58813,2
6604,6604,21411,Winthrop St @ Chester Ave,MEDFORD,176,339500,85852,2
6605,6605,7780,Smith St @ Trapelo Rd,WALTHAM,308,368101,111113,2
6606,6606,5490,Broadway @ Raymond St,EVERETT,93,342500,59840,2
6607,6607,2889,Mystic Ave @ Columbia Rd,MEDFORD,176,339500,85852,2
6608,6608,8924,Smith St @ Trapelo Rd,WALTHAM,308,368101,111113,2
6609,6609,5587,60 Woodlawn Ave,CHELSEA,57,160602,62960,2
6610,6610,9154,Riverside Ave @ Maverick St,MEDFORD,176,339802,90750,2
6611,6611,9169,Riverside Ave @ Pembroke St,MEDFORD,176,339802,90750,2
6612,6612,5553,Elm St opp Woodlawn St,EVERETT,93,342101,46250,2
6613,6613,5571,Elm St @ Woodlawn St,EVERETT,93,342102,47026,2
6614,6614,2360,Park Ave opp Wachusett Ave,ARLINGTON,10,356602,129408,3
6615,6615,5411,Main St @ Bradford St,EVERETT,93,342300,66639,2
6616,6616,5397,Main St @ Floyd St,EVERETT,93,342300,66639,2
6617,6617,15778,Ocean Ave @ Chester Ave,REVERE,248,170501,45000,2
