name,lat,lng,vicinity,business_status,permanently_closed ,rating ,user_ratings_total ,source,type
Dine Boston Bar & Grille,42.3700522,-71.0195707,"1 Harborside Drive, East Boston",OPERATIONAL,False,4.1,384,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Dunkin',42.36665720000001,-71.0165164,"100 Terminal Rd Gate A10, East Boston",OPERATIONAL,False,2.3,26,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Gogo Stop,42.3651967,-71.01486650000001,"300 Terminal Drive, Boston",OPERATIONAL,False,3.7,17,GOOGLE,"restaurant,food,point_of_interest,establishment"
Dunkin',42.3653588,-71.01471409999999,"300 Terminal C Logan Intl Airport, Gate C29, East Boston",OPERATIONAL,False,2.3,12,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Green Express,42.3657645,-71.0143908,"1 Harborside Drive, Boston",OPERATIONAL,False,3.8,50,GOOGLE,"restaurant,food,point_of_interest,establishment"
Legal Seafood,42.36150670000001,-71.01726719999999,"Logan Airport Terminal B, Boston",OPERATIONAL,False,4.0,1,GOOGLE,"restaurant,food,point_of_interest,establishment"
Stephanie's,42.3611806,-71.01739169999999,"Terminal E, 1 Harborside Drive, Boston",CLOSED_TEMPORARILY,True,3.9,591,GOOGLE,"restaurant,food,point_of_interest,establishment"
Sullivan's,42.36320420000001,-71.017637,"Boston Logan International Airport, BOS Terminal B East, Boston",CLOSED_TEMPORARILY,True,1.0,2,GOOGLE,"restaurant,food,point_of_interest,establishment"
B.Good,42.3633719,-71.0177745,"Terminal B, Post-Security, Boston",OPERATIONAL,False,2.9,15,GOOGLE,"restaurant,food,point_of_interest,establishment"
RYO Asian Fusion,42.36609259999999,-71.01618780000001,"1 Harborside Drive, Boston",OPERATIONAL,False,2.6,30,GOOGLE,"restaurant,food,point_of_interest,establishment"
PotbellySandwichShop_US Logan Airport - Terminal B,42.3629051,-71.01867229999999,"Boston International Airport, Terminal B 02128 MA 42.364551 71.019545, Boston",OPERATIONAL,False,1.3,3,GOOGLE,"restaurant,food,point_of_interest,establishment"
Lucca Restaurant & Bar,42.3620562,-71.0190532,"Logan Airport Terminal B, Boston",OPERATIONAL,False,3.3,29,GOOGLE,"restaurant,food,point_of_interest,establishment"
Pei Wei,42.36151160000001,-71.019536,"Boston Logan International Airport, Terminal B, 1 Harborside Drive, Boston",OPERATIONAL,False,3.2,39,GOOGLE,"restaurant,food,point_of_interest,establishment"
Chart House,42.36016879999999,-71.0495078,"60 Long Wharf, Boston",OPERATIONAL,False,4.3,1231,GOOGLE,"restaurant,food,point_of_interest,establishment"
Santarpio's Pizza,42.372665,-71.03527199999999,"111 Chelsea Street, Boston",OPERATIONAL,False,4.5,2446,GOOGLE,"restaurant,food,point_of_interest,establishment"
Mamma Maria,42.3640524,-71.053338,"3 North Square, Boston",OPERATIONAL,False,4.7,716,GOOGLE,"restaurant,food,point_of_interest,establishment"
Granary Tavern,42.358783,-71.052531,"170 Milk Street, Boston",OPERATIONAL,False,4.1,1076,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Hard Rock Cafe,42.360816,-71.0552691,"22-24 Clinton Street, Boston",OPERATIONAL,False,4.1,1990,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Boston Sail Loft,42.3624639,-71.0505361,"80 Atlantic Avenue, Boston",OPERATIONAL,False,4.5,2169,GOOGLE,"cafe,bar,restaurant,food,point_of_interest,establishment"
The Daily Catch,42.3640869,-71.0539215,"323 Hanover Street, Boston",OPERATIONAL,False,4.4,1038,GOOGLE,"restaurant,food,point_of_interest,establishment"
Mr. Dooley's Boston,42.3576604,-71.0536407,"77 Broad Street, Boston",OPERATIONAL,False,4.5,915,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Sissy K's,42.3596194,-71.05369999999999,"4 Commercial Street, Boston",OPERATIONAL,False,4.0,552,GOOGLE,"restaurant,night_club,bar,food,point_of_interest,establishment"
Gourmet India,42.36028499999999,-71.054536,"1 Faneuil Hall Square, Boston",OPERATIONAL,False,3.9,163,GOOGLE,"restaurant,food,point_of_interest,establishment"
McCormick & Schmick's,42.36046,-71.0556647,"North Market Building 1 Faneuil Hall Market PL, 1 Faneuil Hall Market PL North Market Street, Boston",CLOSED_TEMPORARILY,True,3.8,671,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
North Street Grille,42.36343489999999,-71.0525668,"229 North Street, Boston",OPERATIONAL,False,4.6,814,GOOGLE,"restaurant,food,point_of_interest,establishment"
KO Catering and Pies,42.3641111,-71.0316417,"16, 256 Marginal Street, East Boston",OPERATIONAL,False,4.7,435,GOOGLE,"restaurant,food,point_of_interest,establishment"
Brandy Pete's,42.3567084,-71.05329809999999,"267 Franklin Street, Boston",OPERATIONAL,False,4.1,201,GOOGLE,"restaurant,food,point_of_interest,establishment"
Warehouse Bar & Grille,42.3584648,-71.0540018,"40 Broad Street, Boston",OPERATIONAL,False,4.1,569,GOOGLE,"restaurant,bar,food,point_of_interest,establishment"
Tia's,42.36023089999999,-71.0514226,"200 Atlantic Avenue, Boston",OPERATIONAL,False,3.9,519,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Wild Rover,42.3596265,-71.0539964,"61-63 Chatham Street, Boston",OPERATIONAL,False,4.0,387,GOOGLE,"bar,night_club,restaurant,food,point_of_interest,establishment"
Bricco,42.36312890000001,-71.0549071,"241 Hanover Street, Boston",OPERATIONAL,False,4.4,772,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Starbucks,42.363948,-71.050707,"2 Atlantic Avenue, Boston",OPERATIONAL,False,4.1,325,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Steve's Greek Cuisine,42.360211,-71.055324,"1 Faneuil Hall Square, Boston",OPERATIONAL,False,2.6,41,GOOGLE,"restaurant,food,point_of_interest,establishment"
Italian Express Pizzeria,42.36730800000001,-71.035698,"336 Sumner Street, East Boston",OPERATIONAL,False,4.6,585,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Prezza,42.3646432,-71.0527877,"24 Fleet Street, Boston",OPERATIONAL,False,4.6,256,GOOGLE,"restaurant,food,point_of_interest,establishment"
wagamama faneuil hall,42.3601506,-71.0541807,"within Faneuil Hall marketplace, 1 South Market Street, Boston",OPERATIONAL,False,4.2,750,GOOGLE,"restaurant,food,point_of_interest,establishment"
Panza,42.364659,-71.053831,"326 Hanover Street, Boston",OPERATIONAL,False,4.2,580,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Hong Kong,42.35959990000001,-71.0538203,"65 Chatham Street, Boston",OPERATIONAL,False,4.1,620,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Strega,42.364954,-71.05302569999999,"379 Hanover Street, Boston",OPERATIONAL,False,4.3,472,GOOGLE,"restaurant,food,point_of_interest,establishment"
Lucca Restaurant,42.3631995,-71.0554229,"226 Hanover Street, Boston",OPERATIONAL,False,4.4,529,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Clarke's at Faneuil Hall,42.3594723,-71.05549909999999,"21 Merchants Row, Boston",OPERATIONAL,False,4.2,401,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Vintage Restaurant & Lounge,42.3577235,-71.0529955,"72 Broad Street, Boston",OPERATIONAL,False,4.3,121,GOOGLE,"restaurant,night_club,bar,food,point_of_interest,establishment"
Fóumami,42.35602720000001,-71.0540523,"State Street Bank Building, 225 Franklin Street, Boston",CLOSED_TEMPORARILY,True,4.2,68,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Neptune Oyster,42.36323900000001,-71.055968,"63 Salem Street # 1, Boston",OPERATIONAL,False,4.5,2390,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Regina Pizzeria,42.3654261,-71.0568787,"11 1/2 Thacher Street, Boston",OPERATIONAL,False,4.6,3903,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
BEERWORKS (No. 3 Boston/Canal),42.364458,-71.060386,"112 Canal Street, Boston",CLOSED_TEMPORARILY,True,4.0,345,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Tip Tap Room,42.36105,-71.0639028,"138 Cambridge Street, Boston",CLOSED_TEMPORARILY,True,4.4,1153,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
West End Johnnie’s,42.36369690000001,-71.0612869,"138 Portland Street, Boston",OPERATIONAL,False,4.2,457,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Antico Forno,42.36375950000001,-71.0555571,"93 Salem Street, Boston",OPERATIONAL,False,4.4,987,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Greatest Bar,42.3645781,-71.0614196,"262 Friend Street, Boston",OPERATIONAL,False,4.0,597,GOOGLE,"restaurant,night_club,bar,food,point_of_interest,establishment"
Starbucks,42.3523208,-71.05624759999999,"1 Atlantic Avenue, Boston",CLOSED_TEMPORARILY,True,4.1,124,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Figs,42.357205,-71.070262,"42 Charles Street, Boston",OPERATIONAL,False,4.4,407,GOOGLE,"restaurant,food,point_of_interest,establishment"
O Ya,42.3513521,-71.0569233,United States,CLOSED_TEMPORARILY,True,4.6,395,GOOGLE,"restaurant,food,point_of_interest,establishment"
21st Amendment,42.3583526,-71.0626843,"150 Bowdoin Street, Boston",OPERATIONAL,False,4.4,548,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Bristol Restaurant and Bar,42.352255,-71.0682214,"200 Boylston Street, Boston",CLOSED_TEMPORARILY,True,4.5,253,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Green Street,42.3645694,-71.1041722,"280 Green Street, Cambridge",OPERATIONAL,False,4.4,514,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Lord Hobo Cambridge,42.3687255,-71.0949554,"92 Hampshire Street, Cambridge",CLOSED_TEMPORARILY,True,4.4,1080,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Area Four,42.3630936,-71.09242549999999,"500 Technology Square, Cambridge",OPERATIONAL,False,4.5,1583,GOOGLE,"cafe,bar,restaurant,food,point_of_interest,store,establishment"
Middle East Restaurant and Club,42.3636722,-71.10150159999999,"472-480 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.3,1481,GOOGLE,"night_club,bar,restaurant,food,point_of_interest,establishment"
Meadhall,42.3637177,-71.087353,"90 Broadway, Cambridge",OPERATIONAL,False,4.3,1449,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Cambridge Brewing Company,42.3663622,-71.09116759999999,"1 Kendall Square Bldg 100, Cambridge",OPERATIONAL,False,4.3,1232,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Black Sheep,42.362193,-71.08724699999999,"350 Main Street, Cambridge",CLOSED_TEMPORARILY,True,4.0,39,GOOGLE,"restaurant,food,point_of_interest,establishment"
Beantown Taqueria,42.3617273,-71.09720349999999,"245 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.1,431,GOOGLE,"restaurant,food,point_of_interest,store,establishment"
Craigie On Main,42.363474,-71.0985488,"853 Main Street, Cambridge",OPERATIONAL,False,4.6,652,GOOGLE,"restaurant,food,point_of_interest,establishment"
Helmand,42.3664512,-71.07814479999999,"143 First Street, Cambridge",OPERATIONAL,False,4.5,673,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Asgard,42.3627194,-71.0996333,"350 Massachusetts Avenue, Cambridge",CLOSED_TEMPORARILY,True,4.0,1037,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Oleana,42.3705494,-71.0971859,"134 Hampshire Street, Cambridge",OPERATIONAL,False,4.7,1052,GOOGLE,"restaurant,food,point_of_interest,establishment"
Bertucci's Italian Restaurant,42.36341849999999,-71.09728489999999,"799 Main Street, Cambridge",OPERATIONAL,False,4.0,329,GOOGLE,"restaurant,food,point_of_interest,establishment"
Starbucks,42.363889,-71.087833,"120 Broadway, 6 Cambridge Center, Cambridge",OPERATIONAL,False,4.1,277,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Veggie Galaxy,42.3636597,-71.1011111,"450 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.7,2788,GOOGLE,"restaurant,food,point_of_interest,establishment"
Dunkin',42.368313,-71.076205,"Cambridgeside Galleria, 100 Cambridgeside Place, Cambridge",OPERATIONAL,False,4.1,57,GOOGLE,"bakery,meal_takeaway,cafe,restaurant,food,point_of_interest,store,establishment"
Russell House Tavern,42.373158,-71.11945899999999,"14 John F. Kennedy Street, Cambridge",OPERATIONAL,False,4.3,1884,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Life Alive Organic Cafe,42.366664,-71.105402,"765 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.7,1662,GOOGLE,"restaurant,food,point_of_interest,store,establishment"
Grafton Street Pub & Grill,42.3722648,-71.1158971,"1230 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.2,979,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
The Sinclair,42.3739749,-71.1205932,"52 Church Street, Cambridge",CLOSED_TEMPORARILY,True,4.5,1212,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Henrietta's Table,42.37228559999999,-71.1232429,"1 Bennett Street, Cambridge",OPERATIONAL,False,4.3,523,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Mad Monkfish,42.36413700000001,-71.102131,"524 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.4,1449,GOOGLE,"night_club,bar,restaurant,food,point_of_interest,establishment"
Koreana,42.3691028,-71.1009528,"158 Prospect Street, Cambridge",OPERATIONAL,False,4.3,964,GOOGLE,"restaurant,food,point_of_interest,establishment"
Miracle of Science Bar + Grill,42.3626027,-71.0986336,"321 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.2,627,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
The Plough and Stars,42.3682558,-71.1088129,"912 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.5,474,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Mr. Bartley's Burger Cottage,42.37246939999999,-71.1161278,"1246 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.3,852,GOOGLE,"restaurant,food,point_of_interest,store,establishment"
Border Cafe,42.37429340000001,-71.1202318,"32 Church Street, Cambridge",CLOSED_TEMPORARILY,True,4.5,2497,GOOGLE,"restaurant,food,point_of_interest,establishment"
Grendel's Den Restaurant & Bar,42.3724617,-71.1208398,"89 Winthrop Street, Cambridge",OPERATIONAL,False,4.1,884,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Harvest,42.37367990000001,-71.12187410000001,"44 Brattle Street, Cambridge",OPERATIONAL,False,4.5,555,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Dosa Factory,42.364999,-71.1024,"571 Massachusetts Avenue, Cambridge",OPERATIONAL,False,3.1,381,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
The People's Republik,42.3677357,-71.1077853,"878 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.3,585,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
PARK Restaurant & Bar,42.3719077,-71.12097159999999,"59 John F. Kennedy Street, Cambridge",OPERATIONAL,False,4.3,732,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Cafe Luna,42.362912,-71.0942444,"612 Main Street, Cambridge",OPERATIONAL,False,4.5,943,GOOGLE,"restaurant,cafe,food,point_of_interest,store,establishment"
The Phoenix Landing,42.364117,-71.101918,"512 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.3,646,GOOGLE,"bar,night_club,restaurant,food,point_of_interest,establishment"
Charlie's Kitchen,42.372395,-71.12148499999999,"10 Eliot Street, Cambridge",OPERATIONAL,False,4.2,1173,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Bondir,42.3682904,-71.09776889999999,"279A Broadway, Cambridge",OPERATIONAL,False,4.4,141,GOOGLE,"restaurant,food,point_of_interest,establishment"
Mu Lan,42.3663463,-71.0943024,"228 Broadway, Cambridge",OPERATIONAL,False,4.5,620,GOOGLE,"restaurant,food,point_of_interest,establishment"
Cafe Sushi,42.3705697,-71.1133515,"1105 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.6,876,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Red House Restaurant,42.372301,-71.12129399999999,"98 Winthrop Street, Cambridge",OPERATIONAL,False,4.3,528,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Trina's Starlite Lounge,42.3745041,-71.1015634,"3 Beacon Street, Somerville",OPERATIONAL,False,4.6,629,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
The Maharaja,42.3721402,-71.1208654,"57 John F. Kennedy Street, Cambridge",OPERATIONAL,False,4.2,1342,GOOGLE,"restaurant,food,point_of_interest,establishment"
The Druid,42.3737503,-71.1001776,"1357 Cambridge Street, Cambridge",OPERATIONAL,False,4.6,761,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Starbucks,42.365628,-71.10375,"655 Massachusetts Avenue, Cambridge",OPERATIONAL,False,3.8,320,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Hong Kong Restaurant,42.3723864,-71.11596709999999,"1238 Massachusetts Avenue, Cambridge",OPERATIONAL,False,3.7,645,GOOGLE,"meal_delivery,restaurant,food,point_of_interest,establishment"
Zuzu,42.3637732,-71.10144,"474 Massachusetts Avenue, Cambridge",OPERATIONAL,False,4.2,259,GOOGLE,"night_club,bar,restaurant,food,point_of_interest,establishment"
Daedalus,42.3713279,-71.116477,"45.5 Mount Auburn Street, Cambridge",OPERATIONAL,False,4.2,666,GOOGLE,"bar,restaurant,food,point_of_interest,establishment"
Punjabi Dhaba,42.3738889,-71.10083329999999,"225 Hampshire Street, Cambridge",OPERATIONAL,False,4.2,1171,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Cinderella's,42.3727545,-71.0993824,"187 Hampshire Street, Cambridge",OPERATIONAL,False,3.7,126,GOOGLE,"restaurant,food,point_of_interest,establishment"
Subway,42.363267,-71.1333425,"260 Western Avenue, Allston",OPERATIONAL,False,4.2,107,GOOGLE,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Sofra Bakery & Cafe,42.3749056,-71.1503056,"1 Belmont Street, Cambridge",OPERATIONAL,False,4.6,1151,GOOGLE,"bakery,cafe,restaurant,food,point_of_interest,store,establishment"
Regattabar,42.372421,-71.123013,"1 Bennett Street, Cambridge",CLOSED_TEMPORARILY,True,4.1,112,GOOGLE,"night_club,bar,restaurant,food,point_of_interest,establishment"
"Big Daddy's Pizza ,Steak Subs & Burgers",42.3622802,-71.1408864,"436 Western Avenue, Brighton",OPERATIONAL,False,4.3,472,GOOGLE,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment"
Donohue's Bar and Grill,42.3682258,-71.1576389,"87 Bigelow Avenue, Watertown",OPERATIONAL,False,4.5,414,GOOGLE,"restaurant,bar,food,point_of_interest,establishment"
swissbäkers,42.3631904,-71.1284677,"168 Western Avenue, Boston",OPERATIONAL,False,4.4,268,GOOGLE,"bakery,meal_takeaway,restaurant,food,point_of_interest,store,establishment"
Spike's Junkyard Dogs,42.35264129999999,-71.1303394,"108 Brighton Avenue, Allston",OPERATIONAL,False,4.3,208,GOOGLE,"restaurant,food,point_of_interest,establishment"
McDonald's,42.35068299999999,-71.131012,"1223 Commonwealth Avenue, Allston",OPERATIONAL,False,3.5,713,GOOGLE,"cafe,restaurant,food,point_of_interest,store,establishment"
Buk Kyung Allston,42.35311519999999,-71.1318036,"151 Brighton Avenue, Allston",OPERATIONAL,False,4.0,248,GOOGLE,"restaurant,food,point_of_interest,establishment"
[FoMu],42.3538592,-71.13709349999999,"481 Cambridge Street, Allston",OPERATIONAL,False,4.5,184,GOOGLE,"bakery,cafe,restaurant,food,point_of_interest,store,establishment"
