GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJWME001
"G25002500102041","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010204","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 102.04, Suffolk County, Massachusetts",,,1332
"G25002500102042","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010204","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 102.04, Suffolk County, Massachusetts",,,1442
"G25002500102043","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010204","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 102.04, Suffolk County, Massachusetts",,,818
"G25002500103001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 103, Suffolk County, Massachusetts",,,1513
"G25002500103002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 103, Suffolk County, Massachusetts",,,3987
"G25002500104031","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010403","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 104.03, Suffolk County, Massachusetts",,,1032
"G25002500104032","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010403","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 104.03, Suffolk County, Massachusetts",,,886
"G25002500104033","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010403","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 104.03, Suffolk County, Massachusetts",,,937
"G25002500104041","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010404","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 104.04, Suffolk County, Massachusetts",,,1927
"G25002500104042","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010404","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 104.04, Suffolk County, Massachusetts",,,1730
"G25002500104043","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010404","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 104.04, Suffolk County, Massachusetts",,,1566
"G25002500104051","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010405","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 104.05, Suffolk County, Massachusetts",,,3067
"G25002500104052","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010405","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 104.05, Suffolk County, Massachusetts",,,2320
"G25002500104053","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010405","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 104.05, Suffolk County, Massachusetts",,,651
"G25002500104081","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010408","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 104.08, Suffolk County, Massachusetts",,,1392
"G25002500105001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 105, Suffolk County, Massachusetts",,,1047
"G25002500105002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 105, Suffolk County, Massachusetts",,,1335
"G25002500105003","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010500","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 105, Suffolk County, Massachusetts",,,1140
"G25002500106001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010600","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 106, Suffolk County, Massachusetts",,,2050
"G25002500106002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010600","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 106, Suffolk County, Massachusetts",,,1095
"G25002500107011","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010701","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 107.01, Suffolk County, Massachusetts",,,1140
"G25002500107012","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010701","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 107.01, Suffolk County, Massachusetts",,,757
"G25002500107013","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010701","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 107.01, Suffolk County, Massachusetts",,,671
"G25002500107021","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010702","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 107.02, Suffolk County, Massachusetts",,,761
"G25002500107022","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010702","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 107.02, Suffolk County, Massachusetts",,,774
"G25002500107023","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010702","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 107.02, Suffolk County, Massachusetts",,,1075
"G25002500108011","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010801","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 108.01, Suffolk County, Massachusetts",,,822
"G25002500108012","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010801","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 108.01, Suffolk County, Massachusetts",,,1142
"G25002500108013","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010801","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 108.01, Suffolk County, Massachusetts",,,987
"G25002500108021","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010802","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 108.02, Suffolk County, Massachusetts",,,1059
"G25002500108022","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010802","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 108.02, Suffolk County, Massachusetts",,,1401
"G25002500108023","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"010802","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 108.02, Suffolk County, Massachusetts",,,646
"G25002500201011","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 201.01, Suffolk County, Massachusetts",,,689
"G25002500201012","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 201.01, Suffolk County, Massachusetts",,,1012
"G25002500201013","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 201.01, Suffolk County, Massachusetts",,,1412
"G25002500201014","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020101","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 201.01, Suffolk County, Massachusetts",,,1638
"G25002500202001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 202, Suffolk County, Massachusetts",,,1237
"G25002500202002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 202, Suffolk County, Massachusetts",,,1122
"G25002500202003","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020200","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 202, Suffolk County, Massachusetts",,,1332
"G25002500203011","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020301","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 203.01, Suffolk County, Massachusetts",,,369
"G25002500203012","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020301","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 203.01, Suffolk County, Massachusetts",,,1791
"G25002500203021","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020302","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 203.02, Suffolk County, Massachusetts",,,980
"G25002500203031","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020303","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 203.03, Suffolk County, Massachusetts",,,1077
"G25002500203032","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020303","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 203.03, Suffolk County, Massachusetts",,,1771
"G25002500203033","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"020303","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 203.03, Suffolk County, Massachusetts",,,1463
"G25002500301001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 301, Suffolk County, Massachusetts",,,1364
"G25002500301002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 301, Suffolk County, Massachusetts",,,970
"G25002500302001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 302, Suffolk County, Massachusetts",,,1814
"G25002500303001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 303, Suffolk County, Massachusetts",,,2187
"G25002500303002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 303, Suffolk County, Massachusetts",,,1287
"G25002500303003","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030300","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 303, Suffolk County, Massachusetts",,,1513
"G25002500303004","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030300","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 303, Suffolk County, Massachusetts",,,568
"G25002500304001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 304, Suffolk County, Massachusetts",,,1619
"G25002500304002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 304, Suffolk County, Massachusetts",,,1096
"G25002500305001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 305, Suffolk County, Massachusetts",,,623
"G25002500305002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 305, Suffolk County, Massachusetts",,,1026
"G25002500305003","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"030500","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 305, Suffolk County, Massachusetts",,,839
"G25002500401001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 401, Suffolk County, Massachusetts",,,1039
"G25002500401002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 401, Suffolk County, Massachusetts",,,1424
"G25002500402001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 402, Suffolk County, Massachusetts",,,931
"G25002500402002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 402, Suffolk County, Massachusetts",,,1111
"G25002500403001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 403, Suffolk County, Massachusetts",,,778
"G25002500403002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 403, Suffolk County, Massachusetts",,,1612
"G25002500403003","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040300","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 403, Suffolk County, Massachusetts",,,597
"G25002500403004","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040300","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 403, Suffolk County, Massachusetts",,,658
"G25002500403005","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040300","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 403, Suffolk County, Massachusetts",,,868
"G25002500404011","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040401","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 404.01, Suffolk County, Massachusetts",,,2116
"G25002500404012","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040401","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 404.01, Suffolk County, Massachusetts",,,837
"G25002500406001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040600","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 406, Suffolk County, Massachusetts",,,1263
"G25002500406002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040600","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 406, Suffolk County, Massachusetts",,,1800
"G25002500408011","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040801","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 408.01, Suffolk County, Massachusetts",,,1042
"G25002500408012","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040801","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 408.01, Suffolk County, Massachusetts",,,1024
"G25002500408013","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"040801","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 408.01, Suffolk County, Massachusetts",,,2314
"G25002500501011","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 501.01, Suffolk County, Massachusetts",,,2172
"G25002500501012","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 501.01, Suffolk County, Massachusetts",,,1365
"G25002500501013","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 501.01, Suffolk County, Massachusetts",,,2027
"G25002500502001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 502, Suffolk County, Massachusetts",,,1945
"G25002500502002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 502, Suffolk County, Massachusetts",,,1236
"G25002500502003","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050200","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 502, Suffolk County, Massachusetts",,,1140
"G25002500502004","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050200","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 502, Suffolk County, Massachusetts",,,1342
"G25002500503001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 503, Suffolk County, Massachusetts",,,671
"G25002500503002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 503, Suffolk County, Massachusetts",,,1819
"G25002500504001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 504, Suffolk County, Massachusetts",,,496
"G25002500504002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 504, Suffolk County, Massachusetts",,,1976
"G25002500505001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 505, Suffolk County, Massachusetts",,,2351
"G25002500506001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050600","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 506, Suffolk County, Massachusetts",,,1133
"G25002500506002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050600","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 506, Suffolk County, Massachusetts",,,1348
"G25002500507001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050700","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 507, Suffolk County, Massachusetts",,,2548
"G25002500507002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050700","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 507, Suffolk County, Massachusetts",,,1607
"G25002500507003","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050700","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 507, Suffolk County, Massachusetts",,,1453
"G25002500509011","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050901","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 509.01, Suffolk County, Massachusetts",,,1440
"G25002500509012","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050901","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 509.01, Suffolk County, Massachusetts",,,1943
"G25002500509013","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"050901","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 509.01, Suffolk County, Massachusetts",,,1229
"G25002500510001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"051000","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 510, Suffolk County, Massachusetts",,,2428
"G25002500510002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"051000","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 510, Suffolk County, Massachusetts",,,1162
"G25002500510003","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"051000","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 510, Suffolk County, Massachusetts",,,1281
"G25002500511011","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"051101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 511.01, Suffolk County, Massachusetts",,,2363
"G25002500511012","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"051101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 511.01, Suffolk County, Massachusetts",,,1949
"G25002500511013","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"051101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 511.01, Suffolk County, Massachusetts",,,2111
"G25002500511014","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"051101","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 511.01, Suffolk County, Massachusetts",,,1101
"G25002500512001","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"051200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 512, Suffolk County, Massachusetts",,,194
"G25002500512002","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"051200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 512, Suffolk County, Massachusetts",,,1799
"G25002500512003","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"051200","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 512, Suffolk County, Massachusetts",,,898
"G25002500601011","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"060101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 601.01, Suffolk County, Massachusetts",,,1095
"G25002500601012","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"060101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 601.01, Suffolk County, Massachusetts",,,584
"G25002500601013","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"060101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 601.01, Suffolk County, Massachusetts",,,1050
"G25002500601014","2014-2018",,,"Massachusetts","25","Suffolk County","025",,,"060101","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 601.01, Suffolk County, Massachusetts",,,768
