,DATE,TIME,NUM,ADDRESS,LAT,LONG,SEX,RACE,AGE,PRECISION,Ethnicity,OfficerID,OfficerFirstName,OfficerLastName,OfficerDesignation
1262,20150901,405,15-318-FI,"1499 ACUSHNET AVE, New Bedford, MA",41.66191,-70.928044,F,B,39  ,Exact,N,4026,Sabrina,Hinchey,(1B-4026)
1937,20150901,1717,15-319-FI,"183 CHANCERY ST, New Bedford, MA",41.635839399999995,-70.937608,M,W,14  ,Exact,H,4001,Clint,Medas,(2C-4001)
1938,20150901,1717,15-319-FI,"183 CHANCERY ST, New Bedford, MA",41.635839399999995,-70.937608,M,B,15  ,Exact,N,4001,Clint,Medas,(2C-4001)
1939,20150901,1717,15-319-FI,"183 CHANCERY ST, New Bedford, MA",41.635839399999995,-70.937608,M,B,16  ,Exact,N,4001,Clint,Medas,(2C-4001)
1940,20150901,1717,15-319-FI,"183 CHANCERY ST, New Bedford, MA",41.635839399999995,-70.937608,M,B,17  ,Exact,N,4001,Clint,Medas,(2C-4001)
1941,20150901,1717,15-319-FI,"183 CHANCERY ST, New Bedford, MA",41.635839399999995,-70.937608,M,B,18  ,Exact,N,4001,Clint,Medas,(2C-4001)
1942,20150901,1717,15-319-FI,"183 CHANCERY ST, New Bedford, MA",41.635839399999995,-70.937608,M,B,18  ,Exact,N,4001,Clint,Medas,(2C-4001)
1943,20150901,1717,15-319-FI,"183 CHANCERY ST, New Bedford, MA",41.635839399999995,-70.937608,M,B,19  ,Exact,N,4001,Clint,Medas,(2C-4001)
1944,20150901,1717,15-319-FI,"183 CHANCERY ST, New Bedford, MA",41.635839399999995,-70.937608,M,W,25  ,Exact,H,4001,Clint,Medas,(2C-4001)
1007,20150122,1415,15-32-FI,"1328 PLEASANT ST, New Bedford, MA",41.648608,-70.9293411,M,B,24  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
1008,20150122,1415,15-32-FI,"1328 PLEASANT ST, New Bedford, MA",41.648608,-70.9293411,M,B,27  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
950,20150901,1840,15-320-FI,"130 COUNTY ST, New Bedford, MA",41.6196287,-70.9234522,M,B,15  ,Exact,H,3986,George,Lozado,(1B-3986)
2788,20150902,1714,15-321-FI,"315 N FRONT ST, New Bedford, MA",41.6591596,-70.9261166,M,B,18  ,Exact,H,3987,Lorenzo,Gonzalez,(3B-3987)
2789,20150902,1714,15-321-FI,"315 N FRONT ST, New Bedford, MA",41.6591596,-70.9261166,M,W,20  ,Exact,N,3987,Lorenzo,Gonzalez,(3B-3987)
2790,20150902,1714,15-321-FI,"315 N FRONT ST, New Bedford, MA",41.6591596,-70.9261166,M,B,23  ,Exact,H,3987,Lorenzo,Gonzalez,(3B-3987)
2791,20150902,1714,15-321-FI,"315 N FRONT ST, New Bedford, MA",41.6591596,-70.9261166,M,B,23  ,Exact,H,3987,Lorenzo,Gonzalez,(3B-3987)
2792,20150902,1714,15-321-FI,"315 N FRONT ST, New Bedford, MA",41.6591596,-70.9261166,M,B,23  ,Exact,H,3987,Lorenzo,Gonzalez,(3B-3987)
2793,20150902,1714,15-321-FI,"315 N FRONT ST, New Bedford, MA",41.6591596,-70.9261166,M,W,30  ,Exact,H,3987,Lorenzo,Gonzalez,(3B-3987)
2794,20150902,1714,15-321-FI,"315 N FRONT ST, New Bedford, MA",41.6591596,-70.9261166,M,B,34  ,Exact,H,3987,Lorenzo,Gonzalez,(3B-3987)
2795,20150902,1714,15-321-FI,"315 N FRONT ST, New Bedford, MA",41.6591596,-70.9261166,M,B,34  ,Exact,H,3987,Lorenzo,Gonzalez,(3B-3987)
2796,20150902,1714,15-321-FI,"315 N FRONT ST, New Bedford, MA",41.6591596,-70.9261166,M,W,37  ,Exact,H,3987,Lorenzo,Gonzalez,(3B-3987)
2797,20150902,1714,15-321-FI,"315 N FRONT ST, New Bedford, MA",41.6591596,-70.9261166,M,W,42  ,Exact,H,3987,Lorenzo,Gonzalez,(3B-3987)
4573,20150904,2312,15-322-FI,"81 DELANO ST, New Bedford, MA",41.6190523,-70.9222822,M,W,17  ,Exact,H,4009,Jared,Lucas,(5C-4009)
2253,20150905,22,15-323-FI,"210 ASHLEY BLVD, New Bedford, MA",41.660658399999996,-70.92966949999999,M,U,25  ,Exact,H,4028,Craig,Ribeiro,(1C-4028)
2254,20150905,22,15-323-FI,"210 ASHLEY BLVD, New Bedford, MA",41.660658399999996,-70.92966949999999,M,W,28  ,Exact,H,4028,Craig,Ribeiro,(1C-4028)
2356,20150906,254,15-325-FI,"22 TARKILN HILL RD, New Bedford, MA",41.6813547,-70.919588,F,W,31  ,Exact,N,4028,Craig,Ribeiro,(1C-4028)
4923,20150906,1247,15-326-FI,"956 BROCK AVE, New Bedford, MA",41.6139349,-70.91795570000001,M,W,21  ,Exact,N,3962,Shawn,Robert,(4B-3962)
4924,20150906,1247,15-326-FI,"956 BROCK AVE, New Bedford, MA",41.6139349,-70.91795570000001,M,W,24  ,Exact,N,3962,Shawn,Robert,(4B-3962)
4925,20150906,1247,15-326-FI,"956 BROCK AVE, New Bedford, MA",41.6139349,-70.91795570000001,M,B,27  ,Exact,N,3962,Shawn,Robert,(4B-3962)
2740,20150906,1326,15-327-FI,"307 PLEASANT ST, New Bedford, MA",41.6301463,-70.9262322,M,B,44  ,Exact,N,3980,Scott,Conceicao,(2B-3980)
2690,20150907,1458,15-328-FI,"289 COFFIN AVE, New Bedford, MA",41.6620815,-70.9291099,M,W,16  ,Exact,H,3746,Robert,Gomes,(2C-3746)
2691,20150907,1458,15-328-FI,"289 COFFIN AVE, New Bedford, MA",41.6620815,-70.9291099,M,B,18  ,Exact,N,3746,Robert,Gomes,(2C-3746)
2692,20150907,1458,15-328-FI,"289 COFFIN AVE, New Bedford, MA",41.6620815,-70.9291099,M,W,18  ,Exact,H,3746,Robert,Gomes,(2C-3746)
2693,20150907,1458,15-328-FI,"289 COFFIN AVE, New Bedford, MA",41.6620815,-70.9291099,M,B,19  ,Exact,H,3746,Robert,Gomes,(2C-3746)
2694,20150907,1458,15-328-FI,"289 COFFIN AVE, New Bedford, MA",41.6620815,-70.9291099,M,W,24  ,Exact,H,3746,Robert,Gomes,(2C-3746)
2695,20150907,1458,15-328-FI,"289 COFFIN AVE, New Bedford, MA",41.6620815,-70.9291099,M,B,48  ,Exact,N,3746,Robert,Gomes,(2C-3746)
2696,20150908,1456,15-329-FI,"289 COFFIN AVE, New Bedford, MA",41.6620815,-70.9291099,M,B,48  ,Exact,N,3746,Robert,Gomes,(2C-3746)
4527,20150122,1647,15-33-FI,"8 WING ST, New Bedford, MA",41.6270623,-70.92487879999999,M,W,17  ,Exact,H,4003,James,Ryan,(3C-4003)
4528,20150122,1647,15-33-FI,"8 WING ST, New Bedford, MA",41.6270623,-70.92487879999999,M,B,18  ,Exact,N,4003,James,Ryan,(3C-4003)
1263,20150909,219,15-330-FI,"1499 ACUSHNET AVE, New Bedford, MA",41.66191,-70.928044,M,W,57  ,Exact,H,4028,Craig,Ribeiro,(1C-4028)
2697,20150909,1450,15-331-FI,"289 COFFIN AVE, New Bedford, MA",41.6620815,-70.9291099,M,W,58  ,Exact,N,3746,Robert,Gomes,(2C-3746)
2685,20150910,23,15-332-FI,"287 COFFIN AVE, New Bedford, MA",41.6620875,-70.92895379999999,F,W,55  ,Exact,N,4028,Craig,Ribeiro,(1C-4028)
2582,20150910,1137,15-333-FI,"261 MT PLEASANT ST, New Bedford, MA",41.6567489,-70.9407098,M,W,23  ,Exact,H,3859,Samuel,Ortega,(0B-3859)
3716,20150910,1527,15-334-FI,"537 S SECOND ST, New Bedford, MA",41.618733899999995,-70.92188370000001,M,W,18  ,Exact,N,3875,Gene,Fortes,(2C-3875)
609,20150913,206,15-336-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,B,19  ,Exact,H,4020,Brian,Rei,(5B-4020)
610,20150913,206,15-336-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,A,50  ,Exact,N,4020,Brian,Rei,(5B-4020)
1000,20150122,1500,15-34-FI,"132 PURCHASE ST, New Bedford, MA",41.6222104,-70.9236502,M,B,17  ,Exact,N,4001,Clint,Medas,(2C-4001)
1001,20150122,1500,15-34-FI,"132 PURCHASE ST, New Bedford, MA",41.6222104,-70.9236502,M,B,19  ,Exact,N,4001,Clint,Medas,(2C-4001)
3192,20150915,211,15-340-FI,"390 PURCHASE ST, New Bedford, MA",41.6278282,-70.92454129999999,M,B,49  ,Exact,N,4037,Stephen,Gwozdz,(5C-4037)
4005,20150916,1815,15-341-FI,"657 S FIRST ST, New Bedford, MA",41.6200027,-70.92097,M,B,21  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
4004,20150916,1815,15-341-FI,"657 S FIRST ST, New Bedford, MA",41.6200027,-70.92097,M,W,21  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
3479,20150917,1937,15-342-FI,"47 ACUSHNET AVE, New Bedford, MA",41.6204552,-70.9229071,M,W,18  ,Exact,N,4001,Clint,Medas,(2C-4001)
3480,20150917,1937,15-342-FI,"47 ACUSHNET AVE, New Bedford, MA",41.6204552,-70.9229071,M,B,21  ,Exact,N,4001,Clint,Medas,(2C-4001)
3481,20150917,1937,15-342-FI,"47 ACUSHNET AVE, New Bedford, MA",41.6204552,-70.9229071,M,B,22  ,Exact,H,4001,Clint,Medas,(2C-4001)
3482,20150917,1937,15-342-FI,"47 ACUSHNET AVE, New Bedford, MA",41.6204552,-70.9229071,M,B,29  ,Exact,H,4001,Clint,Medas,(2C-4001)
3483,20150917,1937,15-342-FI,"47 ACUSHNET AVE, New Bedford, MA",41.6204552,-70.9229071,M,B,30  ,Exact,N,4001,Clint,Medas,(2C-4001)
3484,20150917,1937,15-342-FI,"47 ACUSHNET AVE, New Bedford, MA",41.6204552,-70.9229071,M,B,32  ,Exact,N,4001,Clint,Medas,(2C-4001)
3485,20150917,1937,15-342-FI,"47 ACUSHNET AVE, New Bedford, MA",41.6204552,-70.9229071,M,B,40  ,Exact,N,4001,Clint,Medas,(2C-4001)
3081,20150917,156,15-343-FI,"37 ACUSHNET AVE, New Bedford, MA",41.619876,-70.9228389,M,B,34  ,Exact,U,4020,Brian,Rei,(5B-4020)
3082,20150917,156,15-343-FI,"37 ACUSHNET AVE, New Bedford, MA",41.619876,-70.9228389,M,W,45  ,Exact,N,4020,Brian,Rei,(5B-4020)
611,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,B,14  ,Exact,N,4020,Brian,Rei,(5B-4020)
4166,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,B,14  ,Exact,N,4020,Brian,Rei,(5B-4020)
612,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,B,15  ,Exact,N,4020,Brian,Rei,(5B-4020)
4167,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,B,15  ,Exact,N,4020,Brian,Rei,(5B-4020)
613,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,B,18  ,Exact,N,4020,Brian,Rei,(5B-4020)
4168,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,B,18  ,Exact,N,4020,Brian,Rei,(5B-4020)
614,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,W,19  ,Exact,H,4020,Brian,Rei,(5B-4020)
4169,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,W,19  ,Exact,H,4020,Brian,Rei,(5B-4020)
615,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,B,20  ,Exact,N,4020,Brian,Rei,(5B-4020)
4170,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,B,20  ,Exact,N,4020,Brian,Rei,(5B-4020)
616,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,B,21  ,Exact,N,4020,Brian,Rei,(5B-4020)
4171,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,B,21  ,Exact,N,4020,Brian,Rei,(5B-4020)
617,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,B,22  ,Exact,N,4020,Brian,Rei,(5B-4020)
619,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,B,22  ,Exact,N,4020,Brian,Rei,(5B-4020)
4172,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,B,22  ,Exact,N,4020,Brian,Rei,(5B-4020)
4174,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,B,22  ,Exact,N,4020,Brian,Rei,(5B-4020)
618,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,W,22  ,Exact,N,4020,Brian,Rei,(5B-4020)
4173,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,W,22  ,Exact,N,4020,Brian,Rei,(5B-4020)
620,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,B,23  ,Exact,H,4020,Brian,Rei,(5B-4020)
4175,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,B,23  ,Exact,H,4020,Brian,Rei,(5B-4020)
621,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,B,24  ,Exact,N,4020,Brian,Rei,(5B-4020)
4176,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,B,24  ,Exact,N,4020,Brian,Rei,(5B-4020)
623,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,B,27  ,Exact,H,4020,Brian,Rei,(5B-4020)
4178,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,B,27  ,Exact,H,4020,Brian,Rei,(5B-4020)
622,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,W,27  ,Exact,H,4020,Brian,Rei,(5B-4020)
4177,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,W,27  ,Exact,H,4020,Brian,Rei,(5B-4020)
624,20150919,117,15-344-FI,"118 COUNTY ST, New Bedford, MA",41.6193534,-70.9231299,M,W,64  ,Exact,H,4020,Brian,Rei,(5B-4020)
4179,20150919,117,15-344-FI,"676 S FIRST ST, New Bedford, MA",41.6195713,-70.92069029999999,M,W,64  ,Exact,H,4020,Brian,Rei,(5B-4020)
3765,20150919,2333,15-345-FI,"554 CHURCH ST, New Bedford, MA",41.680833,-70.9386025,M,B,13  ,Exact,N,3854,Dennis,Morris,(5A-3854)
3766,20150919,2333,15-345-FI,"554 CHURCH ST, New Bedford, MA",41.680833,-70.9386025,M,B,14  ,Exact,N,3854,Dennis,Morris,(5A-3854)
3767,20150919,2333,15-345-FI,"554 CHURCH ST, New Bedford, MA",41.680833,-70.9386025,M,W,14  ,Exact,N,3854,Dennis,Morris,(5A-3854)
3768,20150919,2333,15-345-FI,"554 CHURCH ST, New Bedford, MA",41.680833,-70.9386025,M,B,15  ,Exact,N,3854,Dennis,Morris,(5A-3854)
3769,20150919,2333,15-345-FI,"554 CHURCH ST, New Bedford, MA",41.680833,-70.9386025,F,W,15  ,Exact,N,3854,Dennis,Morris,(5A-3854)
4863,20150925,849,15-347-FI,"92 ASHLEY BLVD, New Bedford, MA",41.65623720000001,-70.9288895,M,W,20  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
257,20150926,118,15-348-FI,"100 DIVISION ST, New Bedford, MA",41.617994,-70.92281899999999,M,W,26  ,Exact,H,4020,Brian,Rei,(5B-4020)
2915,20150926,338,15-349-FI,"329 ORCHARD ST, New Bedford, MA",41.6241307,-70.9299645,M,W,51  ,Exact,N,4020,Brian,Rei,(5B-4020)
2988,20150125,2159,15-35-FI,"350 PURCHASE ST, New Bedford, MA",41.6269284,-70.92438829999999,M,B,18  ,Exact,N,4001,Clint,Medas,(2C-4001)
2989,20150125,2159,15-35-FI,"350 PURCHASE ST, New Bedford, MA",41.6269284,-70.92438829999999,M,W,37  ,Exact,H,4001,Clint,Medas,(2C-4001)
4273,20150928,1521,15-351-FI,"7 BEETLE ST, New Bedford, MA",41.657402399999995,-70.9242335,M,B,18  ,Exact,N,4001,Clint,Medas,(2C-4001)
4274,20150928,1521,15-351-FI,"7 BEETLE ST, New Bedford, MA",41.657402399999995,-70.9242335,M,B,19  ,Exact,N,4001,Clint,Medas,(2C-4001)
4275,20150928,1521,15-351-FI,"7 BEETLE ST, New Bedford, MA",41.657402399999995,-70.9242335,M,B,21  ,Exact,N,4001,Clint,Medas,(2C-4001)
4276,20150928,1521,15-351-FI,"7 BEETLE ST, New Bedford, MA",41.657402399999995,-70.9242335,M,B,26  ,Exact,N,4001,Clint,Medas,(2C-4001)
3436,20150928,1522,15-352-FI,"465 KEMPTON ST, New Bedford, MA",41.6368723,-70.9372353,M,B,20  ,Exact,N,4001,Clint,Medas,(2C-4001)
3437,20150928,1522,15-352-FI,"465 KEMPTON ST, New Bedford, MA",41.6368723,-70.9372353,M,W,25  ,Exact,H,4001,Clint,Medas,(2C-4001)
3438,20150928,1522,15-352-FI,"465 KEMPTON ST, New Bedford, MA",41.6368723,-70.9372353,M,B,27  ,Exact,N,4001,Clint,Medas,(2C-4001)
2561,20150929,2324,15-353-FI,"257 TREMONT ST, New Bedford, MA",41.636062700000004,-70.9415126,M,B,16  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
2562,20150929,2324,15-353-FI,"257 TREMONT ST, New Bedford, MA",41.636062700000004,-70.9415126,M,B,18  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
2563,20150929,2324,15-353-FI,"257 TREMONT ST, New Bedford, MA",41.636062700000004,-70.9415126,M,B,20  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
2564,20150929,2324,15-353-FI,"257 TREMONT ST, New Bedford, MA",41.636062700000004,-70.9415126,M,B,20  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
3229,20150930,1235,15-354-FI,"40 SHAWMUT AVE, New Bedford, MA",41.64273920000001,-70.93774509999999,M,W,27  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
4819,20150930,1333,15-355-FI,"9 BEDFORD ST, New Bedford, MA",41.628550700000005,-70.92439250000001,M,W,14  ,Exact,H,3967,Antonio,Pereira,(3B-3967)
1797,20151001,1313,15-356-FI,"173 DIVISION ST, New Bedford, MA",41.6177881,-70.92416300000001,M,B,32  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
3257,20151001,1328,15-357-FI,"41 MCGURK ST, New Bedford, MA",41.614717,-70.9176827,M,B,23  ,Exact,N,4001,Clint,Medas,(2C-4001)
2242,20151001,1348,15-358-FI,"206 W RODNEY FRENCH BLVD, New Bedford, MA",41.608035,-70.916763,M,B,20  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
2243,20151001,1348,15-358-FI,"206 W RODNEY FRENCH BLVD, New Bedford, MA",41.608035,-70.916763,F,B,39  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
227,20151001,1357,15-359-FI,"1 WING ST, New Bedford, MA",41.627340000000004,-70.923938,M,B,24  ,Exact,N,4001,Clint,Medas,(2C-4001)
228,20151001,1357,15-359-FI,"1 WING ST, New Bedford, MA",41.627340000000004,-70.923938,M,B,33  ,Exact,N,4001,Clint,Medas,(2C-4001)
1623,20150131,1644,15-36-FI,"165 ACUSHNET AVE, New Bedford, MA",41.627390999999996,-70.923885,M,W,18  ,Exact,H,3875,Gene,Fortes,(2C-3875)
1624,20150131,1644,15-36-FI,"165 ACUSHNET AVE, New Bedford, MA",41.627390999999996,-70.923885,M,W,22  ,Exact,N,3875,Gene,Fortes,(2C-3875)
3294,20151001,1413,15-360-FI,"423 S SECOND ST, New Bedford, MA",41.622187100000005,-70.92226509999999,M,W,21  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
3295,20151001,1413,15-360-FI,"423 S SECOND ST, New Bedford, MA",41.622187100000005,-70.92226509999999,M,W,21  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
3296,20151001,1413,15-360-FI,"423 S SECOND ST, New Bedford, MA",41.622187100000005,-70.92226509999999,M,W,39  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
4090,20151001,1530,15-361-FI,"66 AUSTIN ST, New Bedford, MA",41.6484385,-70.9331274,M,B,19  ,Exact,N,3875,Gene,Fortes,(2C-3875)
4091,20151001,1530,15-361-FI,"66 AUSTIN ST, New Bedford, MA",41.6484385,-70.9331274,M,B,21  ,Exact,N,3875,Gene,Fortes,(2C-3875)
3981,20151001,1548,15-362-FI,"65 MERRIMAC ST, New Bedford, MA",41.6470247,-70.9289565,M,B,22  ,Exact,N,4001,Clint,Medas,(2C-4001)
3982,20151001,1548,15-362-FI,"65 MERRIMAC ST, New Bedford, MA",41.6470247,-70.9289565,M,B,23  ,Exact,N,4001,Clint,Medas,(2C-4001)
1004,20151001,1554,15-363-FI,"1322 PLEASANT ST, New Bedford, MA",41.648472999999996,-70.92930940000001,M,B,27  ,Exact,N,3986,George,Lozado,(1B-3986)
1005,20151001,1945,15-364-FI,"1322 PLEASANT ST, New Bedford, MA",41.648472999999996,-70.92930940000001,M,B,27  ,Exact,N,4001,Clint,Medas,(2C-4001)
1006,20151001,1945,15-364-FI,"1322 PLEASANT ST, New Bedford, MA",41.648472999999996,-70.92930940000001,F,W,28  ,Exact,N,4001,Clint,Medas,(2C-4001)
3667,20151005,1625,15-365-FI,"513 N FRONT ST, New Bedford, MA",41.6664501,-70.9273903,M,B,18  ,Exact,N,3875,Gene,Fortes,(2C-3875)
1442,20151005,2312,15-366-FI,"156 COTTAGE ST, New Bedford, MA",41.632830799999994,-70.932725,M,W,20  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
1443,20151005,2312,15-366-FI,"156 COTTAGE ST, New Bedford, MA",41.632830799999994,-70.932725,F,W,21  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
3123,20151006,1623,15-367-FI,"373 MIDDLE ST, New Bedford, MA",41.6360145,-70.9355242,M,B,16  ,Exact,N,4001,Clint,Medas,(2C-4001)
3124,20151006,1623,15-367-FI,"373 MIDDLE ST, New Bedford, MA",41.6360145,-70.9355242,M,B,16  ,Exact,N,4001,Clint,Medas,(2C-4001)
3125,20151006,1623,15-367-FI,"373 MIDDLE ST, New Bedford, MA",41.6360145,-70.9355242,M,B,17  ,Exact,N,4001,Clint,Medas,(2C-4001)
3126,20151006,1623,15-367-FI,"373 MIDDLE ST, New Bedford, MA",41.6360145,-70.9355242,M,B,18  ,Exact,N,4001,Clint,Medas,(2C-4001)
3127,20151006,1623,15-367-FI,"373 MIDDLE ST, New Bedford, MA",41.6360145,-70.9355242,M,B,20  ,Exact,N,4001,Clint,Medas,(2C-4001)
3128,20151006,1623,15-367-FI,"373 MIDDLE ST, New Bedford, MA",41.6360145,-70.9355242,M,W,25  ,Exact,H,4001,Clint,Medas,(2C-4001)
3129,20151006,1623,15-367-FI,"373 MIDDLE ST, New Bedford, MA",41.6360145,-70.9355242,M,B,27  ,Exact,N,4001,Clint,Medas,(2C-4001)
2681,20151009,1511,15-369-FI,"286 EMERSON ST, New Bedford, MA",41.6398818,-70.9372647,M,B,18  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
2682,20151009,1511,15-369-FI,"286 EMERSON ST, New Bedford, MA",41.6398818,-70.9372647,M,B,22  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
1913,20151009,1430,15-370-FI,"181 BELLEVILLE AVE, New Bedford, MA",41.6571321,-70.92400740000001,M,B,20  ,Exact,H,4001,Clint,Medas,(2C-4001)
2981,20151012,1843,15-371-FI,"35 GEORGE ST, New Bedford, MA",41.6127689,-70.9178046,M,B,19  ,Exact,N,4009,Jared,Lucas,(5C-4009)
2982,20151012,1843,15-371-FI,"35 GEORGE ST, New Bedford, MA",41.6127689,-70.9178046,M,B,21  ,Exact,N,4009,Jared,Lucas,(5C-4009)
245,20151012,2320,15-372-FI,"10 ACUSHNET AVE, New Bedford, MA",41.6187689,-70.9223528,M,B,19  ,Exact,N,4001,Clint,Medas,(2C-4001)
2584,20151013,1321,15-374-FI,"262 ALLEN ST, New Bedford, MA",41.625944700000005,-70.9345289,F,B,23  ,Exact,N,4001,Clint,Medas,(2C-4001)
2585,20151013,1321,15-374-FI,"262 ALLEN ST, New Bedford, MA",41.625944700000005,-70.9345289,M,B,24  ,Exact,N,4001,Clint,Medas,(2C-4001)
2586,20151013,1321,15-374-FI,"262 ALLEN ST, New Bedford, MA",41.625944700000005,-70.9345289,F,W,24  ,Exact,H,4001,Clint,Medas,(2C-4001)
2587,20151013,1321,15-374-FI,"262 ALLEN ST, New Bedford, MA",41.625944700000005,-70.9345289,M,W,26  ,Exact,H,4001,Clint,Medas,(2C-4001)
2588,20151013,1321,15-374-FI,"262 ALLEN ST, New Bedford, MA",41.625944700000005,-70.9345289,M,W,29  ,Exact,H,4001,Clint,Medas,(2C-4001)
2589,20151013,1321,15-374-FI,"262 ALLEN ST, New Bedford, MA",41.625944700000005,-70.9345289,M,W,29  ,Exact,H,4001,Clint,Medas,(2C-4001)
2590,20151013,1321,15-374-FI,"262 ALLEN ST, New Bedford, MA",41.625944700000005,-70.9345289,F,W,46  ,Exact,H,4001,Clint,Medas,(2C-4001)
2591,20151013,1321,15-374-FI,"262 ALLEN ST, New Bedford, MA",41.625944700000005,-70.9345289,M,W,52  ,Exact,H,4001,Clint,Medas,(2C-4001)
2649,20151016,1806,15-375-FI,"28 CLEVELAND ST, New Bedford, MA",41.6153033,-70.9136166,M,B,13  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
2650,20151016,1806,15-375-FI,"28 CLEVELAND ST, New Bedford, MA",41.6153033,-70.9136166,M,B,20  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
2651,20151016,1806,15-375-FI,"28 CLEVELAND ST, New Bedford, MA",41.6153033,-70.9136166,M,B,20  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
2652,20151016,1806,15-375-FI,"28 CLEVELAND ST, New Bedford, MA",41.6153033,-70.9136166,F,W,23  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
2653,20151016,1806,15-375-FI,"28 CLEVELAND ST, New Bedford, MA",41.6153033,-70.9136166,F,W,30  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
3774,20151016,2031,15-376-FI,"56 DELANO ST, New Bedford, MA",41.6190015,-70.9212553,M,B,24  ,Exact,N,4001,Clint,Medas,(2C-4001)
3775,20151016,2031,15-376-FI,"56 DELANO ST, New Bedford, MA",41.6190015,-70.9212553,M,B,27  ,Exact,H,4001,Clint,Medas,(2C-4001)
3776,20151016,2031,15-376-FI,"56 DELANO ST, New Bedford, MA",41.6190015,-70.9212553,M,B,32  ,Exact,N,4001,Clint,Medas,(2C-4001)
2875,20151018,2356,15-378-FI,"320 BELLEVILLE RD, New Bedford, MA",41.6676678,-70.9366435,M,W,20  ,Exact,N,4036,Bruce,Szyndlar,(2C-4036)
2876,20151018,2356,15-378-FI,"320 BELLEVILLE RD, New Bedford, MA",41.6676678,-70.9366435,M,W,34  ,Exact,N,4036,Bruce,Szyndlar,(2C-4036)
