parloc_id,muni,TransitFriendlyScore
M_265089_834087,Wareham,31.973737373737375
M_266147_834505,Wareham,31.473737373737375
M_261919_837284,Wareham,28.473737373737375
M_226098_901969,Watertown,64.47373737373738
M_228023_902049,Watertown,63.97373737373738
M_225511_902023,Watertown,63.97373737373738
M_227966_901930,Watertown,63.97373737373738
M_228047_901975,Watertown,63.97373737373738
M_225515_901264,Watertown,62.47373737373738
M_228277_902745,Watertown,61.97373737373738
M_225505_902405,Watertown,60.97373737373738
M_225581_902577,Watertown,58.47373737373738
M_225124_902823,Watertown,55.47373737373738
M_225138_902739,Watertown,55.47373737373738
M_224619_902572,Watertown,54.47373737373738
M_224916_903557,Watertown,53.97373737373738
M_225355_903007,Watertown,53.97373737373738
M_225298_902987,Watertown,52.47373737373738
M_225370_903045,Watertown,51.97373737373738
M_225277_903082,Watertown,49.97373737373738
M_226380_903124,Watertown,49.97373737373738
M_225142_903044,Watertown,49.97373737373738
M_225308_903066,Watertown,49.97373737373738
M_225337_903055,Watertown,49.97373737373738
M_225301_903031,Watertown,49.97373737373738
M_225327_903021,Watertown,49.97373737373738
F_693132_2941558,Wayland,47.47373737373738
F_692618_2940553,Wayland,45.97373737373738
F_693945_2941588,Wayland,45.47373737373738
F_693287_2942609,Wayland,43.47373737373738
F_694875_2942564,Wayland,42.97373737373738
F_692214_2943314,Wayland,40.47373737373738
F_692698_2943595,Wayland,38.97373737373738
F_693136_2945015,Wayland,31.973737373737375
F_693155_2945124,Wayland,29.473737373737375
F_689876_2943770,Wayland,29.473737373737375
F_690481_2948258,Wayland,26.973737373737375
F_690606_2946799,Wayland,26.473737373737375
F_689138_2944313,Wayland,26.473737373737375
F_690051_2946420,Wayland,25.973737373737375
F_689379_2946195,Wayland,25.473737373737375
F_689046_2945375,Wayland,25.473737373737375
F_688935_2943830,Wayland,24.973737373737375
F_684689_2949621,Wayland,21.973737373737375
F_684743_2949194,Wayland,21.973737373737375
F_684013_2950125,Wayland,19.973737373737375
F_557427_2845286,Webster,47.97373737373738
F_557361_2845106,Webster,47.47373737373738
F_553656_2847823,Webster,42.47373737373738
F_553795_2848314,Webster,39.47373737373738
F_554234_2848230,Webster,38.97373737373738
F_554036_2847991,Webster,38.97373737373738
F_553855_2848645,Webster,31.973737373737375
F_710868_2933485,Wellesley,60.47373737373738
F_713089_2934479,Wellesley,59.97373737373738
F_721554_2943219,Wellesley,48.47373737373738
F_707052_2936251,Wellesley,47.97373737373738
F_725468_2941021,Wellesley,29.473737373737375
M_323683_853625,Wellfleet,29.973737373737375
M_324030_853949,Wellfleet,24.473737373737375
M_177272_900482,West Boylston,28.473737373737375
M_175536_904216,West Boylston,24.973737373737375
F_792731_2836107,West Bridgewater,31.473737373737375
F_794948_2840678,West Bridgewater,27.973737373737375
F_350846_2868207,West Springfield,45.47373737373738
F_345787_2864079,West Springfield,43.47373737373738
F_345847_2868775,West Springfield,24.473737373737375
M_269856_794967,West Tisbury,21.473737373737375
M_271270_791831,West Tisbury,19.973737373737375
F_317644_2870448,Westfield,63.97373737373738
F_317830_2873868,Westfield,62.97373737373738
F_319164_2872220,Westfield,61.47373737373738
F_316322_2871844,Westfield,60.47373737373738
F_316661_2870380,Westfield,59.97373737373738
F_317607_2874018,Westfield,59.97373737373738
F_317216_2869864,Westfield,58.97373737373738
F_319407_2871637,Westfield,57.97373737373738
F_319039_2870881,Westfield,57.97373737373738
F_319569_2871582,Westfield,57.97373737373738
F_319393_2873718,Westfield,52.97373737373738
F_318518_2869513,Westfield,50.97373737373738
F_314781_2871623,Westfield,49.97373737373738
F_319080_2868657,Westfield,47.47373737373738
F_314208_2871171,Westfield,46.47373737373738
F_318200_2876556,Westfield,45.97373737373738
F_320024_2870065,Westfield,37.97373737373738
F_319805_2869700,Westfield,37.47373737373738
F_321708_2879656,Westfield,32.47373737373738
F_309314_2872689,Westfield,22.973737373737375
M_208357_925422,Westford,35.97373737373738
M_208285_925449,Westford,35.97373737373738
M_207554_924896,Westford,32.97373737373738
M_207646_924825,Westford,32.97373737373738
M_202805_926976,Westford,28.473737373737375
M_202849_927033,Westford,28.473737373737375
M_203396_928322,Westford,22.973737373737375
M_208365_920648,Westford,21.473737373737375
M_97798_894280,Westhampton,1.0
M_97826_894369,Westhampton,1.0
F_807010_2914259,Weymouth,49.47373737373738
F_812066_2903398,Weymouth,44.97373737373738
F_811665_2898702,Weymouth,38.47373737373738
F_808096_2901785,Weymouth,37.97373737373738
F_808112_2902019,Weymouth,37.97373737373738
F_808074_2902423,Weymouth,37.47373737373738
F_807661_2902781,Weymouth,33.47373737373738
F_805052_2905444,Weymouth,31.473737373737375
F_805006_2905066,Weymouth,31.473737373737375
M_247393_869743,Whitman,37.47373737373738
M_246049_868552,Whitman,36.47373737373738
M_246202_868710,Whitman,28.473737373737375
M_61847_940337,Williamstown,35.47373737373738
M_61790_940387,Williamstown,35.47373737373738
M_61478_942256,Williamstown,33.47373737373738
M_226042_924502,Wilmington,37.47373737373738
M_226392_923935,Wilmington,35.47373737373738
M_226430_923992,Wilmington,35.47373737373738
M_228475_923815,Wilmington,32.97373737373738
M_227875_921848,Wilmington,31.973737373737375
M_229463_920598,Wilmington,31.473737373737375
M_226236_921525,Wilmington,29.473737373737375
M_226745_923897,Wilmington,28.973737373737375
M_226632_923951,Wilmington,28.973737373737375
M_229239_924293,Wilmington,23.973737373737375
M_229897_927126,Wilmington,22.473737373737375
M_229945_927140,Wilmington,21.973737373737375
M_230005_927137,Wilmington,21.973737373737375
M_229994_926998,Wilmington,21.973737373737375
M_154924_937150,Winchendon,54.97373737373738
M_155512_937512,Winchendon,50.47373737373738
M_154588_937203,Winchendon,49.97373737373738
M_154588_937183,Winchendon,49.97373737373738
M_155411_937770,Winchendon,48.47373737373738
M_154545_936900,Winchendon,47.97373737373738
M_154874_937649,Winchendon,45.97373737373738
M_154814_937859,Winchendon,42.97373737373738
M_154206_937152,Winchendon,40.97373737373738
M_155303_937974,Winchendon,40.47373737373738
M_155684_936499,Winchendon,39.97373737373738
M_155896_937571,Winchendon,37.47373737373738
M_155118_936149,Winchendon,36.47373737373738
M_154143_937083,Winchendon,34.97373737373738
M_155164_937992,Winchendon,30.973737373737375
M_154073_936669,Winchendon,30.973737373737375
M_153901_936780,Winchendon,26.973737373737375
F_584375_2935390,Worcester,47.0
F_582730_2936564,Worcester,44.6272461456672
F_584018_2936196,Worcester,43.0
F_584027_2935915,Worcester,43.0
F_584439_2935839,Worcester,41.5
F_582759_2936869,Worcester,41.0
F_582867_2937277,Worcester,40.5
F_583569_2936215,Worcester,39.5
F_583746_2936338,Worcester,39.5
F_583269_2936347,Worcester,39.5
F_582536_2937037,Worcester,39.0
F_582866_2936250,Worcester,38.5
F_582191_2937228,Worcester,37.5
F_584804_2935535,Worcester,37.5
F_581825_2936531,Worcester,37.0
F_703800_2848169,Wrentham,36.97373737373738
F_702867_2852633,Wrentham,31.973737373737375
